[4/20/23 05:51AM] Login. ip: 181.208.49.71, mac: 2UA1070QQ020221013164441.000000-240, uuid: 64-31-50-3D-F3-48	
[4/20/23 05:52AM] PROGRESSION_ZONES|3037,10280,0|Said: Hi	
[4/20/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:50AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:50AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:50AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:50AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:52AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:52AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:52AM] Picked up gr.Item Coin, amount: 1200	
[4/20/23 06:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 06:52AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 1200	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:54AM] Picked up gr.Item Coin, amount: 600	
[4/20/23 06:55AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:55AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:56AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:57AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:57AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:57AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:57AM] HULK|3489,3614,28|Said: Hi	
[4/20/23 06:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:57AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:57AM] HULK|3489,3614,28|Said: What is u set	
[4/20/23 06:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:57AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:57AM] HULK|3489,3613,28|Said: How i get	
[4/20/23 06:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:58AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:58AM] HULK|3488,3612,28|Said: Is hard?	
[4/20/23 06:58AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:58AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:58AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:58AM] HULK|3488,3612,28|Said: I new in game	
[4/20/23 06:58AM] HULK|3488,3612,28|Said: Xd	
[4/20/23 06:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:58AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:58AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:58AM] HULK|3489,3611,28|Said: Gl	
[4/20/23 06:58AM] Receiving item from trade with Makiuchi Id: 18009, amount: 1	
[4/20/23 06:58AM] Receiving item from trade with Makiuchi Id: 18003, amount: 1	
[4/20/23 06:58AM] Receiving item from trade with Makiuchi Id: 18001, amount: 1	
[4/20/23 06:59AM] HULK|3489,3611,28|Said: A	
[4/20/23 06:59AM] HULK|3489,3611,28|Said: Ty	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 1800	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:59AM] Picked up gr.Item Imperial boots, amount: 1	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 06:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 06:59AM] Picked up gr.Item Coin, amount: 1800	
[4/20/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:00AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:00AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:00AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:00AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:00AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:01AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:01AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:01AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:01AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:01AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:01AM] Picked up gr.Item Coin, amount: 1800	
[4/20/23 07:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:02AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:02AM] Picked up gr.Item Imperial ring, amount: 1	
[4/20/23 07:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:02AM] Picked up gr.Item Coin, amount: 900	
[4/20/23 07:03AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:03AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:03AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:03AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:03AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:03AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 2000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:04AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:05AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:06AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:06AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:06AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:06AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:09AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:10AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:11AM] DEFAULT|2224,3759,0|Said: Imperial	
[4/20/23 07:11AM] DEFAULT|2224,3759,0|Said: :v	
[4/20/23 07:11AM] Receiving item from trade with Makiuchi Id: 18636, amount: 1	
[4/20/23 07:11AM] Receiving item from trade with Makiuchi Id: 18629, amount: 1	
[4/20/23 07:11AM] DEFAULT|2224,3759,0|Said: Ty bro.d	
[4/20/23 07:12AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:12AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:12AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:12AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:13AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:13AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:13AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:13AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:13AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:13AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:13AM] Picked up gr.Item Coin, amount: 1000	
[4/20/23 07:14AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:14AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:14AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:14AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:14AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:15AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:15AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:15AM] HULK|3488,3613,20|Said: Wtfk	
[4/20/23 07:15AM] HULK|3488,3613,20|Said: What staff is?	
[4/20/23 07:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:15AM] HULK|3486,3613,20|Said: U have better than imperial staff?	
[4/20/23 07:15AM] HULK|3486,3613,20|Said: Or minigun	
[4/20/23 07:15AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:15AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:16AM] Picked up gr.Item Coin, amount: 2100	
[4/20/23 07:16AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:16AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:16AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:16AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:16AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:18AM] Picked up gr.Item Coin, amount: 700	
[4/20/23 07:23AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:23AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:24AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:24AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:24AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:24AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:25AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:25AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:25AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:25AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:25AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:26AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:26AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:26AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:26AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:26AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:26AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:26AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:27AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:27AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:27AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:28AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:28AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/20/23 07:28AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:28AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:28AM] Picked up gr.Item Imperial boots, amount: 1	
[4/20/23 07:28AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:28AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:34AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:34AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:35AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:35AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:35AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:35AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:35AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:35AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:35AM] Picked up gr.Item Coin, amount: 800	
[4/20/23 07:39AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:40AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:42AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:42AM] TRAININZONEMULTI|2523,2518,16|Said: Hi:d	
[4/20/23 07:42AM] TRAININZONEMULTI|2523,2518,16|Said: Very sad 8k hit xd	
[4/20/23 07:43AM] TRAININZONEMULTI|2523,2518,16|Said: What bow u use	
[4/20/23 07:43AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:44AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:44AM] (CC) Help. Said: What bow i hit 200k+	
[4/20/23 07:45AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:45AM] Player dropping item: Clean Sephialla, amount: 1	
[4/20/23 07:45AM] Player dropping item: Clean Ustrove, amount: 1	
[4/20/23 07:46AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:47AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:48AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:48AM] (CC) Help. Said: Pls 1 weapon better than imperial 	
[4/20/23 07:49AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:49AM] (CC) Help. Said: Evil	
[4/20/23 07:49AM] (CC) Help. Said: U give me weapon?	
[4/20/23 07:50AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:50AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:52AM] (CC) Help. Said: Pls 1 bow better than imperial	
[4/20/23 07:52AM] DEFAULT|2231,3756,0|Said: I guys	
[4/20/23 07:52AM] DEFAULT|2231,3756,0|Said: Xd	
[4/20/23 07:52AM] DEFAULT|2231,3756,0|Said: Hi	
[4/20/23 07:53AM] DEFAULT|2225,3758,0|Said: Hi	
[4/20/23 07:53AM] DEFAULT|2225,3758,0|Said: Cleric	
[4/20/23 07:54AM] DEFAULT|2222,3757,0|Said: Pls 1 bow better than imperial	
[4/20/23 07:54AM] DEFAULT|2222,3757,0|Said: ;_;	
[4/20/23 07:54AM] DEFAULT|2222,3758,0|Said: Pls 1 bow or staff better imperial	
[4/20/23 07:54AM] DEFAULT|2222,3758,0|Said: :c	
[4/20/23 07:57AM] CUSTOMINI|2568,2572,8|Said: Hi	
[4/20/23 07:57AM] CUSTOMINI|2568,2572,8|Said: U have better than staff	
[4/20/23 07:57AM] CUSTOMINI|2568,2572,8|Said: Imperial	
[4/20/23 07:57AM] CUSTOMINI|2568,2572,8|Said: Or bow?	
[4/20/23 07:57AM] CUSTOMINI|2567,2573,8|Said: Okey	
[4/20/23 07:57AM] CUSTOMINI|2567,2573,8|Said: :d	
[4/20/23 07:57AM] CUSTOMINI|2567,2573,8|Said: Ty	
[4/20/23 07:58AM] CUSTOMINI|2567,2571,8|Said: Okey:)	
[4/20/23 07:58AM] (CC) Help. Said: Exist infinite cape prayer?	
[4/20/23 07:58AM] (CC) Help. Said: A	
[4/20/23 07:58AM] (CC) Help. Said: Sad	
[4/20/23 07:59AM] (CC) Help. Said: Ref code have reward?	
[4/20/23 07:59AM] (CC) Help. Said: What is code ?	
[4/20/23 07:59AM] (CC) Help. Said: Numer	
[4/20/23 07:59AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 07:59AM] TRAININZONEMULTI|2526,2522,16|Said: :.ref	
[4/20/23 07:59AM] Player dropping item: Vial, amount: 1	
[4/20/23 07:59AM] Picked up gr.Item DMG Potion (Mortal), amount: 1	
[4/20/23 08:00AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:00AM] TRAININZONEMULTI|2526,2521,16|Said: .:claimvote	
[4/20/23 08:01AM] Player dropping item: Vial, amount: 1	
[4/20/23 08:01AM] Player dropping item: Vial, amount: 1	
[4/20/23 08:02AM] Picked up gr.Item Coin, amount: 10000	
[4/20/23 08:02AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:03AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:04AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:04AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:04AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:05AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:06AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:06AM] (CC) Help. Said: This reff is 1 per day?	
[4/20/23 08:06AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:06AM] (CC) Help. Said: A	
[4/20/23 08:06AM] (CC) Help. Said: Sad	
[4/20/23 08:07AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:07AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:08AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:09AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:09AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:10AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:11AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:11AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:12AM] (CC) Help. Said: Pls 1 bow better than infernal or staff	
[4/20/23 08:12AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:12AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:13AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:13AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:13AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:14AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:14AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:15AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:15AM] (CC) Help. Said: Pls 1 bow or staff good	
[4/20/23 08:15AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:15AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:16AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:16AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:17AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:17AM] (CC) Help. Said: Pls 1 bow or staff	
[4/20/23 08:17AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:17AM] (CC) Help. Said: A	
[4/20/23 08:17AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:18AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:18AM] (CC) Help. Said: I mean will i  play with 10k dmage doing task medium?	
[4/20/23 08:18AM] (CC) Help. Said: Xd	
[4/20/23 08:18AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:19AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:19AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:20AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:20AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:48AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:49AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:58AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 08:59AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:00AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:00AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:00AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:01AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:02AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:03AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:05AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:05AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:06AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:07AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:07AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:08AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:09AM] Picked up gr.Item Coin, amount: 5000	
[4/20/23 09:09AM] TRAININZONEMULTI|2524,2519,16|Said: Hi bro	
[4/20/23 09:09AM] TRAININZONEMULTI|2524,2519,16|Said: What set use u?	
[4/20/23 09:12AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:14AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:15AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:17AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:19AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:20AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:22AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:25AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:25AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:27AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:28AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:31AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:32AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:33AM] Player dropping item: Vial, amount: 1	
[4/20/23 09:33AM] Player dropping item: Vial, amount: 1	
[4/20/23 09:34AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:35AM] Picked up gr.Item Coin, amount: 12000	
[4/20/23 09:37AM] DEFAULT|2220,3759,0|Said: Pls 1 bow or staff	
[4/20/23 09:37AM] DEFAULT|2220,3759,0|Said: Better than imperial	
[4/20/23 09:38AM] Receiving item from trade with Loonasee Id: 22135, amount: 1	
[4/20/23 09:38AM] DEFAULT|2220,3759,0|Said: Ty	
[4/20/23 09:38AM] DEFAULT|2220,3759,0|Said: ;_;;;	
