[4/17/23 05:36PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/17/23 05:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 02:17AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 02:19AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 02:19AM] Picked up gr.Item Lava bones, amount: 7	
[4/21/23 02:20AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:20AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 02:20AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 02:21AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 02:23AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 02:29AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 02:29AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 02:29AM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 02:34AM] Picked up gr.Item Coin, amount: 1532008	
[4/21/23 02:34AM] Picked up gr.Item Lava bones, amount: 50	
[4/21/23 02:37AM] Picked up gr.Item Lava bones, amount: 80	
[4/21/23 02:39AM] Picked up gr.Item Lava bones, amount: 200	
[4/21/23 02:39AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/21/23 02:40AM] Picked up gr.Item Lava bones, amount: 300	
[4/21/23 02:40AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/21/23 02:41AM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 02:43AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 02:43AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:44AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:45AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 02:45AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 02:45AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:46AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:46AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:46AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 02:46AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 02:46AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:46AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:47AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 02:47AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 02:47AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 02:48AM] Picked up gr.Item Coin, amount: 10000	
[4/21/23 02:48AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 02:49AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:50AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:50AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 02:51AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 02:51AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 02:52AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:52AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 02:53AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:53AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 02:53AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:53AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 02:54AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 02:54AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:55AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 02:55AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 03:05AM] Picked up gr.Item Coin, amount: 1769158	
[4/21/23 03:05AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 03:07AM] Player bought 21018 x 1 from Neff's pos shop for 25000 Billions	
[4/21/23 03:08AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 03:08AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 03:09AM] Picked up gr.Item Coin, amount: 10000	
[4/21/23 03:09AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 03:10AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 03:10AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 03:11AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 03:11AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 03:12AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 03:12AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 03:13AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:13AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 03:14AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 03:14AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 03:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 03:15AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 03:15AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 03:15AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 03:15AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 03:16AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 03:16AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 03:17AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 03:22AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 03:22AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 03:23AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:23AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 03:24AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 03:24AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 03:25AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 03:25AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 03:26AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 03:26AM] Picked up gr.Item Lava bones, amount: 12	
[4/21/23 03:27AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 03:27AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 03:27AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 03:28AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:28AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 03:30AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 03:30AM] Picked up gr.Item Lava bones, amount: 12	
[4/21/23 03:31AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:31AM] Picked up gr.Item Lava bones, amount: 14	
[4/21/23 03:31AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 03:32AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 03:32AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 03:32AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 03:32AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 03:35AM] Picked up gr.Item Lava bones, amount: 50	
[4/21/23 03:37AM] Picked up gr.Item Coin, amount: 2436370	
[4/21/23 03:37AM] Picked up gr.Item Lava bones, amount: 80	
[4/21/23 03:40AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 03:40AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 03:41AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:41AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 03:41AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 03:42AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 03:42AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 03:42AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 03:42AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 03:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:35PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/26/23 06:37PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
