[4/15/23 09:45AM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/15/23 09:47AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:45AM] GLOBAL_BOSS|2139,5018,8|Said: Glgl	
[4/19/23 10:45AM] Picked up gr.Item Lava bones, amount: 25	
[4/19/23 10:45AM] GLOBAL_BOSS|2139,5018,8|Said: Gzzz	
[4/19/23 10:47AM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 10:47AM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 10:48AM] (CC) Help. Said: Any1 got a xtra coll neck for sale?	
[4/19/23 10:48AM] (CC) Help. Said: I pmed you juust	
[4/19/23 10:49AM] (CC) Help. Said: Pc on coll neck?	
[4/19/23 10:50AM] DEFAULT|2224,3751,0|Said: Hold on	
[4/19/23 10:51AM] DEFAULT|2224,3751,0|Said: I need pull exact	
[4/19/23 10:51AM] Gave item in trade to Juust. Id: 10835, amount: 30000	
[4/19/23 10:51AM] Receiving item from trade with Juust Id: 19886, amount: 1	
[4/19/23 10:51AM] DEFAULT|2224,3750,0|Said: Tyty	
[4/19/23 10:51AM] DEFAULT|2224,3751,0|Said: Selling vote tixkets	
[4/19/23 11:15AM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/19/23 11:23AM] Player dropping item: Vial, amount: 1	
[4/19/23 11:23AM] Player dropping item: Vial, amount: 1	
[4/19/23 11:23AM] Player dropping item: Vial, amount: 1	
[4/19/23 11:46AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 11:47AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 11:47AM] DEFAULT|2214,3763,0|Said: Hi yt	
[4/19/23 11:51AM] DEFAULT|2218,3758,0|Said: Sell 4 vote scrolls	
[4/19/23 01:51PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/19/23 01:52PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/19/23 01:52PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/19/23 01:54PM] Player dropping item: Vial, amount: 1	
[4/19/23 01:54PM] Player dropping item: Vial, amount: 1	
[4/19/23 01:59PM] (CC) Help. Said: Pos still messed up?	
[4/19/23 02:00PM] DEFAULT|2222,3749,0|Said: I cant	
[4/19/23 02:00PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:14PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:14PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:16PM] Player dropping item: Imperial body, amount: 1	
[4/19/23 02:16PM] Picked up gr.Item Imperial body, amount: 1	
[4/19/23 02:16PM] Player dropping item: Imperial Minigun, amount: 1	
[4/19/23 02:24PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:24PM] Player dropping item: Imperial amulet, amount: 1	
[4/19/23 02:24PM] Player dropping item: Imperial amulet, amount: 1	
[4/19/23 02:24PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:25PM] Player dropping item: Imperial amulet, amount: 1	
[4/19/23 02:25PM] Player dropping item: Imperial body, amount: 1	
[4/19/23 02:26PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:26PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:26PM] Player dropping item: Imperial gloves, amount: 1	
[4/19/23 02:26PM] Player dropping item: Imperial body, amount: 1	
[4/19/23 02:28PM] VBOSS|2980,2771,0|Said: Gl scallywags	
[4/19/23 02:28PM] VBOSS|2980,2771,0|Said: Me either	
[4/19/23 02:28PM] VBOSS|2980,2771,0|Said: Its ok k3	
[4/19/23 02:29PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 02:30PM] DEFAULT|2221,3761,0|Said: Professor im selling 4	
[4/19/23 02:30PM] DEFAULT|2209,3758,0|Said: Hold on sorry	
[4/19/23 02:30PM] DEFAULT|2209,3758,0|Said: 7	
[4/19/23 02:32PM] Gave item in trade to Professor. Id: 23020, amount: 7	
[4/19/23 02:32PM] Receiving item from trade with Professor Id: 10835, amount: 105000	
[4/19/23 02:33PM] DEFAULT|2214,3761,0|Said: Hm for $4 i buy	
[4/19/23 02:33PM] DEFAULT|2218,3762,0|Said: Ok hold one sec	
[4/19/23 02:33PM] Gave item in trade to Professor. Id: 10835, amount: 180000	
[4/19/23 02:33PM] Receiving item from trade with Professor Id: 10946, amount: 4	
[4/19/23 02:33PM] DEFAULT|2216,3761,0|Said: Tyty	
[4/19/23 02:33PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 02:34PM] DEFAULT|2218,3760,0|Said: Ohh	
[4/19/23 02:36PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:36PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:44PM] GLOBAL_BOSS|2139,5018,8|Said: Hi yt	
[4/19/23 02:45PM] GLOBAL_BOSS|2139,5018,8|Said: Glgl	
[4/19/23 02:45PM] GLOBAL_BOSS|2139,5018,8|Said: L	
[4/19/23 02:54PM] Player dropping item: Vial, amount: 1	
[4/19/23 03:03PM] Player dropping item: Vial, amount: 1	
[4/19/23 03:16PM] (CC) Help. Said: Lmaooo okay than	
[4/19/23 03:20PM] Player sold 10946 x 5 to Onlyfans for 215000 Billions in their pos shop	
[4/19/23 03:20PM] Player sold 10946 x 1 to Onlyfans for 43000 Billions in their pos shop	
[4/19/23 03:21PM] DEFAULT|2215,3756,0|Said: Shitttt nothing lmao ty tho	
[4/19/23 03:21PM] Receiving item from trade with Kinda Savage Id: 11762, amount: 1	
[4/19/23 03:21PM] DEFAULT|2215,3756,0|Said: Wow ty	
[4/19/23 03:21PM] DEFAULT|2215,3756,0|Said: <3	
[4/19/23 03:23PM] Played claimed 258K Billions from pos	
[4/19/23 03:26PM] Player bought 8814 x 1 from Tellur's pos shop for 200000 Billions	
[4/19/23 03:26PM] Player bought 21020 x 1 from Tellur's pos shop for 70000 Billions	
[4/19/23 03:26PM] Player dropping item: Vial, amount: 1	
[4/19/23 06:20PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/19/23 06:26PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/19/23 06:27PM] (CC) Help. Said: Me	
[4/19/23 06:46PM] VBOSS|2980,2771,0|Said: Woof woof	
[4/19/23 06:47PM] Player sold 10946 x 15 to A Fatality for 600000 Billions in their pos shop	
[4/19/23 06:47PM] Played claimed 600K Billions from pos	
[4/19/23 06:50PM] Player bought 5012 x 1 from Nexthokage's pos shop for 150000 Billions	
[4/19/23 06:53PM] Player bought 8273 x 1 from Onlyfans's pos shop for 100000 Billions	
[4/19/23 06:53PM] Player bought 8274 x 1 from Onlyfans's pos shop for 100000 Billions	
[4/19/23 06:54PM] Player bought 8813 x 1 from Duke's pos shop for 100000 Billions	
[4/19/23 07:01PM] Player sold 23020 x 6 to Slayer for 174000 Billions in their pos shop	
[4/19/23 07:01PM] Played claimed 174K Billions from pos	
[4/19/23 07:03PM] Player bought 14186 x 1 from Entropy's pos shop for 150000 Billions	
[4/19/23 07:04PM] Player bought 11762 x 1 from Kinda Savage's pos shop for 50000 Billions	
[4/21/23 04:11AM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/21/23 04:13AM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/21/23 04:41PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/21/23 04:46PM] (CC) Help. Said: Remember when bruce jenner won women of the year?	
[4/21/23 04:46PM] (CC) Help. Said: Wilddd	
[4/21/23 04:46PM] (CC) Help. Said: Lmaooooo	
[4/21/23 06:02PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/22/23 12:25AM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/22/23 12:16PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/22/23 12:17PM] Player dropping item: Vial, amount: 1	
[4/22/23 12:17PM] Player dropping item: Vial, amount: 1	
[4/22/23 12:17PM] Player dropping item: Vial, amount: 1	
[4/22/23 12:31PM] Player dropping item: Vial, amount: 1	
[4/22/23 12:36PM] Player sold 10946 x 1 to Krafty for 49000 Billions in their pos shop	
[4/22/23 12:40PM] Played claimed 49K Billions from pos	
[4/22/23 12:40PM] Player sold 10946 x 1 to Ruthie for 50000 Billions in their pos shop	
[4/22/23 12:44PM] (CC) Help. Said: Lololol	
[4/22/23 12:45PM] (CC) Help. Said: Slow ass internet	
[4/22/23 12:49PM] Played claimed 50K Billions from pos	
[4/22/23 01:36PM] Player bought 14184 x 1 from Fishnoob's pos shop for 150000 Billions	
[4/22/23 01:38PM] Player dropping item: Vial, amount: 1	
[4/22/23 01:38PM] Player dropping item: Vial, amount: 1	
[4/22/23 01:38PM] Player dropping item: Vial, amount: 1	
[4/22/23 01:45PM] Player bought 12610 x 1 from Elcf's pos shop for 20000 Billions	
[4/22/23 01:57PM] Player dropping item: Vial, amount: 1	
[4/22/23 02:00PM] (CC) Help. Said: I did slayer to skip to bosses tbh	
[4/22/23 02:03PM] GLOBAL_BOSS|2139,5018,8|Said: I love seeing people argue on a rsps	
[4/22/23 02:08PM] Player dropping item: Vial, amount: 1	
[4/22/23 02:22PM] (CC) Help. Said: And collection logs	
[4/22/23 02:29PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/22/23 02:32PM] GLOBAL_BOSS|2139,5017,8|Said: Gl all <3	
[4/22/23 02:35PM] GLOBAL_BOSS|2135,5015,0|Said: Glgl	
[4/22/23 02:36PM] Player sold 10946 x 3 to Bulba for 150000 Billions in their pos shop	
[4/22/23 02:36PM] Played claimed 150K Billions from pos	
[4/22/23 02:36PM] Player dropping item: Vial, amount: 1	
[4/22/23 02:37PM] Player bought 13964 x 1 from Johnnyapple's pos shop for 100000 Billions	
[4/22/23 02:41PM] Player dropping item: Vial, amount: 1	
[4/22/23 03:13PM] Player dropping item: Vial, amount: 1	
[4/22/23 03:21PM] Player bought 23020 x 3 from Ronnie V2's pos shop for 90000 Billions	
[4/22/23 03:22PM] VBOSS|2980,2771,0|Said: Ty ruthie	
[4/22/23 03:22PM] VBOSS|2980,2771,0|Said: Ohhh okay lmao	
[4/22/23 03:23PM] Player sold 23020 x 14 to Shaxx for 469000 Billions in their pos shop	
[4/22/23 03:24PM] Played claimed 469K Billions from pos	
[4/22/23 03:24PM] Player sold 10946 x 5 to Entropy for 300000 Billions in their pos shop	
[4/22/23 03:24PM] Played claimed 300K Billions from pos	
[4/22/23 03:26PM] Player bought 13640 x 1 from Oblivion's pos shop for 500000 Billions	
[4/22/23 03:29PM] Player bought 19918 x 1 from Mana's pos shop for 300000 Billions	
[4/22/23 04:08PM] Player sold 8814 x 1 to Fairy for 70000 Billions in their pos shop	
[4/22/23 04:08PM] Player sold 8813 x 1 to Fairy for 70000 Billions in their pos shop	
[4/22/23 06:41PM] Login. ip: 71.225.124.252, mac: 5CG1254MZC20210807163813.000000-300, uuid: 5E-61-99-67-72-B7	
[4/22/23 06:41PM] Played claimed 140K Billions from pos	
[4/22/23 06:46PM] Player dropping item: Vial, amount: 1	
[4/22/23 06:46PM] Player dropping item: Vial, amount: 1	
[4/22/23 06:51PM] Player dropping item: Vial, amount: 1	
[4/22/23 06:58PM] Player dropping item: Super restore (4), amount: 1	
[4/22/23 06:58PM] Player dropping item: Super restore (1), amount: 1	
[4/22/23 06:58PM] Player dropping item: Super restore (4), amount: 1	
[4/22/23 06:58PM] Player dropping item: Super restore (4), amount: 1	
[4/22/23 07:18PM] Player sold 23057 x 1 to Jroc for 525000 Billions in their pos shop	
[4/23/23 01:51AM] Player sold 916 x 1 to Kandonas for 25000 Billions in their pos shop	
