[4/22/23 02:05PM] Login. ip: 70.71.124.229, mac: Default string20210313181957.000000-480, uuid: 4C-CC-6A-D0-7F-AE	
[4/22/23 02:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 05:59PM] Picked up gr.Item Coin, amount: 24000	
[4/22/23 05:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:00PM] Picked up gr.Item Lava bones, amount: 14	
[4/22/23 06:00PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:00PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:01PM] Picked up gr.Item Lava bones, amount: 10	
[4/22/23 06:01PM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:01PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 06:02PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 06:02PM] Picked up gr.Item Coin, amount: 16000	
[4/22/23 06:02PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 06:02PM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 06:05PM] Picked up gr.Item Lava bones, amount: 50	
[4/22/23 06:05PM] Picked up gr.Item Coin, amount: 1213003	
[4/22/23 06:06PM] Picked up gr.Item Coin, amount: 16000	
[4/22/23 06:06PM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:07PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:07PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:07PM] Picked up gr.Item Coin, amount: 28000	
[4/22/23 06:09PM] Picked up gr.Item Coin, amount: 15000	
[4/22/23 06:09PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:09PM] Picked up gr.Item Coin, amount: 10000	
[4/22/23 06:10PM] Picked up gr.Item Coin, amount: 10000	
[4/22/23 06:10PM] Picked up gr.Item Coin, amount: 25000	
[4/22/23 06:10PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:10PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 06:10PM] Picked up gr.Item Coin, amount: 10000	
[4/22/23 06:10PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:11PM] Picked up gr.Item Coin, amount: 10000	
[4/22/23 06:11PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:12PM] Picked up gr.Item Coin, amount: 15000	
[4/22/23 06:12PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:12PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:13PM] Picked up gr.Item Coin, amount: 20000	
[4/22/23 06:13PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:13PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:14PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:14PM] Picked up gr.Item Coin, amount: 5000	
[4/22/23 06:14PM] Picked up gr.Item Lava bones, amount: 10	
