[4/18/23 06:38PM] Login. ip: 45.22.29.77, mac: To Be Filled By O.E.M.20220516132707.000000-300, uuid: 70-85-C2-38-F9-08	
[4/18/23 06:39PM] (CC) Help. Said: Yoo	
[4/18/23 06:40PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 02:34PM] (CC) Help. Said: Buying dr perks	
[4/20/23 02:39PM] (CC) Help. Said: Voting now	
[4/20/23 02:42PM] (CC) Help. Said: Anyone sellin high dr perks?	
[4/20/23 02:46PM] (CC) Help. Said: 8 more votes	
[4/20/23 02:47PM] (CC) Help. Said: 5 more votes	
[4/20/23 02:47PM] (CC) Help. Said: 5 votes	
[4/20/23 02:49PM] (CC) Help. Said: 2 votessss	
[4/20/23 02:49PM] (CC) Help. Said: Ty	
[4/20/23 02:49PM] (CC) Help. Said: Vboss ater	
[4/20/23 02:49PM] (CC) Help. Said: After	
[4/20/23 02:49PM] (CC) Help. Said: 1 more lvl for 90 slay :)	
[4/20/23 02:50PM] (CC) Help. Said: I bet	
[4/20/23 02:50PM] (CC) Help. Said: 2 more votes	
[4/20/23 02:50PM] (CC) Help. Said: Come on guys	
[4/20/23 02:51PM] (CC) Help. Said: Come on guys lol i got 9 mins left for work	
[4/20/23 02:51PM] (CC) Help. Said: Hahaha	
[4/20/23 02:52PM] (CC) Help. Said: Ty	
[4/20/23 02:52PM] VBOSS|2980,2774,0|Said: Lmao	
[4/20/23 02:53PM] VBOSS|2975,2770,0|Said: Check floor	
[4/20/23 02:54PM] (CC) Help. Said: 10 $1 scrolls in pos	
[4/20/23 02:55PM] (CC) Help. Said: 60k	
[4/20/23 02:56PM] Player sold 8136 x 1 to Asaitokj for 500000 Billions in their pos shop	
[4/20/23 03:34PM] Player sold 10946 x 10 to Redx12 for 600000 Billions in their pos shop	
[4/21/23 07:42AM] Login. ip: 144.228.121.238, mac: PF372XSW20211020092330.000000-300, uuid: 90-2E-16-AC-E9-89	
[4/21/23 07:42AM] (CC) Help. Said: Good morning :)	
[4/21/23 07:42AM] (CC) Help. Said: Heya guys	
[4/21/23 07:43AM] Played claimed 1100K Billions from pos	
[4/21/23 07:43AM] (CC) Help. Said: Buying high dr perks	
[4/21/23 07:46AM] (CC) Help. Said: Buying dr perks doesnt have to be high	
[4/21/23 07:47AM] (CC) Help. Said: Yea cant afford 7m lol	
[4/21/23 07:47AM] (CC) Help. Said: For the high dr	
[4/21/23 07:49AM] (CC) Help. Said: Buying dr perks doesnt have to be high	
[4/21/23 07:51AM] (CC) Help. Said: Yea	
[4/21/23 07:51AM] (CC) Help. Said: Yea	
[4/21/23 07:51AM] (CC) Help. Said: Yea hm	
[4/21/23 07:51AM] (CC) Help. Said: Idk lol 	
[4/21/23 07:56AM] (CC) Help. Said: 4 votes	
[4/21/23 07:57AM] (CC) Help. Said: 1 vote	
[4/21/23 07:58AM] (CC) Help. Said: Buying dr perks doesnt have to be high	
[4/21/23 08:04AM] (CC) Help. Said: Buying dr perks can be low or high 	
[4/21/23 08:05AM] Dwightshrute received x1 Emerald Body from Emerald Slayer!	
[4/21/23 08:07AM] (CC) Help. Said: Welcome	
[4/21/23 08:09AM] (CC) Help. Said: Woot 90 slayu	
[4/21/23 08:09AM] (CC) Help. Said: Buying 100% dr scroll	
[4/21/23 08:11AM] (CC) Help. Said: Ohhh i got 101 donator points do they stacfk	
[4/21/23 08:11AM] (CC) Help. Said: 100% dr scroll is 10m?	
[4/21/23 08:12AM] (CC) Help. Said: Ill give u 2m for it oblv	
[4/21/23 08:12AM] (CC) Help. Said: I need one bad	
[4/21/23 08:12AM] (CC) Help. Said: I have crap dr	
[4/21/23 08:13AM] DEFAULT|2224,3750,0|Said: Yo	
[4/21/23 08:14AM] Gave item in trade to Oblivion. Id: 10835, amount: 2000000	
[4/21/23 08:14AM] Receiving item from trade with Oblivion Id: 23178, amount: 1	
[4/21/23 08:15AM] (CC) Help. Said: Buying demon bow	
[4/21/23 08:21AM] (CC) Help. Said: Buying demon bow	
[4/21/23 08:23AM] (CC) Help. Said: High dr	
[4/21/23 08:27AM] (CC) Help. Said: Ill take those	
[4/21/23 08:27AM] (CC) Help. Said: No sure how much	
[4/21/23 08:27AM] (CC) Help. Said: Whats worth that 12% guys	
[4/21/23 08:28AM] (CC) Help. Said: Yeaaa	
[4/21/23 08:29AM] GLOBAL_BOSS|2142,5016,8|Said: Kill	
[4/21/23 08:29AM] GLOBAL_BOSS|2142,5016,8|Said: One ata time	
[4/21/23 08:29AM] GLOBAL_BOSS|2142,5016,8|Said: Lol	
[4/21/23 08:29AM] GLOBAL_BOSS|2142,5016,8|Said: Ohh	
[4/21/23 08:29AM] GLOBAL_BOSS|2142,5016,8|Said: Attack both	
[4/21/23 08:29AM] GLOBAL_BOSS|2142,5016,8|Said: Get dmg	
[4/21/23 08:29AM] (CC) Help. Said: Whats next	
[4/21/23 08:30AM] (CC) Help. Said: Wow	
[4/21/23 08:30AM] (CC) Help. Said: Gz	
[4/21/23 08:31AM] (CC) Help. Said: Hm?	
[4/21/23 08:31AM] GLOBAL_BOSS|2141,5016,12|Said: Misssed one	
[4/21/23 08:32AM] GLOBAL_BOSS|2141,5016,12|Said: :golden	
[4/21/23 08:36AM] (CC) Help. Said: 23$1 scrolls in my pos	
[4/21/23 08:36AM] (CC) Help. Said: Ty	
[4/21/23 08:37AM] (CC) Help. Said: Nice	
[4/21/23 08:38AM] (CC) Help. Said: 33 $1 scrolls in my pos	
[4/21/23 08:40AM] (CC) Help. Said: Yea	
[4/21/23 08:41AM] Player dropping item: Vial, amount: 1	
[4/21/23 08:41AM] Player dropping item: Vial, amount: 1	
[4/21/23 08:42AM] (CC) Help. Said: Ty alex	
[4/21/23 08:44AM] Player bought 16194 x 1 from A Fatality's pos shop for 100000 Billions	
[4/21/23 08:44AM] (CC) Help. Said: Whats a good ring or amulet to buy and aura?	
[4/21/23 08:46AM] (CC) Help. Said: 90 slay 	
[4/21/23 08:46AM] (CC) Help. Said: No	
[4/21/23 08:47AM] (CC) Help. Said: Zshana	
[4/21/23 08:47AM] (CC) Help. Said: That cllector ring 3 you want 5m for it?	
[4/21/23 08:50AM] (CC) Help. Said: Click those	
[4/21/23 08:50AM] (CC) Help. Said: Oblivion	
[4/21/23 08:50AM] (CC) Help. Said: How much for cape?	
[4/21/23 08:52AM] Player bought 9939 x 1 from Oblivion's pos shop for 250000 Billions	
[4/21/23 08:54AM] (CC) Help. Said: Hey guys	
[4/21/23 08:54AM] (CC) Help. Said: Using nagi necky and collector ring any suggestions on upgrades?	
[4/21/23 08:54AM] (CC) Help. Said: Upgrades	
[4/21/23 08:55AM] (CC) Help. Said: Spook	
[4/21/23 08:55AM] (CC) Help. Said: What u want 	
[4/21/23 08:55AM] (CC) Help. Said: Oh	
[4/21/23 08:56AM] Player bought 19886 x 1 from Akuna's pos shop for 100000 Billions	
[4/21/23 08:56AM] (CC) Help. Said: Go home spook	
[4/21/23 08:56AM] (CC) Help. Said: Home	
[4/21/23 08:56AM] (CC) Help. Said: Trade me	
[4/21/23 08:56AM] (CC) Help. Said: All vote scrolls	
[4/21/23 08:56AM] DEFAULT|2220,3750,0|Said: Yp	
[4/21/23 08:56AM] DEFAULT|2220,3750,0|Said: Yo	
[4/21/23 08:57AM] DEFAULT|2220,3750,0|Said: ?	
[4/21/23 08:57AM] DEFAULT|2220,3750,0|Said: U want for vote scrolls?	
[4/21/23 08:57AM] DEFAULT|2220,3750,0|Said: Wow	
[4/21/23 08:57AM] DEFAULT|2220,3750,0|Said: Lol	
[4/21/23 08:57AM] DEFAULT|2220,3750,0|Said: Just bought it	
[4/21/23 08:57AM] Receiving item from trade with Spookyszn Id: 23020, amount: 12	
[4/21/23 08:57AM] DEFAULT|2220,3750,0|Said: Ty	
[4/21/23 08:58AM] (CC) Help. Said: Collector going for what 100k?	
[4/21/23 08:58AM] (CC) Help. Said: Necky	
[4/21/23 08:58AM] (CC) Help. Said: Selling 41 $1 scrolls in pos and buying demon bow	
[4/21/23 09:00AM] (CC) Help. Said: Buying collector neclace 2	
[4/21/23 09:03AM] (CC) Help. Said: Have some resepct :)	
[4/21/23 09:03AM] (CC) Help. Said: Yup	
[4/21/23 09:05AM] CUSTOMINI|2578,2570,80|Said: Yo	
[4/21/23 09:08AM] (CC) Help. Said: I havnt got one drop yet	
[4/21/23 09:08AM] (CC) Help. Said: Lol	
[4/21/23 09:10AM] (CC) Help. Said: Lol 20m each tf	
[4/21/23 09:13AM] (CC) Help. Said: Whats that sov prayer do?	
[4/21/23 09:16AM] (CC) Help. Said: Also buying t6 aura	
[4/21/23 09:17AM] (CC) Help. Said: Whats stats for t6 aura?	
[4/21/23 09:18AM] (CC) Help. Said: Ohh	
[4/21/23 09:18AM] (CC) Help. Said: I need that	
[4/21/23 09:19AM] (CC) Help. Said: Whats godly pots give	
[4/21/23 09:21AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 09:26AM] (CC) Help. Said: Alright red we know lol	
[4/21/23 09:27AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 09:29AM] (CC) Help. Said: Exe i got one for sale for 100k	
[4/21/23 09:30AM] (CC) Help. Said: Nope just 100k red tokens	
[4/21/23 09:30AM] (CC) Help. Said: Buying demon bow 3m/ t6 aura 800k	
[4/21/23 09:31AM] (CC) Help. Said: Nope	
[4/21/23 09:32AM] (CC) Help. Said: Bosses	
[4/21/23 09:32AM] (CC) Help. Said: Viegar and ninetails bout to be3 up	
[4/21/23 09:33AM] DEFAULT|2225,3746,0|Said: :veigar	
[4/21/23 09:35AM] (CC) Help. Said: Ovlibion	
[4/21/23 09:37AM] (CC) Help. Said: Whats stats on them	
[4/21/23 09:38AM] (CC) Help. Said: No its a park	
[4/21/23 09:38AM] (CC) Help. Said: Whats stats on oc	
[4/21/23 09:42AM] (CC) Help. Said: 10m for oc?	
[4/21/23 09:43AM] (CC) Help. Said: I just want a drop	
[4/21/23 09:44AM] (CC) Help. Said: Buying demon buy 3m/ t6 aura	
[4/21/23 09:45AM] (CC) Help. Said: Ty	
[4/21/23 09:47AM] (CC) Help. Said: Buying demon bow 3m / buying t6 aura	
[4/21/23 09:49AM] Player bought 15448 x 1 from Krafty's pos shop for 750000 Billions	
[4/21/23 09:49AM] (CC) Help. Said: Ty for aura :)	
[4/21/23 09:53AM] (CC) Help. Said: Buying demon bow/ t6 arua	
[4/21/23 09:55AM] (CC) Help. Said: Lol i cant even get a drop	
[4/21/23 09:58AM] (CC) Help. Said: Selling 53 $1 scrolls in pos	
[4/21/23 10:00AM] (CC) Help. Said: Buying demon bow / t6 aura pm me	
[4/21/23 10:03AM] (CC) Help. Said: Buying demon bow /t6 aura	
[4/21/23 10:04AM] (CC) Help. Said: No	
[4/21/23 10:05AM] (CC) Help. Said: Buying collector amulet 2/ buyingdemon bow	
[4/21/23 10:10AM] (CC) Help. Said: Dropped them lol tf?	
[4/21/23 10:11AM] (CC) Help. Said: Id love one drop	
[4/21/23 10:11AM] (CC) Help. Said: Havnt got one	
[4/21/23 10:12AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 10:15AM] (CC) Help. Said: Not really lol gotta buy it	
[4/21/23 10:15AM] (CC) Help. Said: Or have a good rank	
[4/21/23 10:17AM] (CC) Help. Said: Whats worth spending slayer tickets on	
[4/21/23 10:18AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 10:19AM] (CC) Help. Said: All these damn drops	
[4/21/23 10:28AM] (CC) Help. Said: 172% dr tf lol	
[4/21/23 10:29AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 10:29AM] (CC) Help. Said: Like 500k+	
[4/21/23 10:31AM] (CC) Help. Said: Wow akuna got the oc	
[4/21/23 10:31AM] (CC) Help. Said: Owner cape	
[4/21/23 10:31AM] (CC) Help. Said: From giveaway	
[4/21/23 10:32AM] (CC) Help. Said: I just want one drop	
[4/21/23 10:35AM] GLOBAL_BOSS|2141,5016,4|Said: Yea	
[4/21/23 10:35AM] GLOBAL_BOSS|2141,5016,4|Said: Same	
[4/21/23 10:35AM] GLOBAL_BOSS|2141,5016,4|Said: I got no drops yet lol	
[4/21/23 10:38AM] (CC) Help. Said: Is it beest to just do kc for zones now or keep doing boss slay?	
[4/21/23 10:38AM] (CC) Help. Said: Slay	
[4/21/23 10:43AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 10:52AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 11:00AM] (CC) Help. Said: Where is instance at	
[4/21/23 11:00AM] (CC) Help. Said: How do i instance bossews	
[4/21/23 11:03AM] GLOBAL_BOSS|2142,5017,8|Said: 264	
[4/21/23 11:04AM] GLOBAL_BOSS|2142,5017,8|Said: Whack	
[4/21/23 11:09AM] (CC) Help. Said: Who has extra aoe weapon for trade ./sale	
[4/21/23 11:11AM] (CC) Help. Said: 100k	
[4/21/23 11:15AM] Dwightshrute received x1 Rogue Helm from Sasuke!	
[4/21/23 11:19AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 11:25AM] (CC) Help. Said: Yea	
[4/21/23 11:25AM] (CC) Help. Said: Yea im still dry 	
[4/21/23 11:25AM] (CC) Help. Said: Havn;t got one drop	
[4/21/23 11:26AM] (CC) Help. Said: Buying demon bow/ t6 aura	
[4/21/23 11:31AM] INSTANCE2|2785,4777,404|Said: :;veigar: nine : golden	
[4/21/23 11:31AM] GLOBAL_BOSS|2143,5016,8|Said: I neeed aoe!	
[4/21/23 11:33AM] (CC) Help. Said: Ill buy t6 aura	
[4/21/23 11:33AM] (CC) Help. Said: Pm me	
[4/21/23 11:34AM] (CC) Help. Said: Gekyyme u showing offfline	
[4/21/23 11:34AM] (CC) Help. Said: Turn off and on	
[4/21/23 11:37AM] DEFAULT|2217,3761,0|Said: Nah	
[4/21/23 11:37AM] DEFAULT|2217,3761,0|Said: Its not worth 2m	
[4/21/23 11:37AM] DEFAULT|2217,3761,0|Said: Thats old prices	
[4/21/23 11:37AM] (CC) Help. Said: T6 aura worth 1m?	
[4/21/23 11:37AM] DEFAULT|2217,3761,0|Said: Wait	
[4/21/23 11:37AM] DEFAULT|2217,3761,0|Said: Let me ask	
[4/21/23 11:38AM] (CC) Help. Said: How much t6 aura?	
[4/21/23 11:38AM] DEFAULT|2217,3761,0|Said: Sec	
[4/21/23 11:38AM] DEFAULT|2217,3761,0|Said: Sking	
[4/21/23 11:38AM] DEFAULT|2217,3761,0|Said: Asking	
[4/21/23 11:38AM] (CC) Help. Said: T6 aura pc?	
[4/21/23 11:39AM] DEFAULT|2218,3761,0|Said: Yo	
[4/21/23 11:39AM] DEFAULT|2218,3761,0|Said: Ill give 600k	
[4/21/23 11:40AM] DEFAULT|2219,3762,0|Said: Its worth 500k	
[4/21/23 11:40AM] DEFAULT|2218,3761,0|Said: With no perks	
[4/21/23 11:41AM] DEFAULT|2224,3758,0|Said: \yo	
[4/21/23 11:42AM] Gave item in trade to Loonasee. Id: 10835, amount: 700000	
[4/21/23 11:42AM] Receiving item from trade with Loonasee Id: 23049, amount: 1	
[4/21/23 11:42AM] DEFAULT|2225,3758,0|Said: Me	
[4/21/23 11:42AM] DEFAULT|2225,3758,0|Said: Gorvek	
[4/21/23 11:42AM] DEFAULT|2221,3756,0|Said: Give me taht aoe lol	
[4/21/23 11:42AM] DEFAULT|2221,3756,0|Said: :p:	
[4/21/23 11:42AM] DEFAULT|2221,3756,0|Said: :)	
[4/21/23 11:43AM] Receiving item from trade with Loonasee Id: 20584, amount: 1	
[4/21/23 11:43AM] DEFAULT|2221,3758,0|Said: Oh	
[4/21/23 11:43AM] DEFAULT|2219,3758,0|Said: Ty	
[4/21/23 11:45AM] Player bought 14910 x 1 from Rak's pos shop for 20000 Billions	
[4/21/23 11:47AM] (CC) Help. Said: Lol i betr	
[4/21/23 11:47AM] (CC) Help. Said: I wish i could get one aoe drop :(	
[4/21/23 11:47AM] (CC) Help. Said: I havnt even got a drop yeyt	
[4/21/23 11:48AM] (CC) Help. Said: Yea lol i need drops to make cash	
[4/21/23 11:49AM] (CC) Help. Said: Yea i paid 700k for mine	
[4/21/23 11:50AM] (CC) Help. Said: Who has extra aoe weapon?	
[4/21/23 11:53AM] (CC) Help. Said: Same duke	
[4/21/23 11:54AM] INSTANCE2|2787,4777,404|Said: (	
[4/21/23 11:55AM] (CC) Help. Said: Anyone selling aoe weapon? or perk	
[4/21/23 11:56AM] (CC) Help. Said: (	
[4/21/23 11:58AM] (CC) Help. Said: Yea its like 500k-1m	
[4/21/23 12:00PM] (CC) Help. Said: 25m	
[4/21/23 12:01PM] (CC) Help. Said: Anyone selling 3x3?	
[4/21/23 12:01PM] (CC) Help. Said: :(	
[4/21/23 12:01PM] (CC) Help. Said: Never gonna get that with no drops lol	
[4/21/23 12:04PM] INSTANCE2|2782,4782,404|Said: 0	
[4/21/23 12:09PM] Player dropping item: Vial, amount: 1	
[4/21/23 12:09PM] VBOSS|2981,2775,0|Said: Who got aoe for sale/trade	
[4/21/23 12:09PM] VBOSS|2980,2776,0|Said: 3x3	
[4/21/23 12:10PM] VBOSS|2982,2777,0|Said: Done?	
[4/21/23 12:10PM] VBOSS|2979,2775,0|Said: What do we search for on the pos	
[4/21/23 12:10PM] VBOSS|2979,2775,0|Said: For aoe	
[4/21/23 12:13PM] (CC) Help. Said: Hm yavid	
[4/21/23 12:14PM] (CC) Help. Said: Pc on collector necklace 2	
[4/21/23 12:14PM] (CC) Help. Said: Pc on collect neck 2	
[4/21/23 12:15PM] (CC) Help. Said: Anyone know what collect neck 2 goes for?	
[4/21/23 12:20PM] Has just redeemed a $25 Bond successfully!	
[4/21/23 12:20PM] Has just redeemed a $25 Bond successfully!	
[4/21/23 12:20PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 12:20PM] Player bought 10946 x 5 from Yavid's pos shop for 205000 Billions	
[4/21/23 12:20PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 12:21PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 12:21PM] Player bought 10946 x 8 from Berrka's pos shop for 376000 Billions	
[4/21/23 12:21PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 12:23PM] Player bought 10946 x 7 from Bookie's pos shop for 336000 Billions	
[4/21/23 12:23PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 12:23PM] Login. ip: 144.228.121.238, mac: PF372XSW20211020092330.000000-300, uuid: 90-2E-16-AC-E9-89	
[4/21/23 12:23PM] (CC) Help. Said: New rank	
[4/21/23 12:31PM] (CC) Help. Said: Anyone selling 3x3 aoe?	
[4/21/23 12:32PM] DEFAULT|2222,3747,0|Said: :veigar	
[4/21/23 12:43PM] (CC) Help. Said: Anyone selling 3x3 aoe or trading?	
[4/21/23 12:49PM] (CC) Help. Said: I cant even get a single drop this is wild	
[4/21/23 12:49PM] (CC) Help. Said: Im at 375 dr	
[4/21/23 12:49PM] (CC) Help. Said: I just want a single drop or a aoe to help me farm :/	
[4/21/23 12:50PM] (CC) Help. Said: Terrible	
[4/21/23 12:50PM] (CC) Help. Said: No drops	
[4/21/23 12:50PM] (CC) Help. Said: Ya	
[4/21/23 01:10PM] VBOSS|2984,2774,0|Said: 1	
[4/21/23 01:12PM] VBOSS|2981,2775,0|Said: Tf	
[4/21/23 01:14PM] (CC) Help. Said: Who got 3x3 aoe for sale/trae	
[4/21/23 01:14PM] (CC) Help. Said: Trade	
[4/21/23 01:18PM] Player sold 19886 x 1 to Onlyfans for 100000 Billions in their pos shop	
[4/21/23 01:23PM] (CC) Help. Said: Like 3m	
[4/21/23 01:23PM] (CC) Help. Said: Gl finding one	
[4/21/23 01:24PM] (CC) Help. Said: I would yamaha	
[4/21/23 01:31PM] Player bought 22135 x 1 from Resi's pos shop for 30000 Billions	
[4/21/23 01:46PM] (CC) Help. Said: Wow	
[4/21/23 01:47PM] (CC) Help. Said: Im on 3500 golems with no drop	
[4/21/23 01:47PM] (CC) Help. Said: Its real fun	
[4/21/23 01:48PM] (CC) Help. Said: Give what	
[4/21/23 01:48PM] (CC) Help. Said: Lol $300 huh	
[4/21/23 01:50PM] (CC) Help. Said: Someone is doing $300 in name lol?	
[4/21/23 01:50PM] (CC) Help. Said: Yea	
[4/21/23 01:50PM] (CC) Help. Said: Lol	
[4/21/23 01:50PM] (CC) Help. Said: I mean its aight lol	
[4/21/23 01:51PM] (CC) Help. Said: Yea grind is a bich	
[4/21/23 01:51PM] (CC) Help. Said: Unless u got aoe	
[4/21/23 01:51PM] (CC) Help. Said: Yes	
[4/21/23 01:58PM] (CC) Help. Said: Lol just gl gettting a aoe weapon 	
[4/21/23 01:58PM] (CC) Help. Said: Unless u get it as a drop	
[4/21/23 02:00PM] (CC) Help. Said: 4k sanctum golems no drop	
[4/21/23 02:01PM] (CC) Help. Said: Yea but crap dry just simple items	
[4/21/23 02:01PM] (CC) Help. Said: No not 1k	
[4/21/23 02:01PM] (CC) Help. Said: My kc is 5400	
[4/21/23 02:01PM] (CC) Help. Said: Got a few dry streeaks but just plain	
[4/21/23 02:02PM] (CC) Help. Said: Yea my dr is almost 400	
[4/21/23 02:03PM] GLOBAL_BOSS|2141,5016,8|Said: Yea	
[4/21/23 02:03PM] GLOBAL_BOSS|2141,5016,8|Said: Been saying that	
[4/21/23 02:03PM] GLOBAL_BOSS|2141,5016,8|Said: Lol	
[4/21/23 02:03PM] GLOBAL_BOSS|2141,5016,8|Said: Still no wb drop	
[4/21/23 02:03PM] (CC) Help. Said: Discord has pet stats	
[4/21/23 02:03PM] (CC) Help. Said: O	
[4/21/23 02:04PM] GLOBAL_BOSS|2141,5012,8|Said: Whack	
[4/21/23 02:05PM] Player sold 10946 x 10 to Redx12 for 500000 Billions in their pos shop	
[4/21/23 02:05PM] Player sold 10946 x 10 to Redx12 for 500000 Billions in their pos shop	
[4/21/23 02:11PM] (CC) Help. Said: Ty for support	
[4/21/23 02:12PM] Dwightshrute received x1 Solar Robe Top from Sanctum Golem!	
[4/21/23 02:12PM] (CC) Help. Said: Lmao first drop 	
[4/21/23 02:12PM] (CC) Help. Said: And its shit	
[4/21/23 02:13PM] (CC) Help. Said: Lol so unlucky got x2 golem chest with d slayer :(	
[4/21/23 02:14PM] (CC) Help. Said: Lol whack	
[4/21/23 02:14PM] (CC) Help. Said: I just neeeeed aoe	
[4/21/23 02:19PM] (CC) Help. Said: Wtf	
[4/21/23 02:19PM] (CC) Help. Said: Dude got two drops b2b	
[4/21/23 02:20PM] (CC) Help. Said: That aoe man	
[4/21/23 02:20PM] (CC) Help. Said: Its needed so bad	
[4/21/23 02:24PM] (CC) Help. Said: Ya	
[4/21/23 02:26PM] (CC) Help. Said: 6m till all bosses	
[4/21/23 02:27PM] (CC) Help. Said: Wow	
[4/21/23 02:31PM] (CC) Help. Said: 1m all bosses	
[4/21/23 02:35PM] GLOBAL_BOSS|2138,5012,0|Said: 10m	
[4/21/23 02:36PM] (CC) Help. Said: I got one 	
[4/21/23 02:36PM] (CC) Help. Said: Gorvek pet	
[4/21/23 02:40PM] Dwightshrute received x1 Solar Robe Top from Sanctum Golem!	
[4/21/23 02:41PM] (CC) Help. Said: Oh found x2 triple kills for solar top?	
[4/21/23 02:41PM] (CC) Help. Said: Whats price on those	
[4/21/23 02:42PM] (CC) Help. Said: Found x2 3kc solar robes	
[4/21/23 02:42PM] (CC) Help. Said: Whats pc on x3 kc perk	
[4/21/23 02:43PM] (CC) Help. Said: ?	
[4/21/23 02:43PM] (CC) Help. Said: Wug	
[4/21/23 02:43PM] (CC) Help. Said: Nah man im trying to save for aoe sorry :(	
[4/21/23 02:43PM] (CC) Help. Said: Pc on x3 kc perk 	
[4/21/23 02:46PM] (CC) Help. Said: Got x2 3kc robes in my pos	
[4/21/23 02:50PM] (CC) Help. Said: Welcome	
[4/21/23 02:52PM] (CC) Help. Said: Think they sell for 100k as well	
[4/21/23 02:54PM] (CC) Help. Said: .what to buy with 250 donor points?	
[4/21/23 02:55PM] (CC) Help. Said: I do	
[4/21/23 02:55PM] (CC) Help. Said: What is the gold enchant	
[4/21/23 02:56PM] (CC) Help. Said: So dr ticks 	
[4/21/23 02:59PM] Receiving item from trade with Resi Id: 17391, amount: 1	
[4/21/23 03:01PM] (CC) Help. Said: How many dr tickets can we swtack	
[4/21/23 03:01PM] (CC) Help. Said: Stack	
[4/21/23 03:02PM] Player sold 23057 x 1 to Muffin for 500000 Billions in their pos shop	
[4/21/23 03:02PM] Played claimed 1600K Billions from pos	
[4/21/23 03:06PM] GLOBAL_BOSS|2144,5014,8|Said: Yall got?	
[4/21/23 03:06PM] GLOBAL_BOSS|2145,5016,8|Said: Fore3st	
[4/21/23 03:06PM] GLOBAL_BOSS|2145,5016,8|Said: Let me get one	
[4/21/23 03:18PM] (CC) Help. Said: Anyone need 3kc perks?	
[4/21/23 03:21PM] (CC) Help. Said: Yes	
[4/21/23 03:21PM] (CC) Help. Said: Yes	
[4/21/23 03:21PM] (CC) Help. Said: Then do slayer id recommend	
[4/21/23 03:22PM] (CC) Help. Said: Selling 3kc perks	
[4/21/23 03:22PM] (CC) Help. Said: Gz	
[4/21/23 03:23PM] Player bought 15646 x 1 from Duke's pos shop for 15000 Billions	
[4/21/23 03:31PM] (CC) Help. Said: 15m in the shop lol	
[4/21/23 03:31PM] (CC) Help. Said: Lol	
[4/21/23 03:31PM] (CC) Help. Said: I have a exec cape thats got 175k stats	
[4/21/23 03:31PM] (CC) Help. Said: Whats taht	
[4/21/23 03:32PM] (CC) Help. Said: Which wings	
[4/21/23 03:35PM] (CC) Help. Said: Gz	
[4/21/23 03:36PM] (CC) Help. Said: Yes	
[4/21/23 04:38PM] Player sold 10946 x 10 to Entropy for 500000 Billions in their pos shop	
[4/21/23 04:39PM] Player sold 10946 x 6 to Entropy for 300000 Billions in their pos shop	
[4/22/23 05:10AM] Login. ip: 45.22.29.77, mac: To Be Filled By O.E.M.20220516132707.000000-300, uuid: 70-85-C2-38-F9-08	
[4/22/23 05:10AM] (CC) Help. Said: H guys good morning	
[4/22/23 05:10AM] (CC) Help. Said: Heya	
[4/22/23 05:10AM] Played claimed 800K Billions from pos	
[4/22/23 05:11AM] (CC) Help. Said: Anyone selling aoe	
[4/22/23 05:15AM] DEFAULT|2223,3743,0|Said: Aight	
[4/22/23 05:15AM] Receiving item from trade with Onlyfans Id: 23066, amount: 1	
[4/22/23 05:19AM] (CC) Help. Said: Lol	
[4/22/23 05:21AM] (CC) Help. Said: Lol	
[4/22/23 05:25AM] (CC) Help. Said: Lol	
[4/22/23 05:26AM] (CC) Help. Said: Lmao	
[4/22/23 05:27AM] (CC) Help. Said: Wait what lol	
[4/22/23 05:29AM] DEFAULT|2235,3746,0|Said: Lol	
[4/22/23 05:29AM] DEFAULT|2235,3746,0|Said: Welcome	
[4/22/23 05:30AM] (CC) Help. Said: Peep u got 3x3 for 10m?	
[4/22/23 05:30AM] (CC) Help. Said: Lol	
[4/22/23 05:34AM] (CC) Help. Said: Lol	
[4/22/23 05:34AM] (CC) Help. Said: Yo	
[4/22/23 05:34AM] (CC) Help. Said: Ya	
[4/22/23 05:35AM] (CC) Help. Said: What offer?	
[4/22/23 05:35AM] (CC) Help. Said: For what again?	
[4/22/23 05:35AM] (CC) Help. Said: I dont have those lol	
[4/22/23 05:36AM] (CC) Help. Said: Just got oc	
[4/22/23 05:36AM] (CC) Help. Said: Owner cape	
[4/22/23 05:39AM] Gave item in trade to Onlyfans. Id: 23066, amount: 1	
[4/22/23 05:40AM] (CC) Help. Said: Whats owner cape selling for?	
[4/22/23 05:40AM] (CC) Help. Said: Pc on $25 bond and 3kc perk?	
[4/22/23 05:42AM] (CC) Help. Said: Bond and 3kc perks in my pos	
