[4/15/23 12:44AM] Login. ip: 151.210.244.99, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/15/23 12:44AM] PROGRESSION_ZONES|3037,10280,0|Said: Yoo	
[4/15/23 12:45AM] Has just redeemed a $10 Bond successfully!	
[4/15/23 12:45AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 02:04AM] (CC) Help. Said: Thats me for the night, gl & hf 	
[4/18/23 07:49AM] Login. ip: 206.83.102.210, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/18/23 08:02PM] Login. ip: 206.83.102.210, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/18/23 08:02PM] (CC) Help. Said: Yyy hello there	
[4/18/23 08:03PM] (CC) Help. Said: Drop catcher = collector necklace @ double p	
[4/18/23 08:04PM] (CC) Help. Said: As stated about.	
[4/18/23 08:04PM] (CC) Help. Said: Above*	
[4/18/23 08:04PM] (CC) Help. Said: Or $15 :p	
[4/18/23 08:11PM] (CC) Help. Said: Beastmode	
[4/18/23 08:13PM] GLOBAL_BOSS|2139,5018,8|Said: Nahhh	
[4/18/23 08:13PM] GLOBAL_BOSS|2139,5018,8|Said: When theres like 10 op people he dies in less than a min	
[4/18/23 08:15PM] (CC) Help. Said: Niice	
[4/18/23 08:17PM] (CC) Help. Said: Welcome	
[4/18/23 08:20PM] (CC) Help. Said: Toe knee	
[4/18/23 08:24PM] (CC) Help. Said: I mean is that supposed to work lol	
[4/18/23 08:24PM] (CC) Help. Said: Fair l0l	
[4/18/23 08:31PM] TRAINING_ROCK_CRAB|2703,4757,44|Said: Olliv1125	
[4/18/23 08:34PM] (CC) Help. Said: Welcome	
[4/18/23 08:38PM] (CC) Help. Said: Anyone got a bow for sale with more then 18k dmg smh	
[4/18/23 08:39PM] (CC) Help. Said: L0l	
[4/18/23 08:41PM] (CC) Help. Said: Kia ora	
[4/18/23 08:49PM] Player bought 22135 x 1 from Winter's pos shop for 120000 Billions	
[4/18/23 08:49PM] Player bought 15646 x 1 from Winter's pos shop for 75000 Billions	
[4/18/23 08:49PM] Player bought 15647 x 1 from Winter's pos shop for 75000 Billions	
[4/18/23 08:52PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 09:08PM] (CC) Help. Said: Better then what you've probably got yeah.	
[4/18/23 09:16PM] Player dropping item: Imperial Minigun, amount: 1	
[4/18/23 09:17PM] Player dropping item: Starter Legs, amount: 1	
[4/18/23 09:17PM] Player dropping item: Starter Boots, amount: 1	
[4/18/23 09:17PM] Player dropping item: Starter Cape, amount: 1	
[4/18/23 09:17PM] Player dropping item: Starter Amulet, amount: 1	
[4/18/23 09:17PM] Player dropping item: Starter Ring, amount: 1	
[4/18/23 09:18PM] Player dropping item: Starter Defender, amount: 1	
[4/18/23 09:34PM] Mysterious received x1 Doom Helm from Doomwatcher!	
[4/18/23 09:37PM] Mysterious received x1 Doom Body from Doomwatcher!	
[4/18/23 09:42PM] (CC) Help. Said: Come veigar first	
[4/18/23 09:47PM] (CC) Help. Said: L0l	
[4/18/23 09:47PM] (CC) Help. Said: Rng god up in hurrr	
[4/18/23 09:48PM] (CC) Help. Said: Nope	
[4/18/23 09:51PM] (CC) Help. Said: L0l	
[4/18/23 09:59PM] Login. ip: 206.83.102.210, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/18/23 10:14PM] GLOBAL_BOSS|2139,5018,8|Said: Buckie it up 	
[4/18/23 10:35PM] Login. ip: 206.83.102.210, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/18/23 10:38PM] GLOBAL_BOSS|2137,5020,8|Said: No	
[4/18/23 10:38PM] GLOBAL_BOSS|2137,5020,8|Said: 5 left until you get a drop	
[4/18/23 10:42PM] GLOBAL_BOSS|2139,5018,12|Said: Yeah im noob asf too	
[4/18/23 10:45PM] GLOBAL_BOSS|2139,5018,4|Said: Wow	
[4/18/23 10:52PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 11:48PM] Has just redeemed a $10 Bond successfully!	
[4/19/23 12:40AM] (CC) Help. Said: Omg its kenny!!	
[4/19/23 12:41AM] GLOBAL_BOSS|2141,5021,8|Said: You do you boo	
[4/19/23 12:46AM] (CC) Help. Said: Not helping that im super noob lol	
[4/19/23 12:49AM] GLOBAL_BOSS|2139,5018,12|Said: L0l	
[4/19/23 12:49AM] GLOBAL_BOSS|2139,5018,12|Said: .....	
[4/19/23 12:49AM] GLOBAL_BOSS|2139,5018,12|Said: Wtf	
[4/19/23 12:54AM] GLOBAL_BOSS|2139,5018,4|Said: How are these people completing 100 votes l0l	
[4/19/23 12:57AM] (CC) Help. Said: -_-	
[4/19/23 12:59AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 12:59AM] (CC) Help. Said: Welp gg	
[4/19/23 01:04AM] (CC) Help. Said: Thats a big rip	
[4/19/23 01:06AM] (CC) Help. Said: Wont be until alex is online	
[4/19/23 01:06AM] (CC) Help. Said: Hes not the only one....	
[4/19/23 01:07AM] (CC) Help. Said: And im not talking in the last hour either	
[4/19/23 01:13AM] (CC) Help. Said: You'll lose all your progess if they end up rolling	
[4/19/23 01:14AM] (CC) Help. Said: I doubt rkz was the only one who knew about it. so who knows	
[4/19/23 01:14AM] (CC) Help. Said: How far it may go 	
[4/19/23 01:22AM] (CC) Help. Said: Veigar is alive lol	
[4/19/23 01:25AM] (CC) Help. Said: Akz duped and chucked items in his pos	
[4/19/23 01:27AM] GLOBAL_BOSS|2139,5018,8|Said: People are hoping a rare drop ss will surfice	
[4/19/23 01:35AM] (CC) Help. Said: This is also the reaction rkz probably wanted. 	
[4/19/23 01:35AM] (CC) Help. Said: Chill out, whats done is done. it'll be fixed.	
[4/19/23 01:54AM] (CC) Help. Said: Discord call him lol	
[4/19/23 02:15AM] (CC) Help. Said: Never touched any of it	
[4/19/23 10:13PM] Login. ip: 206.83.102.210, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/19/23 10:13PM] (CC) Help. Said: Ayy afternoon fam	
[4/19/23 10:13PM] (CC) Help. Said: Walkchaos	
[4/19/23 10:14PM] (CC) Help. Said: How're we today	
[4/19/23 10:14PM] (CC) Help. Said: Noooice	
[4/19/23 10:22PM] (CC) Help. Said: Welcome	
[4/19/23 10:43PM] (CC) Help. Said: Do slayer along the way if you wish	
[4/20/23 09:43AM] Login. ip: 103.235.92.207, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/20/23 01:18PM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/20/23 01:23PM] (CC) Help. Said: Gl	
[4/20/23 01:29PM] (CC) Help. Said: Just claimed 6 :p	
[4/20/23 01:32PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 01:33PM] (CC) Help. Said: L00l	
[4/20/23 01:35PM] VBOSS|2980,2771,0|Said: Damn missed	
[4/20/23 01:35PM] VBOSS|2980,2771,0|Said: L0l	
[4/20/23 01:37PM] (CC) Help. Said: Ayy wb	
[4/20/23 01:40PM] (CC) Help. Said: Rarity	
[4/20/23 01:44PM] ZONES4|1639,5604,32|Said: Not really no	
[4/20/23 01:46PM] Mysterious received x1 Maze Legs from Maze Guardian!	
[4/20/23 02:13PM] (CC) Help. Said: ::pos	
[4/20/23 02:15PM] (CC) Help. Said: Hey daryl l00l	
[4/20/23 06:41PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 06:41PM] ZONES4|1644,5607,32|Said: Resi	
[4/20/23 06:42PM] Player bought 23020 x 5 from Resi's pos shop for 150000 Billions	
[4/20/23 06:42PM] Player bought 23020 x 1 from Resi's pos shop for 30000 Billions	
[4/20/23 06:43PM] Player bought 23020 x 1 from Resi's pos shop for 30000 Billions	
[4/20/23 06:43PM] Player bought 23020 x 1 from Resi's pos shop for 30000 Billions	
[4/20/23 06:43PM] Player bought 23020 x 1 from Resi's pos shop for 30000 Billions	
[4/20/23 06:43PM] Has just redeemed a $25 Bond successfully!	
[4/20/23 07:40PM] (CC) Help. Said: 2x cash	
[4/20/23 08:13PM] (CC) Help. Said: Wot lmaooo only for those op players i aint got nothing l00l	
[4/20/23 08:22PM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/20/23 08:33PM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/20/23 08:34PM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/20/23 08:49PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 08:53PM] (CC) Help. Said: Lmaoo...	
[4/20/23 08:54PM] (CC) Help. Said: Yeh dafuq	
[4/20/23 09:22PM] (CC) Help. Said: 50m or 50mb	
[4/20/23 09:23PM] (CC) Help. Said: Lol	
[4/21/23 12:08AM] (CC) Help. Said: Ayy fellow kiwi	
[4/21/23 12:09AM] Mysterious received x1 Lust Legging from Zorbak!	
[4/21/23 12:09AM] (CC) Help. Said: Chur	
[4/21/23 12:18AM] (CC) Help. Said: Gzzzz	
[4/21/23 12:23AM] (CC) Help. Said: All to ::yellowzone	
[4/21/23 12:25AM] (CC) Help. Said: ::home	
[4/21/23 03:59AM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/22/23 12:08AM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/22/23 12:11AM] (CC) Help. Said: Remember to vote everyone!! just claimed 6 votes :[)	
[4/22/23 12:18AM] (CC) Help. Said: Games rigged	
[4/22/23 12:19AM] (CC) Help. Said: Amen slayer	
[4/22/23 09:54AM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/22/23 07:36PM] Login. ip: 206.83.103.35, mac: MCNRCX05M06451520230128122925.000000+780, uuid: 14-13-33-0B-67-55	
[4/22/23 07:42PM] VBOSS|2981,2774,0|Said: I just claimed 6 votes and didnt even get to attack	
[4/22/23 07:42PM] VBOSS|2981,2774,0|Said: Huge rip	
[4/22/23 07:44PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 08:03PM] VBOSS|2981,2774,0|Said: ""veigar	
[4/22/23 08:35PM] (CC) Help. Said: ::golden	
[4/22/23 08:35PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 09:50PM] VBOSS|2978,2771,0|Said: Glll	
[4/22/23 09:52PM] VBOSS|2978,2771,0|Said: Gl	
[4/22/23 09:53PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 09:55PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 10:03PM] GLOBAL_BOSS|2139,5018,8|Said: Yes	
[4/22/23 10:04PM] GLOBAL_BOSS|2139,5018,8|Said: No you were obv afk lol	
[4/22/23 10:23PM] (CC) Help. Said: Deals suck for me, cause in my currency, $250 is $500 lol	
[4/22/23 10:27PM] Mysterious received x1 Lust Legging from Zorbak!	
[4/22/23 11:34PM] GLOBAL_BOSS|2139,5018,4|Said: Golden	
[4/22/23 11:34PM] GLOBAL_BOSS|2139,5018,4|Said: None	
[4/22/23 11:36PM] GLOBAL_BOSS|2139,5018,0|Said: Wow	
[4/22/23 11:38PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 11:38PM] GLOBAL_BOSS|2147,5010,0|Said: 700 in-name	
[4/22/23 11:38PM] GLOBAL_BOSS|2147,5010,0|Said: L00l	
