[4/17/23 12:35PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/17/23 12:39PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 01:30AM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 01:30AM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 01:31AM] Picked up gr.Item Imperial Box, amount: 1	
[4/18/23 01:39AM] Picked up gr.Item Coin, amount: 1000	
[4/18/23 01:42AM] Picked up gr.Item Coin, amount: 2217809	
[4/18/23 01:43AM] Picked up gr.Item $1 Scroll, amount: 4	
[4/18/23 01:43AM] Picked up gr.Item Lava bones, amount: 300	
[4/18/23 01:47AM] Picked up gr.Item Imperial boots, amount: 1	
[4/18/23 01:48AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 01:48AM] Picked up gr.Item Coin, amount: 3500	
[4/18/23 01:49AM] Picked up gr.Item Coin, amount: 4200	
[4/18/23 02:06AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/18/23 02:10AM] Player dropping item: Imperial Minigun, amount: 1	
[4/18/23 02:10AM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/18/23 02:10AM] Player dropping item: Imperial Minigun, amount: 1	
[4/18/23 02:10AM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/18/23 02:12AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 02:14AM] Picked up gr.Item Imperial Box, amount: 1	
[4/18/23 02:23AM] (CC) Help. Said: Why does some gear glow	
[4/18/23 02:23AM] Player dropping item: Imperial Minigun, amount: 1	
[4/18/23 02:23AM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/18/23 02:42AM] Picked up gr.Item Coin, amount: 1870531	
[4/18/23 02:42AM] Picked up gr.Item Lava bones, amount: 50	
[4/18/23 02:42AM] Picked up gr.Item Lava bones, amount: 40	
[4/18/23 02:42AM] Picked up gr.Item Coin, amount: 3380325	
[4/18/23 02:43AM] Picked up gr.Item Vote scroll, amount: 3	
[4/18/23 02:43AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/18/23 02:46AM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 02:48AM] Picked up gr.Item Zinq boots, amount: 1	
[4/18/23 02:50AM] Picked up gr.Item Zinq body, amount: 1	
[4/18/23 02:50AM] Picked up gr.Item Zinq body, amount: 1	
[4/18/23 02:58AM] Picked up gr.Item Coin, amount: 1600	
[4/18/23 02:58AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 02:58AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 03:05AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 03:09AM] Picked up gr.Item Mystic staff, amount: 1	
[4/18/23 03:09AM] Picked up gr.Item Mystic staff, amount: 1	
[4/18/23 03:09AM] Picked up gr.Item Mystic staff, amount: 1	
[4/18/23 03:09AM] Picked up gr.Item Mystic staff, amount: 1	
[4/18/23 07:57AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/18/23 08:10AM] Picked up gr.Item Nightmare legs, amount: 1	
[4/18/23 08:12AM] Picked up gr.Item Coin, amount: 1411476	
[4/18/23 08:12AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 08:22AM] Picked up gr.Item Patience legs, amount: 1	
[4/18/23 08:27AM] Picked up gr.Item Coin, amount: 1500	
[4/18/23 08:27AM] Picked up gr.Item Patience body, amount: 1	
[4/18/23 08:27AM] Picked up gr.Item Patience body, amount: 1	
[4/18/23 08:34AM] DEFAULT|2222,3743,0|Said: Cool game bro nice work and team 	
[4/18/23 08:36AM] Player dropping item: Bronze pickaxe, amount: 1	
[4/18/23 08:37AM] GLOBAL_BOSS|2139,5018,8|Said: Sup	
[4/18/23 08:39AM] Receiving item from trade with Ambercheer Id: 995, amount: 999999	
[4/18/23 08:42AM] Picked up gr.Item Coin, amount: 2120741	
[4/18/23 08:42AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 08:42AM] Picked up gr.Item Coin, amount: 2018477	
[4/18/23 08:42AM] Picked up gr.Item Lava bones, amount: 40	
[4/18/23 08:44AM] Receiving item from trade with Ambercheer Id: 995, amount: 5285716	
[4/18/23 08:44AM] Receiving item from trade with Ambercheer Id: 2023, amount: 65	
[4/18/23 10:16AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/18/23 10:23AM] Picked up gr.Item Coin, amount: 6000	
[4/18/23 10:24AM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 10:25AM] Picked up gr.Item Coin, amount: 8000	
[4/18/23 10:26AM] Picked up gr.Item Coin, amount: 14000	
[4/18/23 10:35AM] DEFAULT|2224,3745,0|Said: Missed em 	
[4/18/23 10:36AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 10:37AM] Picked up gr.Item Coin, amount: 1400	
[4/18/23 10:40AM] GLOBAL_BOSS|2139,5018,8|Said: Can hope to get there lol 	
[4/18/23 10:41AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 10:42AM] Picked up gr.Item Coin, amount: 2577537	
[4/18/23 10:42AM] Picked up gr.Item Lava bones, amount: 40	
[4/18/23 10:42AM] Picked up gr.Item Lava bones, amount: 100	
[4/18/23 10:42AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/18/23 10:43AM] Picked up gr.Item Lava bones, amount: 300	
[4/18/23 10:43AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/18/23 10:43AM] GLOBAL_BOSS|2139,5013,0|Said: Bosses need more hp now lol 	
[4/18/23 10:43AM] GLOBAL_BOSS|2139,5013,0|Said: Ya that would work to 	
[4/18/23 10:45AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 10:45AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 10:50AM] Picked up gr.Item Imperial helm, amount: 1	
[4/18/23 11:01AM] Picked up gr.Item Coin, amount: 6000	
[4/18/23 11:05AM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 11:07AM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 11:12AM] Picked up gr.Item Coin, amount: 1696046	
[4/18/23 11:12AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 11:21AM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 11:42AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 11:42AM] Picked up gr.Item Coin, amount: 2682064	
[4/18/23 11:42AM] Picked up gr.Item Lava bones, amount: 40	
[4/18/23 12:50PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/18/23 01:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 01:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 02:36PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/18/23 02:49PM] (CC) Help. Said:  47/50 for vote boss	
[4/18/23 02:50PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 02:51PM] Has just redeemed a $10 Bond successfully!	
[4/18/23 03:55PM] Player bought 8820 x 1 from Edvinas's pos shop for 7000 Billions	
[4/18/23 03:56PM] DEFAULT|2211,3769,0|Said: Antique	
[4/18/23 03:57PM] Player bought 8818 x 1 from Rokas's pos shop for 15000 Billions	
[4/18/23 03:57PM] Player bought 23146 x 1 from Slayer's pos shop for 5000 Billions	
[4/18/23 03:58PM] Player bought 8816 x 1 from Rokas's pos shop for 15000 Billions	
[4/18/23 04:15PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:16PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 05:03PM] VBOSS|2978,2774,0|Said: Liesssss	
[4/18/23 05:08PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 10:10PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/18/23 10:12PM] GLOBAL_BOSS|2141,5016,8|Said: They up the hp or are we just weak 	
[4/18/23 10:13PM] GLOBAL_BOSS|2141,5016,8|Said: Im weak af 	
[4/18/23 10:14PM] GLOBAL_BOSS|2141,5016,8|Said: Need a bong man 	
[4/18/23 10:15PM] GLOBAL_BOSS|2141,5016,8|Said: Nah 	
[4/18/23 10:15PM] GLOBAL_BOSS|2141,5016,8|Said: 4 boss next 	
[4/18/23 10:21PM] VBOSS|2980,2772,0|Said: Woot woot mfkers 	
[4/18/23 10:21PM] VBOSS|2980,2772,0|Said: I got jack shit lol 	
[4/18/23 10:21PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 10:22PM] (CC) Help. Said: Oh shit 	
[4/18/23 10:35PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/18/23 10:46PM] DEFAULT|2224,3747,0|Said: Llmeruem	
[4/18/23 10:49PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 10:52PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 11:03PM] (CC) Help. Said: 120	
[4/19/23 02:10AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/19/23 08:51AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/19/23 09:00AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 09:15AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/19/23 09:18AM] ZONES1|2970,9499,8|Said:  ::golden	
[4/19/23 09:32AM] ZONES1|2973,9497,8|Said: 38	
[4/19/23 10:43AM] Player bought 12610 x 1 from Oblivion's pos shop for 100000 Billions	
[4/19/23 10:54AM] (CC) Help. Said:  lol 	
[4/19/23 10:54AM] (CC) Help. Said: At lest for it and let you know about it 	
[4/19/23 11:17AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 11:21AM] VBOSS|2980,2771,0|Said: $10 drop  not bad 	
[4/19/23 11:23AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 11:48AM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 11:50AM] (CC) Help. Said: Whats trinity prayer scroll do 	
[4/19/23 12:05PM] Receiving item from trade with Wr3ckedyou Id: 10025, amount: 1	
[4/19/23 12:06PM] DEFAULT|2216,3758,0|Said: Ty	
[4/19/23 12:16PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 12:18PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 12:19PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 12:47PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 03:18PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 07:53PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/20/23 02:28AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/20/23 08:52AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/20/23 09:25AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 09:27AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 09:27AM] VBOSS|2980,2771,0|Said: Dame 2 vote off 50 total	
[4/20/23 04:10PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/20/23 04:45PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 04:45PM] Has just redeemed a $25 Bond successfully!	
[4/20/23 05:17PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/20/23 05:23PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 06:11PM] Player sold 15358 x 2 to Jroc for 190000 Billions in their pos shop	
[4/20/23 06:36PM] ZONES4|1617,5608,20|Said: '::pos	
[4/20/23 06:36PM] Played claimed 190K Billions from pos	
[4/20/23 06:42PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 06:48PM] Player bought 19159 x 1 from A Fatality's pos shop for 200000 Billions	
[4/20/23 07:23PM] GLOBAL_BOSS|2139,5018,0|Said: Dame	
[4/20/23 07:23PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 07:37PM] Player sold 15355 x 1 to Onlyfans for 345000 Billions in their pos shop	
[4/20/23 07:40PM] Player dropping item: Imperial Box, amount: 1	
[4/20/23 07:40PM] Picked up gr.Item Imperial Box, amount: 1	
[4/20/23 08:10PM] Played claimed 345K Billions from pos	
[4/20/23 08:10PM] Player bought 19158 x 1 from A Fatality's pos shop for 175000 Billions	
[4/20/23 08:10PM] Player bought 19160 x 1 from A Fatality's pos shop for 165000 Billions	
[4/20/23 08:24PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/21/23 06:41AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/21/23 12:03PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/21/23 12:08PM] VBOSS|2983,2774,0|Said: Ah shit , alex the man 	
[4/21/23 12:14PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 03:37PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/21/23 03:51PM] Has just redeemed a $10 Bond successfully!	
[4/21/23 04:35PM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 07:37PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/22/23 09:13PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/22/23 09:17PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/22/23 11:12PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/22/23 11:29PM] Receiving item from trade with Ambercheer Id: 10946, amount: 22	
[4/22/23 11:35PM] (CC) Help. Said:  golden is up 	
[4/23/23 02:20AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/23/23 05:48AM] Player sold 10946 x 10 to Onlyfans for 600000 Billions in their pos shop	
[4/23/23 05:48AM] Player sold 10946 x 10 to Onlyfans for 600000 Billions in their pos shop	
[4/23/23 05:48AM] Player sold 10946 x 5 to Onlyfans for 300000 Billions in their pos shop	
[4/23/23 05:56AM] Player sold 15357 x 1 to Onlyfans for 215000 Billions in their pos shop	
[4/23/23 05:56AM] Player sold 15359 x 2 to Onlyfans for 390000 Billions in their pos shop	
[4/23/23 08:04AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/23/23 08:05AM] Played claimed 2105K Billions from pos	
[4/23/23 08:08AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 08:26AM] Player bought 16249 x 1 from Oblivion's pos shop for 2000000 Billions	
[4/23/23 07:49PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/23/23 07:52PM] Receiving item from trade with Ambercheer Id: 10946, amount: 25	
[4/23/23 07:55PM] (CC) Help. Said: Selling 10bond 1.9m bilz	
[4/23/23 08:06PM] Player sold 10946 x 12 to Jroc for 720000 Billions in their pos shop	
[4/23/23 08:06PM] Player sold 10946 x 10 to Jroc for 600000 Billions in their pos shop	
[4/23/23 08:06PM] Player sold 10946 x 3 to Onlyfans for 180000 Billions in their pos shop	
[4/23/23 08:21PM] Played claimed 1500K Billions from pos	
[4/23/23 08:23PM] (CC) Help. Said: Hm is 3x3 aoe?	
[4/23/23 08:35PM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:03PM] GLOBAL_BOSS|2139,5018,8|Said: Ahh	
[4/23/23 09:17PM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 09:37PM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 10:35PM] (CC) Help. Said: How do you swap perks from 1 iteam to another 	
[4/23/23 10:36PM] (CC) Help. Said: Ig i cant idk  	
[4/23/23 10:37PM] (CC) Help. Said: Same something about cant transfer rarities to this item 	
[4/23/23 10:44PM] (CC) Help. Said: Hm is double cash perk 	
[4/23/23 10:44PM] (CC) Help. Said: Thanks 	
[4/23/23 11:05PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/24/23 12:42AM] Player sold 8806 x 1 to Fiddle Stix for 450000 Billions in their pos shop	
[4/24/23 05:48AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/24/23 05:48AM] Played claimed 450K Billions from pos	
[4/24/23 11:21AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/24/23 11:24AM] TRAINING_ROCK_CRAB|2701,4758,44|Said: Iron i didnt take any monsters from you did i 	
[4/24/23 11:24AM] TRAINING_ROCK_CRAB|2701,4758,44|Said: Cool 	
[4/24/23 11:34AM] GLOBAL_BOSS|2139,5018,12|Said: Merum>	
[4/24/23 11:34AM] GLOBAL_BOSS|2139,5018,12|Said: ?	
[4/24/23 03:30PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/24/23 06:08PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/24/23 08:00PM] Receiving item from trade with Ambercheer Id: 10946, amount: 31	
[4/24/23 10:29PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/24/23 10:33PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/25/23 12:28AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/25/23 12:31AM] Has just redeemed a $1 Scroll successfully!	
[4/25/23 01:35AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/25/23 01:37AM] Player sold 10946 x 31 to Xtc for 3875000 Billions in their pos shop	
[4/25/23 01:41AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/25/23 01:42AM] Played claimed 3875K Billions from pos	
[4/25/23 04:23AM] Player sold 15357 x 1 to Boms for 235000 Billions in their pos shop	
[4/25/23 09:09AM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/25/23 09:09AM] Played claimed 235K Billions from pos	
[4/25/23 10:38PM] Login. ip: 98.144.232.178, mac: 9MKJ4Z220220417000953.000000-360, uuid: B0-68-E6-63-6B-BA	
[4/25/23 10:43PM] Receiving item from trade with Ambercheer Id: 10946, amount: 46	
[4/25/23 10:50PM] Player sold 10946 x 10 to Remorse for 1300000 Billions in their pos shop	
[4/25/23 10:51PM] Player sold 10946 x 36 to Remorse for 4680000 Billions in their pos shop	
