[4/15/23 09:54PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/15/23 09:55PM] (CC) Help. Said: What is the xp rate for veteran mode?	
[4/15/23 09:55PM] (CC) Help. Said: Ironman it is	
[4/15/23 09:56PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:09AM] Picked up gr.Item Coin, amount: 9000	
[4/16/23 06:10AM] Picked up gr.Item Coin, amount: 5000	
[4/16/23 06:10AM] Picked up gr.Item Coin, amount: 5000	
[4/16/23 06:11AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 06:11AM] Picked up gr.Item Coin, amount: 3000	
[4/16/23 06:11AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 06:11AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:12AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 06:12AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:12AM] Picked up gr.Item Lava bones, amount: 8	
[4/16/23 06:12AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 06:12AM] Picked up gr.Item Lava bones, amount: 6	
[4/16/23 06:12AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:12AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:16AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:19AM] Picked up gr.Item Coin, amount: 9000	
[4/16/23 06:19AM] Picked up gr.Item Lava bones, amount: 7	
[4/16/23 06:20AM] Picked up gr.Item Coin, amount: 4500	
[4/16/23 06:20AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 06:28AM] (CC) Help. Said: Where is the skilling area/	
[4/16/23 06:30AM] Picked up gr.Item Lava bones, amount: 200	
[4/16/23 06:30AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/16/23 06:30AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 06:30AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 06:32AM] DEFAULT|2223,3760,0|Said: Where is the skilling area?	
[4/16/23 06:34AM] Player dropping item: Bronze pickaxe, amount: 1	
[4/16/23 06:34AM] Player dropping item: Thread, amount: 10	
[4/16/23 06:34AM] Player dropping item: Needle, amount: 1	
[4/16/23 06:34AM] Player dropping item: Knife, amount: 1	
[4/16/23 06:34AM] Player dropping item: Bronze hatchet, amount: 1	
[4/16/23 06:34AM] Player dropping item: Chisel, amount: 1	
[4/16/23 10:06AM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/16/23 10:07AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:07AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 10:07AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:08AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:08AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:09AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:09AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:09AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:09AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:10AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:10AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:10AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:10AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:11AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:11AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:11AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:11AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:12AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:12AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:13AM] (CC) Help. Said: How do i claim votes? the command it shows doesnt say anything	
[4/16/23 10:13AM] (CC) Help. Said: When i enter it	
[4/16/23 10:13AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:13AM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 10:13AM] (CC) Help. Said: Thanks	
[4/16/23 10:14AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:14AM] Picked up gr.Item Zinq shield, amount: 1	
[4/16/23 10:14AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 10:15AM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 10:15AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:16AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:16AM] Picked up gr.Item Zinq helm, amount: 1	
[4/16/23 10:16AM] Picked up gr.Item Lava bones, amount: 7	
[4/16/23 10:16AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:16AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:17AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:17AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:17AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:17AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:18AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:19AM] Picked up gr.Item Coin, amount: 8000	
[4/16/23 10:19AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:19AM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 10:20AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 10:21AM] Player dropping item: Vial, amount: 1	
[4/16/23 10:21AM] Player dropping item: Vial, amount: 1	
[4/16/23 10:21AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:22AM] Picked up gr.Item Coin, amount: 8000	
[4/16/23 10:22AM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 10:22AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:22AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:25AM] Picked up gr.Item Coin, amount: 1795250	
[4/16/23 10:25AM] Picked up gr.Item Lava bones, amount: 25	
[4/16/23 10:26AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:26AM] Picked up gr.Item Lava bones, amount: 6	
[4/16/23 10:26AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:26AM] Picked up gr.Item Lava bones, amount: 6	
[4/16/23 10:26AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:28AM] Picked up gr.Item Coin, amount: 4094398	
[4/16/23 10:28AM] Picked up gr.Item Lava bones, amount: 40	
[4/16/23 10:29AM] Picked up gr.Item Coin, amount: 8000	
[4/16/23 10:30AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:30AM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 10:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:31AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:31AM] Picked up gr.Item Lava bones, amount: 6	
[4/16/23 10:33AM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 10:33AM] Picked up gr.Item Lava bones, amount: 8	
[4/16/23 10:33AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:34AM] Picked up gr.Item Zinq body, amount: 1	
[4/16/23 10:34AM] Picked up gr.Item Zinq body, amount: 1	
[4/16/23 10:34AM] (CC) Help. Said: Woah thats wild. got my dry streak item and two drops on same kill	
[4/16/23 10:36AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:36AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:38AM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 10:38AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:38AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:39AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:41AM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 10:41AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:42AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:42AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:42AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:43AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:46AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/16/23 10:46AM] Picked up gr.Item Vote scroll, amount: 3	
[4/16/23 10:46AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 10:47AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:48AM] Picked up gr.Item Lava bones, amount: 8	
[4/16/23 10:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:48AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 10:48AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 10:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 10:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 10:49AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 10:49AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:50AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:50AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:50AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:50AM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 10:50AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:50AM] Picked up gr.Item Zinq sword, amount: 1	
[4/16/23 10:50AM] Picked up gr.Item Zinq sword, amount: 1	
[4/16/23 10:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 10:51AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:51AM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/16/23 10:51AM] Picked up gr.Item Zinq boots, amount: 1	
[4/16/23 10:52AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:52AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:52AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:53AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:53AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:53AM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 10:54AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 10:54AM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 10:54AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:54AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:54AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:54AM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 10:56AM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 10:56AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 10:56AM] Picked up gr.Item Zinq legs, amount: 1	
[4/16/23 10:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 10:59AM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/16/23 11:00AM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/16/23 11:00AM] (CC) Help. Said: Is there a way to exchange the donator rank tickets for donor points	
[4/16/23 11:00AM] (CC) Help. Said: Points	
[4/16/23 11:03AM] Player dropping item: Coin, amount: 278	
[4/16/23 11:07AM] Has just redeemed a $10 Bond successfully!	
[4/16/23 12:16PM] Player dropping item: Vial, amount: 1	
[4/16/23 12:30PM] Player dropping item: Vial, amount: 1	
[4/16/23 12:42PM] Player dropping item: Vial, amount: 1	
[4/16/23 12:47PM] Picked up gr.Item Coin, amount: 3000	
[4/16/23 12:47PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 01:00PM] Player dropping item: Vial, amount: 1	
[4/16/23 01:10PM] Player dropping item: Inferno Shield, amount: 1	
[4/16/23 01:11PM] Player dropping item: Inferno Body, amount: 1	
[4/16/23 01:11PM] Player dropping item: Aberrant Boots, amount: 1	
[4/16/23 01:11PM] Player dropping item: Aberrant Cape, amount: 1	
[4/16/23 01:11PM] Player dropping item: Aberrant Gloves, amount: 1	
[4/16/23 01:11PM] Player dropping item: Aberrant Amulet, amount: 1	
[4/16/23 01:11PM] Player dropping item: Nagi Legs, amount: 1	
[4/16/23 01:12PM] Player dropping item: Aberrant Body, amount: 1	
[4/16/23 01:12PM] Player dropping item: Patience bow, amount: 1	
[4/16/23 01:12PM] Player dropping item: Zinq sword, amount: 1	
[4/16/23 01:12PM] Player dropping item: Mystic book, amount: 1	
[4/16/23 01:12PM] Player dropping item: Mystic staff, amount: 1	
[4/16/23 01:12PM] Player destroying item: -1, amount: 0	
[4/16/23 01:16PM] Player dropping item: Vial, amount: 1	
[4/16/23 01:41PM] Player dropping item: Vial, amount: 1	
[4/16/23 01:48PM] Player dropping item: Vial, amount: 1	
[4/16/23 02:00PM] Player dropping item: Vial, amount: 1	
[4/16/23 02:22PM] Player dropping item: Vial, amount: 1	
[4/16/23 02:24PM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 04:53PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/16/23 05:04PM] Player dropping item: Vial, amount: 1	
[4/16/23 05:07PM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:16PM] Player dropping item: Vial, amount: 1	
[4/16/23 05:25PM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:30PM] Player dropping item: Vial, amount: 1	
[4/16/23 05:42PM] (CC) Help. Said: How do you unlock those slots?	
[4/16/23 05:49PM] (CC) Help. Said: Can they be soloed?	
[4/16/23 05:59PM] Player dropping item: Vial, amount: 1	
[4/16/23 06:17PM] Player dropping item: Vial, amount: 1	
[4/17/23 02:05PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/17/23 02:12PM] Player dropping item: Vial, amount: 1	
[4/17/23 02:26PM] Player dropping item: Vial, amount: 1	
[4/17/23 02:34PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 02:39PM] (CC) Help. Said: Kc perk?	
[4/17/23 02:39PM] (CC) Help. Said: Is it like donor points?	
[4/17/23 02:39PM] (CC) Help. Said: Like higher the donor rank better perks?	
[4/17/23 02:41PM] (CC) Help. Said: So how do i get these kc perks?	
[4/17/23 02:41PM] (CC) Help. Said: Is it on armor?	
[4/17/23 02:41PM] (CC) Help. Said: Is there like a list somewhere?	
[4/17/23 02:42PM] (CC) Help. Said: Is the glowing gear showing rarity?	
[4/17/23 02:42PM] (CC) Help. Said: Cause i noticed some gear has a glow to it and some doesnt	
[4/17/23 02:42PM] (CC) Help. Said: Okay... i didnt realize this was a thing	
[4/17/23 02:43PM] (CC) Help. Said: So the gear has a random chance to role with better rarity	
[4/17/23 02:43PM] (CC) Help. Said: With one of the perks listed?	
[4/17/23 02:44PM] (CC) Help. Said: So at about what boss can you start to see legendary rarities?	
[4/17/23 02:44PM] (CC) Help. Said: Or what monster rather	
[4/17/23 02:46PM] Player dropping item: Vial, amount: 1	
[4/17/23 03:11PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/17/23 03:18PM] Player dropping item: Vial, amount: 1	
[4/17/23 03:35PM] Player dropping item: Vial, amount: 1	
[4/17/23 03:36PM] (CC) Help. Said: How do you transfer rarity's to other items?	
[4/17/23 03:37PM] (CC) Help. Said: You just use it on the item	
[4/17/23 03:37PM] (CC) Help. Said: ?	
[4/17/23 03:37PM] (CC) Help. Said: Ahh okay	
[4/17/23 03:43PM] Has just redeemed a $10 Bond successfully!	
[4/17/23 03:45PM] Player dropping item: Vial, amount: 1	
[4/17/23 03:51PM] (CC) Help. Said: If you upgrade an item do you keep the rarity bonus on it or 	
[4/17/23 03:52PM] (CC) Help. Said: Okay wasnt sure if it rerolled	
[4/17/23 03:52PM] (CC) Help. Said: Rip	
[4/17/23 03:57PM] (CC) Help. Said: Just got back to back drops? rnjesus with me?	
[4/17/23 04:09PM] Player dropping item: Vial, amount: 1	
[4/17/23 04:12PM] (CC) Help. Said: Does it work for dry streak or just kills required to go to next monster	
[4/17/23 04:12PM] (CC) Help. Said: Monster	
[4/17/23 04:12PM] (CC) Help. Said: That would be cool to try and get better rarity items	
[4/17/23 04:13PM] Player dropping item: Vial, amount: 1	
[4/17/23 04:28PM] Player dropping item: Vial, amount: 1	
[4/17/23 04:34PM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 04:43PM] Player dropping item: Vial, amount: 1	
[4/17/23 04:45PM] (CC) Help. Said: Ffs 4 time duplicate item...	
[4/17/23 04:45PM] (CC) Help. Said: Drop rates are nutty	
[4/17/23 05:00PM] Player dropping item: Vial, amount: 1	
[4/17/23 05:03PM] (CC) Help. Said: Unlucky	
[4/17/23 05:15PM] Player dropping item: Vial, amount: 1	
[4/18/23 01:34PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/18/23 01:39PM] Player dropping item: Vial, amount: 1	
[4/18/23 01:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 01:52PM] (CC) Help. Said: When voting i see i get pvm tickets	
[4/18/23 01:52PM] (CC) Help. Said: Is there a place to spend those?	
[4/18/23 01:55PM] Player dropping item: Vial, amount: 1	
[4/18/23 01:56PM] (CC) Help. Said: Dad i finally found you	
[4/18/23 01:56PM] (CC) Help. Said: Why did it take you so long to get the milk?	
[4/18/23 01:56PM] (CC) Help. Said: Damn	
[4/18/23 01:57PM] (CC) Help. Said: Moral there is a starter guide on discord	
[4/18/23 02:05PM] (CC) Help. Said: Does the double slayer tickets perk stack?	
[4/18/23 02:06PM] Player dropping item: Vial, amount: 1	
[4/18/23 02:09PM] Shrazdek received x1 Antique Boots from Avalon!	
[4/18/23 02:11PM] DEFAULT|2222,3735,0|Said: :veigar	
[4/18/23 02:28PM] Player dropping item: Vial, amount: 1	
[4/18/23 02:35PM] ZONES4|1646,5602,24|Said: That staff is insane	
[4/18/23 02:35PM] ZONES4|1646,5602,24|Said: Holy	
[4/18/23 02:36PM] ZONES4|1646,5602,24|Said: Oh what amulet?	
[4/18/23 02:37PM] ZONES4|1646,5602,24|Said: Ahh sweet	
[4/18/23 02:38PM] Player dropping item: Vial, amount: 1	
[4/18/23 02:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 02:50PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 02:51PM] (CC) Help. Said: Pvm tickets. what are they for?	
[4/18/23 02:55PM] Player dropping item: Vial, amount: 1	
[4/18/23 03:05PM] Shrazdek received x1 Antique Boots from Avalon!	
[4/18/23 03:07PM] Player dropping item: Vial, amount: 1	
[4/18/23 03:29PM] Player dropping item: Vial, amount: 1	
[4/18/23 03:37PM] ZONES4|1647,5607,24|Said: I dont have anything great but could drop you something	
[4/18/23 03:40PM] Player dropping item: Vial, amount: 1	
[4/18/23 03:45PM] Shrazdek received x1 Antique Bow from Eragon!	
[4/18/23 03:53PM] Shrazdek received x1 Antique Staff from Eragon!	
[4/18/23 03:54PM] Player dropping item: Vial, amount: 1	
[4/18/23 04:07PM] Player dropping item: Vial, amount: 1	
[4/18/23 04:15PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:15PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:24PM] Player dropping item: Vial, amount: 1	
[4/18/23 04:35PM] Player dropping item: Vial, amount: 1	
[4/18/23 04:36PM] (CC) Help. Said: Rarity perks	
[4/18/23 04:36PM] (CC) Help. Said: Examine the item	
[4/18/23 04:36PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:43PM] (CC) Help. Said: Which monster is it when reds start dropping?	
[4/18/23 04:44PM] (CC) Help. Said: Jeez.... so many more mobs to fight through...	
[4/18/23 04:48PM] (CC) Help. Said: How do i use the drop rate tickets?	
[4/18/23 04:48PM] (CC) Help. Said: Suh was that answer for me?	
[4/18/23 04:48PM] (CC) Help. Said: Okay cool thank you	
[4/18/23 04:49PM] (CC) Help. Said: Is water wet?	
[4/18/23 04:49PM] (CC) Help. Said: Damn outdid me	
[4/18/23 04:50PM] Player dropping item: Vial, amount: 1	
[4/18/23 04:56PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 05:04PM] (CC) Help. Said: Is double chests through store active?	
[4/18/23 05:08PM] (CC) Help. Said: How do i claim my donated for items?	
[4/18/23 05:08PM] (CC) Help. Said: Wish me luck	
[4/18/23 05:08PM] (CC) Help. Said: Huge upgrade	
[4/18/23 05:08PM] Has just redeemed a $10 Bond successfully!	
[4/18/23 05:09PM] Has just redeemed a $10 Bond successfully!	
[4/18/23 05:09PM] Has just redeemed a $10 Bond successfully!	
[4/18/23 05:09PM] Has just redeemed a $10 Bond successfully!	
[4/18/23 05:09PM] Has just redeemed a $10 Bond successfully!	
[4/18/23 05:09PM] Has just redeemed a $10 Bond successfully!	
[4/18/23 05:20PM] Shrazdek received x1 Doom Aura from Doomwatcher!	
[4/18/23 05:21PM] Player dropping item: Vial, amount: 1	
[4/19/23 12:27PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/19/23 12:29PM] (CC) Help. Said: Mornin folks	
[4/19/23 12:35PM] Player dropping item: Vial, amount: 1	
[4/19/23 12:41PM] Player dropping item: Starter Helm, amount: 1	
[4/19/23 12:41PM] Player dropping item: Starter Body, amount: 1	
[4/19/23 12:41PM] Player dropping item: Starter Legs, amount: 1	
[4/19/23 12:41PM] Player dropping item: Starter Cannon, amount: 1	
[4/19/23 12:41PM] Player dropping item: Starter Gloves, amount: 1	
[4/19/23 12:41PM] Player dropping item: Starter Cape, amount: 1	
[4/19/23 12:41PM] Player dropping item: Starter Boots, amount: 1	
[4/19/23 12:42PM] Player dropping item: Starter Ring, amount: 1	
[4/19/23 12:42PM] Player dropping item: Starter Amulet, amount: 1	
[4/19/23 12:42PM] Player dropping item: Starter Blade, amount: 1	
[4/19/23 12:42PM] Player dropping item: Starter Defender, amount: 1	
[4/19/23 12:43PM] Player dropping item: Imperial Minigun, amount: 1	
[4/19/23 12:43PM] Player dropping item: Imperial Minigun, amount: 1	
[4/19/23 12:43PM] Player dropping item: Imperial Minigun, amount: 1	
[4/19/23 12:46PM] Player dropping item: Vial, amount: 1	
[4/19/23 12:46PM] Player dropping item: Vial, amount: 1	
[4/19/23 12:46PM] (CC) Help. Said: What does upgrading items do?	
[4/19/23 12:47PM] (CC) Help. Said: With doom aura im not seeing a stat increase in upgraded version	
[4/19/23 01:09PM] Shrazdek received x1 Maze Helm from Maze Guardian!	
[4/19/23 01:16PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 01:22PM] Shrazdek received x1 Maze Legs from Maze Guardian!	
[4/19/23 01:23PM] Shrazdek received x1 Maze Body from Maze Guardian!	
[4/19/23 01:26PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/19/23 01:29PM] (CC) Help. Said: Damnnn red champion body with 1.5	
[4/19/23 01:31PM] (CC) Help. Said: Did i see someone say earlier gear upgrades are 100%	
[4/19/23 01:44PM] Player dropping item: Vial, amount: 1	
[4/19/23 01:44PM] (CC) Help. Said: +10k all stats	
[4/19/23 02:18PM] Shrazdek received x1 Unknown Mace from Miscreation!	
[4/19/23 02:44PM] GLOBAL_BOSS|2139,5018,8|Said: Full rotation?	
[4/19/23 03:01PM] Shrazdek received x1 Titan Helm from Avatar Titan!	
[4/19/23 03:08PM] Shrazdek received x1 Titan Chaps from Avatar Titan!	
[4/19/23 03:14PM] GLOBAL_BOSS|2139,5018,8|Said: Hp get buffed?	
[4/19/23 03:14PM] GLOBAL_BOSS|2139,5018,8|Said: Holy	
[4/19/23 03:16PM] GLOBAL_BOSS|2139,5018,4|Said: Thats insame	
[4/19/23 03:17PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 03:18PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 03:35PM] Shrazdek received x1 Lust Legging from Zorbak!	
[4/19/23 03:39PM] Shrazdek received x1 Lust Staff from Zorbak!	
[4/19/23 03:43PM] TRAINING_ROCK_CRAB|2706,4758,56|Said:  ::veigar	
[4/19/23 03:44PM] GLOBAL_BOSS|2139,5018,8|Said: I need $1 scroll	
[4/19/23 03:44PM] GLOBAL_BOSS|2139,5018,8|Said: Just one	
[4/19/23 03:45PM] GLOBAL_BOSS|2139,5018,8|Said: Rip	
[4/19/23 03:45PM] GLOBAL_BOSS|2139,5018,8|Said: Gz bro	
[4/19/23 03:49PM] Shrazdek received x1 Godly Bow from Death God!	
[4/19/23 03:50PM] Shrazdek received x1 Godly Cape from Death God!	
[4/19/23 04:23PM] Has just redeemed a $10 Bond successfully!	
[4/19/23 04:27PM] (CC) Help. Said: Damn this 10k bone thing takes a minute	
[4/19/23 04:40PM] Shrazdek received x1 Gold Cape from Golden Golem!	
[4/19/23 05:03PM] Shrazdek received x1 Saint Legs from Broly!	
[4/19/23 05:05PM] (CC) Help. Said: Rarity modifiers	
[4/19/23 05:13PM] Shrazdek received x1 Saint Body from Broly!	
[4/19/23 05:16PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 05:45PM] GLOBAL_BOSS|2139,5018,8|Said: Kill stuff	
[4/20/23 01:41PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/20/23 03:55PM] Login. ip: 74.74.71.41, mac: 20201119035852.000000-300, uuid: 00-13-3B-0F-74-80	
[4/20/23 03:57PM] (CC) Help. Said: What should i be saving my donor points for	
[4/20/23 04:20PM] (CC) Help. Said: What does gold enhancement do?	
[4/20/23 04:20PM] (CC) Help. Said: Stack with armor bonus?	
[4/20/23 04:27PM] (CC) Help. Said: Oooh whats an upgrade token?	
[4/20/23 04:27PM] (CC) Help. Said: Just got it from disolving doom aura(u)	
[4/20/23 04:28PM] (CC) Help. Said: Cant use upgrade shop as ironman.... rip	
