[4/17/23 11:39AM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/22/23 02:05PM] Player received drop: x1 Miner gauntlets (iron), id: 20587, amount: 1, from: Charybdis	
[4/22/23 02:29PM] Player received drop: x1 Gold Legs, id: 11179, amount: 1, from: Golden Golem	
[4/22/23 02:30PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/22/23 02:38PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/22/23 02:38PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/22/23 02:42PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/22/23 02:42PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/22/23 02:44PM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/22/23 02:50PM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/22/23 03:20PM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/22/23 03:20PM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/22/23 03:26PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/22/23 03:26PM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/22/23 03:35PM] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/22/23 03:36PM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/22/23 03:40PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/22/23 03:42PM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/22/23 03:44PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/22/23 03:46PM] Player received drop: x1 Unknown Helm, id: 21042, amount: 1, from: Miscreation	
[4/22/23 03:47PM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/22/23 03:48PM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/22/23 03:51PM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/22/23 03:51PM] Player received drop: x1 Unknown Gloves, id: 21046, amount: 1, from: Miscreation	
[4/22/23 03:53PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/22/23 03:55PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/22/23 03:55PM] Player received drop: x1 Unknown Gloves, id: 21046, amount: 1, from: Miscreation	
[4/22/23 03:56PM] Player received drop: x1 Unknown Helm, id: 21042, amount: 1, from: Miscreation	
[4/22/23 03:59PM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/22/23 03:59PM] Player received drop: x1 Titan Helm, id: 8803, amount: 1, from: Avatar Titan	
[4/22/23 04:00PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/22/23 04:02PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/22/23 04:02PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 04:02PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/22/23 04:06PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 04:07PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/22/23 04:08PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/22/23 04:08PM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/22/23 04:10PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 04:11PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/22/23 04:12PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/22/23 04:12PM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 04:12PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/22/23 04:14PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 04:15PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/22/23 04:20PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/22/23 04:28PM] Player received drop: x1 Gold Boots, id: 11182, amount: 1, from: Golden Golem	
[4/22/23 04:28PM] Player received drop: x1 Gold Helm, id: 11183, amount: 1, from: Golden Golem	
[4/22/23 04:59PM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/22/23 05:11PM] Player received drop: x1 Gladiator Legs, id: 15007, amount: 1, from: Ezkel-Nojad	
[4/22/23 05:40PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/22/23 05:50PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/22/23 05:51PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/22/23 05:54PM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/22/23 05:54PM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/22/23 05:54PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/22/23 05:55PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/22/23 06:00PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/22/23 06:02PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/22/23 06:41PM] Player received drop: x1 Miner gauntlets (adamant), id: 20590, amount: 1, from: Ezkel-Nojad	
[4/22/23 06:52PM] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/22/23 07:02PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/22/23 07:07PM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/22/23 07:13PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/22/23 07:28PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/22/23 07:29PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/22/23 07:47PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/22/23 07:47PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/22/23 07:49PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/22/23 07:51PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/22/23 07:56PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/23/23 07:44AM] Player received drop: x1 Fazula Book, id: 4072, amount: 1, from: Queen Fazula	
[4/23/23 08:55AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:59AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:52AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 12:14PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 12:23PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 12:23PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 12:26PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/23/23 12:27PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/23/23 12:28PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/23/23 12:28PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/23/23 12:37PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/23/23 12:40PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/23/23 12:47PM] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
<<<<<<< Updated upstream
[4/26/23 01:24AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/26/23 01:32AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/26/23 02:13AM] Player received drop: x1 $10 Bond, id: 23057, amount: 1, from: Final Boss Veigar	
[4/26/23 02:21AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/26/23 02:25AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
=======
[4/23/23 01:04PM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/23/23 01:21PM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/23/23 01:21PM] Player received drop: x1 Gladiator Shield, id: 15008, amount: 1, from: Ezkel-Nojad	
[4/23/23 01:26PM] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/23/23 02:32PM] Player received drop: x1 Trinity prayer scroll, id: 23166, amount: 1, from: Final Boss Veigar	
[4/23/23 04:56PM] Player received drop: x1 Gladiator Legs, id: 15007, amount: 1, from: Ezkel-Nojad	
[4/23/23 05:15PM] Player received drop: x1 Gladiator Body, id: 15006, amount: 1, from: Ezkel-Nojad	
[4/23/23 05:17PM] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/23/23 05:24PM] Player received drop: x1 Fazula Gloves, id: 4070, amount: 1, from: Queen Fazula	
[4/23/23 05:47PM] Player received drop: x1 Fazula Book, id: 4072, amount: 1, from: Queen Fazula	
[4/23/23 06:41PM] Player received drop: x1 Fazula Book, id: 4072, amount: 1, from: Queen Fazula	
[4/23/23 08:41PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:11PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:38PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:49PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:38PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:46PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:57PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:57PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 10:58PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:01PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:02PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:23PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:23PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:27PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:34PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 12:04AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 12:19AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 12:25AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 12:55AM] Player received drop: x1 Black Goku Body, id: 14446, amount: 1, from: Black Goku	
[4/24/23 01:08AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 01:20AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 01:24AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 01:40AM] Player received drop: x1 Deathbringer bow, id: 12843, amount: 1, from: Black Goku	
[4/24/23 01:51AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 02:06AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 02:11AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 02:17AM] Player received drop: x1 Black Goku Head, id: 14440, amount: 1, from: Black Goku	
[4/24/23 02:18AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 02:19AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 02:24AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 02:38AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 02:41AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 02:56AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 03:13AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 03:36AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 03:42AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 03:59AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 04:00AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 04:01AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 04:05AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 04:09AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 04:09AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 04:14AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 04:20AM] Player received drop: x1 Black Goku Legs, id: 14438, amount: 1, from: Black Goku	
[4/24/23 05:08AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:08AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:11AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 05:12AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:16AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:19AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 05:19AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:23AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:24AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:25AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 05:53AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:58AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 06:03AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 06:41AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 06:43AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 06:49AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 06:51AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 06:55AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:09AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 07:21AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 07:25AM] Player received drop: x1 Black Goku Boots, id: 14444, amount: 1, from: Black Goku	
[4/24/23 07:27AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 07:29AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:37AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:39AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:40AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 07:45AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 07:45AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 08:10AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 08:23AM] Player received drop: x1 Exoden Pet, id: 20589, amount: 1, from: Exoden	
[4/24/23 08:43AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 08:46AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 08:46AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 08:49AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 08:54AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 08:54AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 08:55AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 08:57AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:01AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:03AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 09:04AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:05AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 09:06AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:08AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:10AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 09:12AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 09:13AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 09:16AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 09:39AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 09:43AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 09:43AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 09:44AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 09:44AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 09:45AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:46AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 09:47AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:48AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 09:49AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 09:51AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 09:51AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 09:51AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 09:53AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 09:54AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 09:57AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 10:00AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 10:10AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:15AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:16AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:18AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:18AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:19AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 10:20AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 10:20AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 10:22AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:25AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:26AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 10:26AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:27AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 10:29AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 10:37AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:38AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 10:41AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:48AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 10:51AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 10:54AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 10:56AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 10:57AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 10:57AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 10:59AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:59AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 11:00AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:00AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:05AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 11:05AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 11:17AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:20AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 11:24AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 11:25AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 11:28AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:34AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:36AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 11:37AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 11:39AM] Player received drop: x1 White Body, id: 22165, amount: 1, from: White Beard	
[4/24/23 11:43AM] Player received drop: x1 White Boots, id: 22161, amount: 1, from: White Beard	
[4/24/23 11:53AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:57AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:57AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 11:57AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 11:58AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 11:59AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 11:59AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 12:03PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 12:03PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 12:03PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 12:05PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:05PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 12:06PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 12:06PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:07PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:07PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:07PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:07PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 12:07PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:09PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
