[4/16/23 05:13PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/19/23 05:41PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 05:41PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 05:41PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 05:41PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 05:46PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 05:58PM] Player received drop: x1 Fazula Staff, id: 4071, amount: 1, from: Queen Fazula	
[4/19/23 06:07PM] Player received drop: x1 Fazula Legs, id: 4068, amount: 1, from: Queen Fazula	
[4/19/23 06:10PM] Player received drop: x1 Fazula Gloves, id: 4070, amount: 1, from: Queen Fazula	
[4/19/23 06:26PM] Player received drop: x1 Damp tinderbox, id: 4073, amount: 1, from: Queen Fazula	
[4/20/23 03:56AM] Player received drop: x1 Yasuda Body, id: 4077, amount: 1, from: Lord Yasuda	
[4/20/23 06:17AM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/20/23 08:31AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 08:52AM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/20/23 08:55AM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/20/23 09:10AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 09:20AM] Player received drop: x1 Prosperous prayer scroll, id: 23170, amount: 1, from: Final Boss Veigar	
[4/20/23 09:30AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 09:37AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 09:54AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 10:02AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 10:04AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 10:45AM] Player received drop: x1 Majestic Box, id: 15004, amount: 1, from: Meruem The King	
[4/20/23 11:27AM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/20/23 11:31AM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/20/23 01:05PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/20/23 01:06PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/20/23 01:08PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/20/23 01:15PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/20/23 01:25PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/20/23 01:26PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/20/23 02:24PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 02:24PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 02:37PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 03:01PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 03:02PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 03:03PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 03:06PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 03:46PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/20/23 04:33PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 04:35PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 04:42PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 05:00PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 05:00PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 05:09PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 05:13PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 05:25PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 05:36PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 07:06PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/20/23 07:24PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/20/23 07:30PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/20/23 07:30PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/20/23 07:31PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/20/23 07:33PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/20/23 07:38PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/20/23 07:40PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/20/23 07:51PM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/20/23 07:52PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/20/23 09:33PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 05:37AM] Player received drop: x1 X1.5 Damage Perk, id: 4442, amount: 1, from: Golden Great Ape	
[4/21/23 06:03AM] Player received drop: x1 Yasuda Legs, id: 3473, amount: 1, from: Lord Yasuda	
[4/21/23 06:15AM] Player received drop: x1 Yasuda Gloves, id: 4085, amount: 1, from: Lord Yasuda	
[4/21/23 06:25AM] Player received drop: x1 Yasuda Scythe, id: 3472, amount: 1, from: Lord Yasuda	
[4/21/23 07:59AM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/21/23 08:04AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:05AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:07AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 08:13AM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/21/23 08:25AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 08:37AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 08:37AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 08:45AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 08:45AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 09:05AM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/21/23 09:08AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/21/23 09:12AM] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 09:30AM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/21/23 09:31AM] Player received drop: x1 Evil Body, id: 14327, amount: 1, from: Calamity	
[4/21/23 09:42AM] Player received drop: x1 Evil Helm, id: 14325, amount: 1, from: Calamity	
[4/21/23 10:08AM] Player received drop: x1 Miner chestplate (adamant), id: 20585, amount: 1, from: Calamity	
[4/21/23 10:09AM] Player received drop: x1 Evil Body, id: 14327, amount: 1, from: Calamity	
[4/21/23 12:27PM] Player received drop: x1 Yasuda Legs, id: 3473, amount: 1, from: Lord Yasuda	
[4/21/23 01:15PM] Player received drop: x1 Evil Boots, id: 14329, amount: 1, from: Calamity	
[4/21/23 01:27PM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/21/23 02:03PM] Player received drop: x1 Evil Scythe, id: 22133, amount: 1, from: Calamity	
[4/21/23 02:05PM] Player received drop: x1 Evil Boots, id: 14329, amount: 1, from: Calamity	
[4/21/23 02:46PM] Player received drop: x1 Evil Helm, id: 14325, amount: 1, from: Calamity	
[4/21/23 03:05PM] Player received drop: x1 Miner chestplate (adamant), id: 20585, amount: 1, from: Calamity	
[4/21/23 03:58PM] Player received drop: x1 Evil Boots, id: 14329, amount: 1, from: Calamity	
[4/21/23 03:59PM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/21/23 03:59PM] Player received drop: x1 Evil Legs, id: 14331, amount: 1, from: Calamity	
[4/21/23 04:41PM] Player received drop: x1 Soldier Helm, id: 23075, amount: 1, from: Panther	
[4/21/23 04:48PM] Player received drop: x1 Miner chestplate (steel), id: 20583, amount: 1, from: Panther	
[4/21/23 04:48PM] Player received drop: x1 Soldier Legs, id: 23077, amount: 1, from: Panther	
[4/21/23 05:11PM] Player received drop: x1 Soldier Lance, id: 5730, amount: 1, from: Panther	
[4/21/23 05:38PM] Player received drop: x1 Soldier Lance, id: 5730, amount: 1, from: Panther	
[4/21/23 05:50PM] Player received drop: x1 Miner chestplate (steel), id: 20583, amount: 1, from: Panther	
[4/21/23 06:02PM] Player received drop: x1 Soldier Lance, id: 5730, amount: 1, from: Panther	
[4/21/23 06:05PM] Player received drop: x1 Soldier Body, id: 23076, amount: 1, from: Panther	
[4/21/23 06:43PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 06:44PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 06:44PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 06:50PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/21/23 06:53PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 07:01PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 07:01PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/21/23 07:01PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/21/23 07:17PM] Player received drop: x1 Gladiator Shield, id: 15008, amount: 1, from: Ezkel-Nojad	
[4/21/23 07:17PM] Player received drop: x1 Gladiator Body, id: 15006, amount: 1, from: Ezkel-Nojad	
[4/21/23 07:27PM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/21/23 07:29PM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/21/23 07:39PM] Player received drop: x1 Gladiator Body, id: 15006, amount: 1, from: Ezkel-Nojad	
[4/21/23 08:08PM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/21/23 08:24PM] Player received drop: x1 Gladiator Body, id: 15006, amount: 1, from: Ezkel-Nojad	
[4/21/23 09:00PM] Player received drop: x1 Gladiator Body, id: 15006, amount: 1, from: Ezkel-Nojad	
[4/21/23 09:28PM] Player received drop: x1 Gladiator Glaive, id: 20552, amount: 1, from: Ezkel-Nojad	
[4/21/23 09:35PM] Player received drop: x1 $25 Bond, id: 23058, amount: 1, from: Nine Tails	
[4/21/23 09:38PM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/21/23 09:39PM] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/21/23 09:44PM] Player received drop: x1 Gladiator Shield, id: 15008, amount: 1, from: Ezkel-Nojad	
[4/21/23 10:09PM] Player received drop: x1 Miner gauntlets (adamant), id: 20590, amount: 1, from: Ezkel-Nojad	
[4/21/23 10:22PM] Player received drop: x1 Gladiator Glaive, id: 20552, amount: 1, from: Ezkel-Nojad	
[4/21/23 10:23PM] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/21/23 10:47PM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:10PM] Player received drop: x1 Gladiator Body, id: 15006, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:16PM] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:18PM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:27PM] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:40PM] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:41PM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:42PM] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:47PM] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/21/23 11:48PM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/22/23 12:00AM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/22/23 12:02AM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/22/23 12:11AM] Player received drop: x1 Gladiator Shield, id: 15008, amount: 1, from: Ezkel-Nojad	
[4/22/23 12:15AM] Player received drop: x1 Gladiator Legs, id: 15007, amount: 1, from: Ezkel-Nojad	
[4/22/23 12:48AM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/22/23 12:52AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/22/23 12:58AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/22/23 04:45AM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/22/23 04:48AM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 05:01AM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/22/23 05:17AM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 05:18AM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/22/23 05:18AM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/22/23 05:20AM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/22/23 05:21AM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/22/23 05:22AM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 05:24AM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 05:25AM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 05:26AM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 05:26AM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/22/23 05:27AM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/22/23 05:38AM] Player received drop: x1 Gold Glaive, id: 7014, amount: 1, from: Golden Golem	
[4/22/23 05:38AM] Player received drop: x1 Gold Helm, id: 11183, amount: 1, from: Golden Golem	
[4/22/23 06:50AM] Player received drop: x1 Rune platebody (h1), id: 19483, amount: 1, from: Dragonite	
[4/22/23 07:09AM] Player received drop: x1 Nite Hammer, id: 17698, amount: 1, from: Dragonite	
[4/22/23 07:11AM] Player received drop: x1 Rune platebody (h1), id: 19483, amount: 1, from: Dragonite	
[4/22/23 07:13AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/22/23 07:30AM] Player received drop: x1 Nite Necklace, id: 11195, amount: 1, from: Dragonite	
[4/22/23 07:43AM] Player received drop: x1 Rune platebody (h5), id: 19495, amount: 1, from: Agumon	
[4/22/23 08:49AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/22/23 08:52AM] Player received drop: x1 Nite Helm, id: 17614, amount: 1, from: Dragonite	
[4/22/23 09:04AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/22/23 09:16AM] Player received drop: x1 Nite Helm, id: 17614, amount: 1, from: Dragonite	
[4/22/23 09:20AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/22/23 09:23AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/22/23 09:26AM] Player received drop: x1 Rune platebody (h1), id: 19483, amount: 1, from: Dragonite	
[4/22/23 09:26AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/22/23 09:26AM] Player received drop: x1 Nite Helm, id: 17614, amount: 1, from: Dragonite	
[4/22/23 09:27AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/22/23 09:43AM] Player received drop: x1 Nite Helm, id: 17614, amount: 1, from: Dragonite	
[4/22/23 09:47AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/22/23 10:11AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/22/23 10:11AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/22/23 10:18AM] Player received drop: x1 Rune platebody (h1), id: 19483, amount: 1, from: Dragonite	
[4/22/23 10:19AM] Player received drop: x1 Nite Wings, id: 17606, amount: 1, from: Dragonite	
[4/22/23 10:20AM] Player received drop: x1 Nite Hammer, id: 17698, amount: 1, from: Dragonite	
[4/22/23 10:22AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/23/23 04:22AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 04:41AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 05:03AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 05:09AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 05:40AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 05:48AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 06:03AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 06:16AM] Player received drop: x1 Black Goku Head, id: 14440, amount: 1, from: Black Goku	
[4/23/23 06:37AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 06:40AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 06:45AM] Player received drop: x1 Deathbringer bow, id: 12843, amount: 1, from: Black Goku	
[4/23/23 06:46AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 07:07AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 07:23AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 07:24AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 07:37AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 07:47AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 07:59AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:09AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:20AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:40AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:44AM] Player received drop: x1 Black Goku Boots, id: 14444, amount: 1, from: Black Goku	
[4/23/23 08:55AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:07AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:19AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:22AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:23AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:53AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:17AM] Player received drop: x1 Deathbringer bow, id: 12843, amount: 1, from: Black Goku	
[4/23/23 10:20AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:23AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 10:24AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:28AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 10:33AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 10:34AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:36AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:38AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:11AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:27AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:35AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:38AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:39AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:44AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 11:44AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:51AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
