[4/15/23 11:29PM] Player received drop: x1 X1.5 Damage Perk, id: 4442, amount: 1, from: Golden Great Ape	
[4/17/23 06:11PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:13PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:13PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:14PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:15PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:16PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:17PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:17PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:18PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:20PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:20PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:21PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:21PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:22PM] Player received drop: x1 Miner chestplate (mithril), id: 20584, amount: 1, from: Leviathan	
[4/17/23 06:28PM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/17/23 06:28PM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
[4/17/23 06:28PM] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/17/23 06:29PM] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/17/23 06:29PM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/17/23 06:30PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:30PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:31PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:31PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:31PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:31PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/18/23 07:57AM] Player received drop: x1 Fighter Boots, id: 14317, amount: 1, from: Leviathan	
[4/18/23 08:06AM] Player received drop: x1 Agumon Aura, id: 22160, amount: 1, from: Agumon	
[4/18/23 08:16AM] Player received drop: x1 Agumon Gloves, id: 22159, amount: 1, from: Agumon	
[4/18/23 08:24AM] Player received drop: x1 Agumon Bow, id: 22155, amount: 1, from: Agumon	
[4/18/23 09:04AM] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 09:06AM] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 09:33AM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/18/23 09:41AM] Player received drop: x1 Blood Boots, id: 17283, amount: 1, from: Zeidan Grimm	
[4/18/23 09:41AM] Player received drop: x1 Black platebody (h3), id: 19487, amount: 1, from: Zeidan Grimm	
[4/18/23 09:41AM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/18/23 09:45AM] Player received drop: x1 Blood Vitur, id: 8136, amount: 1, from: Zeidan Grimm	
[4/18/23 09:45AM] Player received drop: x1 Blood Boots, id: 17283, amount: 1, from: Zeidan Grimm	
[4/18/23 09:45AM] Player received drop: x1 Blood Enhancement, id: 1857, amount: 1, from: Zeidan Grimm	
[4/18/23 10:08AM] Player received drop: x1 Scylla Body, id: 14373, amount: 1, from: Scylla	
[4/18/23 10:37AM] Player received drop: x1 Gladiator Glaive, id: 20552, amount: 1, from: Ezkel-Nojad	
[4/18/23 11:43AM] Player received drop: x1 Afreet Box, id: 14492, amount: 1, from: Janemba	
[4/18/23 12:07PM] Player received drop: x1 Frieza Claws, id: 17702, amount: 1, from: Frieza	
[4/18/23 12:07PM] Player received drop: x1 Frieza Body, id: 11764, amount: 1, from: Frieza	
[4/18/23 12:23PM] Player received drop: x1 Frieza Gloves, id: 11766, amount: 1, from: Frieza	
[4/18/23 12:50PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/18/23 12:50PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/18/23 12:50PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/18/23 12:50PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/18/23 12:50PM] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/18/23 12:51PM] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/18/23 12:51PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/18/23 12:52PM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/18/23 12:52PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/18/23 12:54PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/18/23 12:54PM] Player received drop: x1 Unknown Boots, id: 21047, amount: 1, from: Miscreation	
[4/18/23 12:55PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/18/23 12:55PM] Player received drop: x1 Unknown Boots, id: 21047, amount: 1, from: Miscreation	
[4/18/23 12:56PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/18/23 12:57PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/18/23 12:57PM] Player received drop: x1 Unknown Helm, id: 21042, amount: 1, from: Miscreation	
[4/18/23 01:01PM] Player received drop: x1 Lust Staff, id: 8809, amount: 1, from: Zorbak	
[4/18/23 01:01PM] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/18/23 01:01PM] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/18/23 01:03PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/18/23 01:04PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/18/23 01:04PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/18/23 01:06PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/18/23 01:06PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/18/23 01:06PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/18/23 01:07PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/18/23 01:07PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/18/23 01:08PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/18/23 01:09PM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/18/23 01:12PM] Player received drop: x1 Gold Cape, id: 11762, amount: 1, from: Golden Golem	
[4/18/23 01:12PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/18/23 01:12PM] Player received drop: x1 Gold Boots, id: 11182, amount: 1, from: Golden Golem	
[4/18/23 01:13PM] Player received drop: x1 Gold Helm, id: 11183, amount: 1, from: Golden Golem	
[4/18/23 01:15PM] Player received drop: x1 Gold Glaive, id: 7014, amount: 1, from: Golden Golem	
[4/18/23 01:18PM] Player received drop: x1 Gold Boots, id: 11182, amount: 1, from: Golden Golem	
[4/18/23 01:19PM] Player received drop: x1 Gold Boots, id: 11182, amount: 1, from: Golden Golem	
[4/18/23 01:19PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/18/23 01:19PM] Player received drop: x1 Gold Helm, id: 11183, amount: 1, from: Golden Golem	
[4/18/23 01:20PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/18/23 01:20PM] Player received drop: x1 Gold Gloves, id: 11181, amount: 1, from: Golden Golem	
[4/18/23 01:20PM] Player received drop: x1 Gold Legs, id: 11179, amount: 1, from: Golden Golem	
[4/18/23 01:21PM] Player received drop: x1 Zircon (Wizard), id: 23092, amount: 1, from: Luffy	
[4/18/23 01:21PM] Player received drop: x1 Zircon (Wizard), id: 23092, amount: 1, from: Luffy	
[4/18/23 01:21PM] Player received drop: x1 Zircon (Wizard), id: 23092, amount: 1, from: Luffy	
[4/18/23 01:22PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/18/23 01:22PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/18/23 01:27PM] Player received drop: x1 Champion Helm, id: 15924, amount: 1, from: Bowser	
[4/18/23 01:27PM] Player received drop: x1 Champion Boots, id: 16272, amount: 1, from: Bowser	
[4/18/23 01:36PM] Player received drop: x1 Champion Whip, id: 15888, amount: 1, from: Bowser	
[4/18/23 01:36PM] Player received drop: x1 Champion Gloves, id: 12994, amount: 1, from: Bowser	
[4/18/23 01:39PM] Player received drop: x1 Champion Legs, id: 15935, amount: 1, from: Bowser	
[4/18/23 01:39PM] Player received drop: x1 Champion Legs, id: 15935, amount: 1, from: Bowser	
[4/18/23 01:45PM] Player received drop: x1 Champion Helm, id: 15924, amount: 1, from: Bowser	
[4/18/23 01:45PM] Player received drop: x1 Champion Whip, id: 15888, amount: 1, from: Bowser	
[4/18/23 01:46PM] Player received drop: x1 Champion Whip, id: 15888, amount: 1, from: Bowser	
[4/18/23 01:47PM] Player received drop: x1 Champion Legs, id: 15935, amount: 1, from: Bowser	
[4/18/23 01:48PM] Player received drop: x1 Champion Gloves, id: 12994, amount: 1, from: Bowser	
[4/18/23 01:48PM] Player received drop: x1 Champion Whip, id: 15888, amount: 1, from: Bowser	
[4/18/23 01:57PM] Player received drop: x1 Champion Legs, id: 15935, amount: 1, from: Bowser	
[4/18/23 01:58PM] Player received drop: x1 Agumon Boots, id: 22158, amount: 1, from: Agumon	
[4/18/23 02:26PM] Player received drop: x1 Agumon Legs, id: 22154, amount: 1, from: Agumon	
[4/18/23 02:30PM] Player received drop: x1 Agumon Bow, id: 22155, amount: 1, from: Agumon	
[4/18/23 02:40PM] Player received drop: x1 Agumon Boots, id: 22158, amount: 1, from: Agumon	
[4/18/23 02:42PM] Player received drop: x1 Owner cape goodiebag, id: 3578, amount: 1, from: Nine Tails	
[4/18/23 03:30PM] Player received drop: x1 Varth Teddy, id: 22151, amount: 1, from: Varthramoth	
[4/18/23 03:30PM] Player received drop: x1 Varth Legs, id: 22147, amount: 1, from: Varthramoth	
[4/18/23 03:31PM] Player received drop: x1 Adamant platebody (h4), id: 19491, amount: 1, from: Varthramoth	
[4/18/23 03:39PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/18/23 03:53PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/18/23 03:59PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/18/23 03:59PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/18/23 03:59PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/18/23 04:00PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/18/23 04:02PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/18/23 04:05PM] Player received drop: x1 Virtuos Boots, id: 14303, amount: 1, from: Virtuoso	
[4/18/23 04:11PM] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 04:14PM] Player received drop: x1 Virtuos Gloves, id: 14301, amount: 1, from: Virtuoso	
[4/18/23 04:14PM] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 04:35PM] Player received drop: x1 Virtuos Body, id: 14204, amount: 1, from: Virtuoso	
[4/18/23 04:46PM] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 04:47PM] Player received drop: x1 Virtuos Helm, id: 14202, amount: 1, from: Virtuoso	
[4/18/23 05:12PM] Player received drop: x1 Virtuos Relic, id: 14307, amount: 1, from: Virtuoso	
[4/18/23 05:13PM] Player received drop: x1 Virtuos Legs, id: 14206, amount: 1, from: Virtuoso	
[4/18/23 05:15PM] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 05:27PM] Player received drop: x1 Virtuos Relic, id: 14307, amount: 1, from: Virtuoso	
[4/18/23 06:04PM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/18/23 06:04PM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/18/23 06:05PM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/18/23 06:06PM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/18/23 06:06PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/18/23 06:20PM] Player received drop: x1 Evil Scythe, id: 22133, amount: 1, from: Calamity	
[4/18/23 06:24PM] Player received drop: x1 Evil Boots, id: 14329, amount: 1, from: Calamity	
[4/18/23 06:34PM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/18/23 06:37PM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/18/23 06:39PM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/18/23 06:40PM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/18/23 06:47PM] Player received drop: x1 Majestic Box, id: 15004, amount: 1, from: Meruem The King	
[4/19/23 06:51AM] Player received drop: x1 Evil Scythe, id: 22133, amount: 1, from: Calamity	
[4/19/23 08:14AM] Player received drop: x1 Evil Boots, id: 14329, amount: 1, from: Calamity	
[4/19/23 08:17AM] Player received drop: x1 Marksman prayer scroll, id: 23168, amount: 1, from: Final Boss Veigar	
[4/19/23 09:52AM] Player received drop: x1 Warrior chestplate (steel), id: 20603, amount: 1, from: Frieza	
[4/19/23 10:06AM] Player received drop: x1 Super Buu Staff, id: 16249, amount: 1, from: Super Buu	
[4/19/23 12:49PM] Player received drop: x1 Goku Legs, id: 13325, amount: 1, from: Goku	
[4/19/23 02:29PM] Player received drop: x2 1% DR & Double Drop Ticket, id: 21816, amount: 2, from: Vote Boss	
[4/19/23 02:32PM] Player received drop: x1 Shinigami Body, id: 13329, amount: 1, from: Byakuya	
[4/19/23 02:38PM] Player received drop: x1 Rune spear (p++), id: 13775, amount: 1, from: Byakuya	
[4/19/23 03:13PM] Player received drop: x1 Shinigami Legs, id: 13330, amount: 1, from: Byakuya	
[4/19/23 03:26PM] Player received drop: x1 Shinigami Gloves, id: 3318, amount: 1, from: Byakuya	
[4/19/23 03:44PM] Player received drop: x1 Shinigami Body, id: 13329, amount: 1, from: Byakuya	
[4/19/23 03:46PM] Player received drop: x1 Shinigami Wings, id: 4369, amount: 1, from: Byakuya	
[4/19/23 04:30PM] Player received drop: x1 Fazula Book, id: 4072, amount: 1, from: Queen Fazula	
[4/19/23 05:15PM] Player received drop: x1 Damp tinderbox, id: 4073, amount: 1, from: Queen Fazula	
[4/19/23 05:35PM] Player received drop: x1 Yasuda Legs, id: 3473, amount: 1, from: Lord Yasuda	
[4/19/23 06:08PM] Player received drop: x1 Yasuda Boots, id: 4083, amount: 1, from: Lord Yasuda	
[4/19/23 07:39PM] Player received drop: x1 Death Box, id: 14490, amount: 1, from: Slender Man	
[4/19/23 07:47PM] Player received drop: x1 Virtuos Legs, id: 14206, amount: 1, from: Virtuoso	
[4/19/23 07:50PM] Player received drop: x1 Virtuos Relic, id: 14307, amount: 1, from: Virtuoso	
[4/19/23 07:51PM] Player received drop: x1 Virtuos Boots, id: 14303, amount: 1, from: Virtuoso	
[4/19/23 08:05PM] Player received drop: x1 Yasuda Head, id: 4075, amount: 1, from: Lord Yasuda	
[4/20/23 02:02AM] Player received drop: x1 Executive Body, id: 4685, amount: 1, from: Gorvek	
[4/20/23 02:13AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 02:40AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 02:40AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 02:41AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 02:52AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 02:53AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 02:56AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 03:08AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 03:14AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 03:15AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 03:31AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 03:33AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 03:34AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 03:42AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 03:44AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 03:58AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 04:03AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 04:57AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 05:18AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 05:28AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 05:35AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 06:26AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 06:44AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 06:48AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 06:49AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 06:51AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 07:07AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 07:15AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 07:32AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 07:35AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 07:41AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 07:47AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 07:54AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 08:03AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 08:06AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 08:06AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 08:17AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 08:18AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 08:46AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 08:50AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 08:52AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 08:57AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 09:08AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 09:14AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 09:44AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 09:52AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 10:08AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 10:11AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 10:26AM] Player received drop: x1 $25 Bond, id: 23058, amount: 1, from: Nine Tails	
[4/20/23 10:35AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 10:53AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 10:57AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 10:57AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 10:58AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 11:24AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 11:33AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 11:43AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 12:00PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 12:01PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 12:07PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 12:11PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 12:28PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 12:30PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 12:55PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 01:08PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 01:30PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 01:46PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 01:59PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 02:03PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 02:07PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 02:20PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 02:32PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 02:45PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 03:17PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 03:26PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 03:35PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 03:36PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 03:42PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 04:05PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 04:06PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 04:08PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 04:15PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 04:26PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 04:32PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 04:48PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 05:08PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 05:15PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 05:17PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 05:32PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 05:38PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 05:45PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 05:57PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 05:58PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 06:02PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 06:03PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 06:05PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 06:10PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 06:23PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
