[4/17/23 05:58AM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/23/23 06:42AM] Player received drop: x1 Varth Legs, id: 22147, amount: 1, from: Varthramoth	
[4/23/23 06:43AM] Player received drop: x1 Varth Bow, id: 22148, amount: 1, from: Varthramoth	
[4/23/23 06:55AM] Player received drop: x1 Varth Legs, id: 22147, amount: 1, from: Varthramoth	
[4/23/23 06:57AM] Player received drop: x1 Varth Helm, id: 22145, amount: 1, from: Varthramoth	
[4/23/23 06:58AM] Player received drop: x1 Varth Boots, id: 22149, amount: 1, from: Varthramoth	
[4/23/23 07:14AM] Player received drop: x1 Varthramoth Pet, id: 19491, amount: 1, from: Varthramoth	
[4/23/23 07:22AM] Player received drop: x1 Varthramoth Pet, id: 19491, amount: 1, from: Varthramoth	
[4/23/23 07:33AM] Player received drop: x1 Tyrant Legs, id: 14194, amount: 1, from: Tyrant Lord	
[4/23/23 07:40AM] Player received drop: x1 Tyrant Wings, id: 14200, amount: 1, from: Tyrant Lord	
[4/23/23 08:32AM] Player received drop: x1 Tyrant Helm, id: 14190, amount: 1, from: Tyrant Lord	
[4/23/23 08:50AM] Player received drop: x1 Tyrant Hammer, id: 17694, amount: 1, from: Tyrant Lord	
[4/23/23 08:50AM] Player received drop: x1 Tyrant Legs, id: 14194, amount: 1, from: Tyrant Lord	
[4/23/23 08:52AM] Player received drop: x1 Tyrant Aura, id: 12608, amount: 1, from: Tyrant Lord	
[4/23/23 09:16AM] Player received drop: x1 Tyrant Hammer Off-Hand, id: 17696, amount: 1, from: Tyrant Lord	
[4/23/23 09:17AM] Player received drop: x1 Tyrant Wings, id: 14200, amount: 1, from: Tyrant Lord	
[4/23/23 10:04AM] Player received drop: x1 Tyrant Lord Pet, id: 19492, amount: 1, from: Tyrant Lord	
[4/23/23 10:11AM] Player received drop: x1 Tyrant Hammer, id: 17694, amount: 1, from: Tyrant Lord	
[4/23/23 10:47AM] Player received drop: x1 Tyrant Gloves, id: 14196, amount: 1, from: Tyrant Lord	
[4/23/23 11:06AM] Player received drop: x1 Tyrant Legs, id: 14194, amount: 1, from: Tyrant Lord	
[4/23/23 11:08AM] Player received drop: x1 Tyrant Hammer Off-Hand, id: 17696, amount: 1, from: Tyrant Lord	
[4/23/23 11:15AM] Player received drop: x1 Tyrant Hammer Off-Hand, id: 17696, amount: 1, from: Tyrant Lord	
[4/23/23 11:35AM] Player received drop: x1 Tyrant Gloves, id: 14196, amount: 1, from: Tyrant Lord	
