[4/15/23 03:54AM]  [ Mysterious ] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/18/23 02:26PM]  [ Like My Peep ] Player received drop: x1 Agumon Legs, id: 22154, amount: 1, from: Agumon	
[4/18/23 02:26PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:27PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 02:29PM]  [ Atz ] Player received drop: x1 Super Buu Helm, id: 9478, amount: 1, from: Super Buu	
[4/18/23 02:30PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 02:30PM]  [ Like My Peep ] Player received drop: x1 Agumon Bow, id: 22155, amount: 1, from: Agumon	
[4/18/23 02:30PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:32PM]  [ Kebab ] Player received drop: x1 Champion Wings, id: 17686, amount: 1, from: Bowser	
[4/18/23 02:32PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 02:32PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:34PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:34PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 02:35PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:37PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 02:38PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:38PM]  [ Madara ] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/18/23 02:39PM]  [ Sharpy0123 ] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 02:39PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:39PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:39PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:40PM]  [ Like My Peep ] Player received drop: x1 Agumon Boots, id: 22158, amount: 1, from: Agumon	
[4/18/23 02:40PM]  [ Suh ] Player received drop: x1 Fazula Gloves, id: 4070, amount: 1, from: Queen Fazula	
[4/18/23 02:41PM]  [ Supernum ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:42PM]  [ Like My Peep ] Player received drop: x1 Owner cape goodiebag, id: 3578, amount: 1, from: Nine Tails	
[4/18/23 02:43PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:44PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:44PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:44PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:45PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 02:45PM]  [ Boterkoek ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:45PM]  [ Entropy ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:46PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 02:46PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:46PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:47PM]  [ Cookie ] Player received drop: x1 Titan Helm, id: 8803, amount: 1, from: Avatar Titan	
[4/18/23 02:48PM]  [ Cameron ] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/18/23 02:48PM]  [ Isyutaru ] Player received drop: x1 Gold Helm, id: 11183, amount: 1, from: Golden Golem	
[4/18/23 02:49PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:49PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:50PM]  [ Suh ] Player received drop: x2 1% DR & Double Drop Ticket, id: 21816, amount: 2, from: Vote Boss	
[4/18/23 02:51PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 02:51PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 02:52PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:52PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:53PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:53PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:53PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 02:53PM]  [ Redx12 ] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/18/23 02:54PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 02:54PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 02:54PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 02:54PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 02:54PM]  [ Isyutaru ] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/18/23 02:55PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:56PM]  [ Divine ] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/18/23 02:57PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 02:59PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:01PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:01PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:03PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:04PM]  [ Isyutaru ] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/18/23 03:05PM]  [ Shrazdek ] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/18/23 03:06PM]  [ Zaryte ] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
[4/18/23 03:06PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:08PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:09PM]  [ Zaryte ] Player received drop: x1 Afreet Box, id: 14492, amount: 1, from: Janemba	
[4/18/23 03:09PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:10PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:10PM]  [ Onlyfans ] Player received drop: x1 Evil Helm, id: 14325, amount: 1, from: Calamity	
[4/18/23 03:11PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:11PM]  [ Onlyfans ] Player received drop: x1 Evil Body, id: 14327, amount: 1, from: Calamity	
[4/18/23 03:11PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:11PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:13PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 03:14PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:14PM]  [ Onlyfans ] Player received drop: x1 Evil Body, id: 14327, amount: 1, from: Calamity	
[4/18/23 03:14PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:15PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:15PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:15PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:15PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:16PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 03:17PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:17PM]  [ Supernum ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:17PM]  [ Ao ] Player received drop: x1 Exode Hood, id: 22036, amount: 1, from: Exoden	
[4/18/23 03:18PM]  [ Ao ] Player received drop: x1 Exode Hood, id: 22036, amount: 1, from: Exoden	
[4/18/23 03:18PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:19PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:19PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:19PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:20PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:21PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:21PM]  [ Krafty ] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/18/23 03:21PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 03:23PM]  [ Isyutaru ] Player received drop: x1 Champion Legs, id: 15935, amount: 1, from: Bowser	
[4/18/23 03:23PM]  [ Author ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:23PM]  [ Ao ] Player received drop: x1 Gladiator Legs, id: 15007, amount: 1, from: Ezkel-Nojad	
[4/18/23 03:23PM]  [ Ao ] Player received drop: x1 Gladiator Shield, id: 15008, amount: 1, from: Ezkel-Nojad	
[4/18/23 03:24PM]  [ Kiwi ] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/18/23 03:24PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:25PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:25PM]  [ Cookie ] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/18/23 03:26PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:26PM]  [ Onlyfans ] Player received drop: x1 Evil Scythe, id: 22133, amount: 1, from: Calamity	
[4/18/23 03:26PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 03:27PM]  [ Asquad ] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/18/23 03:27PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:29PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:30PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:30PM]  [ Like My Peep ] Player received drop: x1 Varth Teddy, id: 22151, amount: 1, from: Varthramoth	
[4/18/23 03:30PM]  [ Author ] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/18/23 03:30PM]  [ Like My Peep ] Player received drop: x1 Varth Legs, id: 22147, amount: 1, from: Varthramoth	
[4/18/23 03:31PM]  [ Im A Potato ] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/18/23 03:31PM]  [ Im A Potato ] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/18/23 03:31PM]  [ Like My Peep ] Player received drop: x1 Adamant platebody (h4), id: 19491, amount: 1, from: Varthramoth	
[4/18/23 03:32PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:32PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 03:32PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:33PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 03:33PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:34PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:34PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:34PM]  [ Arab ] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/18/23 03:35PM]  [ Onlyfans ] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 03:35PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:36PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:37PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:37PM]  [ Kinda Savage ] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/18/23 03:37PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:37PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:38PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:38PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:38PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:38PM]  [ F E ] Player received drop: x1 Gold Glaive, id: 7014, amount: 1, from: Golden Golem	
[4/18/23 03:39PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:39PM]  [ Like My Peep ] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/18/23 03:39PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:39PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:41PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:41PM]  [ Onlyfans ] Player received drop: x1 Death Box, id: 14490, amount: 1, from: Slender Man	
[4/18/23 03:41PM]  [ Zshana ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 03:43PM]  [ Zshana ] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 03:43PM]  [ Zshana ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:44PM]  [ Zshana ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 03:45PM]  [ Onlyfans ] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 03:45PM]  [ Shrazdek ] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/18/23 03:45PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:45PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:47PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:49PM]  [ Zaryte ] Player received drop: x1 Frieza Gloves, id: 11766, amount: 1, from: Frieza	
[4/18/23 03:53PM]  [ Shrazdek ] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/18/23 03:53PM]  [ Like My Peep ] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/18/23 03:53PM]  [ Slayer ] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/18/23 03:55PM]  [ Boterkoek ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 03:57PM]  [ Josh ] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/18/23 03:58PM]  [ Winter ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 03:59PM]  [ Like My Peep ] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/18/23 03:59PM]  [ Like My Peep ] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/18/23 03:59PM]  [ Like My Peep ] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/18/23 04:00PM]  [ Nobledefeat ] Player received drop: x1 Demonlord Boots, id: 14180, amount: 1, from: Ag'Thomoth	
[4/18/23 04:00PM]  [ Like My Peep ] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/18/23 04:02PM]  [ Like My Peep ] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/18/23 04:05PM]  [ Like My Peep ] Player received drop: x1 Virtuos Boots, id: 14303, amount: 1, from: Virtuoso	
[4/18/23 04:06PM]  [ Boterkoek ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 04:08PM]  [ A Fatality ] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/18/23 04:09PM]  [ Ctg804 ] Player received drop: x1 Gold Helm, id: 11183, amount: 1, from: Golden Golem	
[4/18/23 04:09PM]  [ Suh ] Player received drop: x1 Fazula Staff, id: 4071, amount: 1, from: Queen Fazula	
[4/18/23 04:11PM]  [ Like My Peep ] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 04:11PM]  [ Supernum ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 04:12PM]  [ Boterkoek ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 04:14PM]  [ Onlyfans ] Player received drop: x1 Charybde Helm, id: 8828, amount: 1, from: Charybdis	
[4/18/23 04:14PM]  [ Kingrock ] Player received drop: x1 Obsidian Crossbow Off-Hand, id: 23067, amount: 1, from: Asmodeus	
[4/18/23 04:14PM]  [ Like My Peep ] Player received drop: x1 Virtuos Gloves, id: 14301, amount: 1, from: Virtuoso	
[4/18/23 04:14PM]  [ Like My Peep ] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 04:15PM]  [ A Fatality ] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/18/23 04:15PM]  [ Onlyfans ] Player received drop: x1 Cursed Box, id: 15003, amount: 1, from: Vote Boss	
[4/18/23 04:17PM]  [ Slayer ] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/18/23 04:21PM]  [ Nadez ] Player received drop: x1 Gold Legs, id: 11179, amount: 1, from: Golden Golem	
[4/18/23 04:21PM]  [ Zaryte ] Player received drop: x1 Super Buu Ward, id: 15832, amount: 1, from: Super Buu	
[4/18/23 04:24PM]  [ A Fatality ] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/18/23 04:24PM]  [ Zshana ] Player received drop: x1 Yasuda Head, id: 4075, amount: 1, from: Lord Yasuda	
[4/18/23 04:24PM]  [ Ao ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 04:25PM]  [ Suh ] Player received drop: x1 Yasuda Gloves, id: 4085, amount: 1, from: Lord Yasuda	
[4/18/23 04:25PM]  [ Zshana ] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 04:28PM]  [ Boterkoek ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 04:34PM]  [ A Fatality ] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/18/23 04:35PM]  [ Like My Peep ] Player received drop: x1 Virtuos Body, id: 14204, amount: 1, from: Virtuoso	
[4/18/23 04:38PM]  [ Tgaming ] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/18/23 04:39PM]  [ Moralizer ] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/18/23 04:39PM]  [ Zshana ] Player received drop: x1 Yasuda Legs, id: 3473, amount: 1, from: Lord Yasuda	
[4/18/23 04:42PM]  [ Jetfire ] Player received drop: x1 X1.5 Damage Perk, id: 4442, amount: 1, from: Golden Great Ape	
[4/18/23 04:43PM]  [ Kingrock ] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/18/23 04:45PM]  [ Kingrock ] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/18/23 04:45PM]  [ Moist ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 04:46PM]  [ Like My Peep ] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 04:47PM]  [ Like My Peep ] Player received drop: x1 Virtuos Helm, id: 14202, amount: 1, from: Virtuoso	
[4/18/23 04:50PM]  [ Author ] Player received drop: x1 Malvek Body, id: 19159, amount: 1, from: Malvek	
[4/18/23 04:51PM]  [ Nobledefeat ] Player received drop: x1 Demonlord Boots, id: 14180, amount: 1, from: Ag'Thomoth	
[4/18/23 04:52PM]  [ Boterkoek ] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/18/23 04:53PM]  [ A Fatality ] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/18/23 04:54PM]  [ Zaryte ] Player received drop: x1 Elite Staff, id: 8412, amount: 1, from: Goku	
[4/18/23 04:54PM]  [ Redx12 ] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/18/23 04:54PM]  [ Onlyfans ] Player received drop: x1 Scylla Body, id: 14373, amount: 1, from: Scylla	
[4/18/23 04:55PM]  [ Zshana ] Player received drop: x1 Yasuda Gloves, id: 4085, amount: 1, from: Lord Yasuda	
[4/18/23 04:55PM]  [ Saladin ] Player received drop: x2 1% DR & Double Drop Ticket, id: 21816, amount: 2, from: Vote Boss	
[4/18/23 04:55PM]  [ Zshana ] Player received drop: x2 1% DR & Double Drop Ticket, id: 21816, amount: 2, from: Vote Boss	
[4/18/23 05:02PM]  [ Zshana ] Player received drop: x1 Yasuda Wings, id: 3470, amount: 1, from: Lord Yasuda	
[4/18/23 05:05PM]  [ Swamping87 ] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/18/23 05:07PM]  [ Zaryte ] Player received drop: x1 Goku Legs, id: 13325, amount: 1, from: Goku	
[4/18/23 05:07PM]  [ Moist ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 05:11PM]  [ Ao ] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/18/23 05:12PM]  [ Boterkoek ] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/18/23 05:12PM]  [ Like My Peep ] Player received drop: x1 Virtuos Relic, id: 14307, amount: 1, from: Virtuoso	
[4/18/23 05:13PM]  [ Like My Peep ] Player received drop: x1 Virtuos Legs, id: 14206, amount: 1, from: Virtuoso	
[4/18/23 05:14PM]  [ Suh ] Player received drop: x1 Yasuda Gloves, id: 4085, amount: 1, from: Lord Yasuda	
[4/18/23 05:14PM]  [ Author ] Player received drop: x1 Malvek Katana, id: 14018, amount: 1, from: Malvek	
[4/18/23 05:15PM]  [ Like My Peep ] Player received drop: x1 Virtuos Wand, id: 14305, amount: 1, from: Virtuoso	
[4/18/23 05:15PM]  [ Author ] Player received drop: x1 Adamant platebody (h2), id: 19485, amount: 1, from: Malvek	
[4/18/23 05:15PM]  [ Boterkoek ] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/18/23 05:16PM]  [ A Fatality ] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
