[4/15/23 04:56PM] Received item from Like My Peep. Name: Lava bones. Id: 2023, amount: 1000	
[4/18/23 01:17PM] Gave item to Akuna. Name: Lava bones. Id: 2023, amount: 36223	
[4/18/23 01:19PM] Gave item to Duke. Name: Agumon Gloves. Id: 22159, amount: 1	
[4/18/23 01:19PM] Received item from Duke. Name: Tarn token. Id: 10835, amount: 635196	
[4/18/23 01:24PM] Gave item to Ishine. Name: Tarn token. Id: 10835, amount: 500000	
[4/18/23 01:24PM] Received item from Ishine. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/18/23 01:31PM] Gave item to Nobledefeat. Name: Agumon Gloves. Id: 22159, amount: 1	
[4/18/23 01:31PM] Gave item to Nobledefeat. Name: White Legs. Id: 22164, amount: 1	
[4/18/23 01:31PM] Received item from Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 10	
[4/18/23 01:31PM] Received item from Nobledefeat. Name: Vote scroll. Id: 23020, amount: 8	
[4/18/23 01:43PM] Gave item to Nobledefeat. Name: Blood Enhancement. Id: 1857, amount: 1	
[4/18/23 01:43PM] Received item from Nobledefeat. Name: $1 Scroll. Id: 10946, amount: 4	
[4/18/23 01:44PM] Gave item to Scary Terry. Name: Soldier Sword. Id: 23079, amount: 1	
[4/18/23 01:44PM] Received item from Scary Terry. Name: Tarn token. Id: 10835, amount: 400000	
[4/18/23 01:44PM] Received item from Scary Terry. Name: DMG Potion (Mortal). Id: 3090, amount: 1	
[4/18/23 01:44PM] Received item from Scary Terry. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/18/23 01:45PM] Gave item to Weed. Name: Tarn token. Id: 10835, amount: 1000661	
[4/18/23 01:45PM] Received item from Weed. Name: $25 Bond. Id: 23058, amount: 1	
[4/18/23 01:51PM] Gave item to Nobledefeat. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/18/23 02:06PM] Received item from H3ntai. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/18/23 02:08PM] Gave item to Like My Peep. Name: Double Damage Scroll 1 Hour. Id: 15357, amount: 1	
[4/18/23 02:08PM] Received item from Like My Peep. Name: Executive Bow. Id: 5012, amount: 1	
[4/18/23 02:24PM] Gave item to Inherited. Name: Soldier Sword Off-Hand. Id: 23080, amount: 1	
[4/18/23 02:24PM] Gave item to Inherited. Name: Gorvek Pet. Id: 23081, amount: 1	
[4/18/23 02:24PM] Received item from Inherited. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/18/23 02:28PM] Gave item to Inherited. Name: Fighter Legs. Id: 14313, amount: 1	
[4/18/23 02:28PM] Received item from Inherited. Name: DMG Potion (Mortal). Id: 3090, amount: 1	
[4/18/23 02:31PM] Gave item to Like My Peep. Name: Executive Bow. Id: 5012, amount: 1	
[4/18/23 02:31PM] Received item from Like My Peep. Name: Agumon Bow. Id: 22155, amount: 1	
[4/18/23 02:39PM] Gave item to Isyutaru. Name: Soldier Legs. Id: 23077, amount: 1	
[4/18/23 02:39PM] Received item from Isyutaru. Name: Tarn token. Id: 10835, amount: 650000	
[4/18/23 02:41PM] Gave item to Like My Peep. Name: Agumon Bow. Id: 22155, amount: 1	
[4/18/23 02:41PM] Received item from Like My Peep. Name: Agumon Bow. Id: 22155, amount: 1	
[4/18/23 02:57PM] Gave item to Rasengan. Name: Tarn token. Id: 10835, amount: 200409	
[4/18/23 02:57PM] Received item from Rasengan. Name: $1 Scroll. Id: 10946, amount: 5	
[4/18/23 03:17PM] Gave item to Nobledefeat. Name: Evil Body. Id: 14327, amount: 1	
[4/18/23 03:17PM] Gave item to Nobledefeat. Name: Evil Body. Id: 14327, amount: 1	
[4/18/23 03:17PM] Gave item to Nobledefeat. Name: Adamant platebody (h4). Id: 19491, amount: 1	
[4/18/23 03:27PM] Gave item to Zshana. Name: Evil Scythe. Id: 22133, amount: 1	
[4/18/23 03:32PM] Received item from Like My Peep. Name: Varth Teddy. Id: 22151, amount: 1	
[4/18/23 04:16PM] Gave item to Rasengan. Name: Charybde Helm. Id: 8828, amount: 1	
[4/18/23 04:17PM] Received item from Rasengan. Name: $1 Scroll. Id: 10946, amount: 1	
[4/18/23 04:18PM] Gave item to Asquad. Name: Charybde Helm. Id: 8828, amount: 1	
[4/18/23 04:18PM] Gave item to Nobledefeat. Name: Cursed Box. Id: 15003, amount: 2	
[4/18/23 04:28PM] Received item from Asquad. Name: $1 Scroll. Id: 10946, amount: 12	
[4/18/23 04:43PM] Gave item to Asquad. Name: Infinite healing potion (T3). Id: 23120, amount: 1	
[4/18/23 04:43PM] Received item from Asquad. Name: $1 Scroll. Id: 10946, amount: 6	
[4/18/23 04:43PM] Gave item to Asquad. Name: Miner chestplate (rune). Id: 20586, amount: 1	
[4/18/23 04:43PM] Gave item to Asquad. Name: Soldier Legs. Id: 23077, amount: 1	
[4/18/23 04:45PM] Gave item to Mastercroz. Name: Infinite healing potion (T3). Id: 23120, amount: 1	
[4/18/23 04:56PM] Gave item to Nobledefeat. Name: Scylla Body. Id: 14373, amount: 1	
[4/18/23 05:57PM] Gave item to Like My Peep. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/18/23 05:57PM] Gave item to Like My Peep. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/18/23 06:46PM] Gave item to Omni. Name: Collector necklace. Id: 19886, amount: 1	
[4/18/23 06:51PM] Gave item to Moralizer. Name: Miner chestplate (rune). Id: 20586, amount: 1	
[4/18/23 06:51PM] Gave item to Moralizer. Name: Gladiator Boots. Id: 15201, amount: 1	
[4/18/23 06:51PM] Received item from Moralizer. Name: Tarn token. Id: 10835, amount: 1000000	
[4/18/23 07:48PM] Gave item to Amura. Name: Tarn token. Id: 10835, amount: 5576879	
[4/18/23 07:48PM] Received item from Amura. Name: Damnation Box. Id: 20491, amount: 1	
[4/18/23 07:53PM] Gave item to Olliv1125. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/18/23 08:01PM] Gave item to 1 3. Name: Miner chestplate (rune). Id: 20586, amount: 1	
[4/18/23 08:01PM] Gave item to 1 3. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/18/23 08:01PM] Received item from 1 3. Name: Tarn token. Id: 10835, amount: 808004	
[4/19/23 06:48AM] Received item from Atz. Name: Owner's Legs. Id: 22234, amount: 1	
[4/19/23 06:49AM] Received item from Atz. Name: Zircon (Warrior). Id: 23094, amount: 1	
[4/19/23 06:49AM] Received item from Atz. Name: Antique Bow. Id: 23144, amount: 1	
[4/19/23 06:49AM] Received item from Atz. Name: Groudon Shield. Id: 13964, amount: 1	
[4/19/23 06:49AM] Received item from Atz. Name: Owner's cape. Id: 7995, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:50AM] Received item from Atz. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/19/23 06:51AM] Received item from Atz. Name: Super Buu Helm. Id: 9478, amount: 1	
[4/19/23 06:51AM] Received item from Atz. Name: Rogue Body. Id: 17596, amount: 1	
[4/19/23 06:51AM] Received item from Atz. Name: Collectors Aura I. Id: 15450, amount: 1	
[4/19/23 06:51AM] Received item from Atz. Name: Collector necklace II. Id: 19888, amount: 1	
[4/19/23 06:51AM] Received item from Atz. Name: Inferno's statuette. Id: 15584, amount: 1	
[4/19/23 06:51AM] Received item from Atz. Name: Lucifer boots. Id: 22103, amount: 1	
[4/19/23 06:51AM] Received item from Atz. Name: Aberrant Gloves. Id: 11140, amount: 1	
[4/19/23 06:53AM] Gave item to Nobledefeat. Name: Collector necklace II. Id: 19888, amount: 1	
[4/19/23 06:53AM] Gave item to Nobledefeat. Name: Lucifer boots. Id: 22103, amount: 1	
[4/19/23 06:53AM] Gave item to Nobledefeat. Name: Aberrant Gloves. Id: 11140, amount: 1	
[4/19/23 06:53AM] Gave item to Nobledefeat. Name: Groudon Shield. Id: 13964, amount: 1	
[4/19/23 06:53AM] Gave item to Nobledefeat. Name: Owner's cape. Id: 7995, amount: 1	
[4/19/23 06:59AM] Gave item to Oblivion. Name: Antique Bow. Id: 23144, amount: 1	
[4/19/23 07:55AM] Received item from Like My Peep. Name: $1 Scroll. Id: 10946, amount: 178	
[4/19/23 08:28AM] Gave item to Star. Name: Tarn token. Id: 10835, amount: 750000	
[4/19/23 08:28AM] Received item from Star. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 08:28AM] Gave item to Amura. Name: Tarn token. Id: 10835, amount: 750000	
[4/19/23 08:28AM] Received item from Amura. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 08:52AM] Gave item to Kebab. Name: Tarn token. Id: 10835, amount: 750000	
[4/19/23 08:52AM] Received item from Kebab. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 08:52AM] Gave item to Zshana. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 09:03AM] Gave item to Like My Peep. Name: $25 Bond. Id: 23058, amount: 4	
[4/19/23 09:03AM] Gave item to Like My Peep. Name: $10 Bond. Id: 23057, amount: 1	
[4/19/23 09:03AM] Gave item to Like My Peep. Name: $1 Scroll. Id: 10946, amount: 68	
[4/19/23 09:41AM] Gave item to Star. Name: Tarn token. Id: 10835, amount: 120386	
[4/19/23 09:43AM] Gave item to Star. Name: Elite Staff. Id: 8412, amount: 1	
[4/19/23 09:43AM] Received item from Star. Name: Soldier Sword. Id: 23079, amount: 1	
[4/19/23 09:43AM] Received item from Star. Name: Soldier Helm. Id: 23075, amount: 1	
[4/19/23 09:43AM] Received item from Star. Name: $25 Bond. Id: 23058, amount: 3	
[4/19/23 09:43AM] Received item from Star. Name: $10 Bond. Id: 23057, amount: 2	
[4/19/23 09:43AM] Received item from Star. Name: $1 Scroll. Id: 10946, amount: 5	
[4/19/23 09:49AM] Gave item to Juust. Name: Soldier Helm. Id: 23075, amount: 1	
[4/19/23 09:49AM] Gave item to Juust. Name: Soldier Sword. Id: 23079, amount: 1	
[4/19/23 09:49AM] Received item from Juust. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 09:59AM] Gave item to Nobledefeat. Name: Goku Head. Id: 13323, amount: 1	
[4/19/23 09:59AM] Gave item to Nobledefeat. Name: Goku Legs. Id: 13325, amount: 1	
[4/19/23 09:59AM] Gave item to Nobledefeat. Name: Miner gauntlets (adamant). Id: 20590, amount: 1	
[4/19/23 09:59AM] Gave item to Nobledefeat. Name: Miner gauntlets (adamant). Id: 20590, amount: 1	
[4/19/23 09:59AM] Gave item to Nobledefeat. Name: Goku Boots. Id: 13327, amount: 1	
[4/19/23 09:59AM] Gave item to Nobledefeat. Name: Goku Head. Id: 13323, amount: 1	
[4/19/23 10:03AM] Gave item to Mana. Name: Infinite overload potion (T3). Id: 23126, amount: 1	
[4/19/23 10:04AM] Gave item to Mana. Name: Frieza Body. Id: 11764, amount: 1	
[4/19/23 10:17AM] Gave item to Juust. Name: Collector necklace II. Id: 19888, amount: 1	
[4/19/23 01:35PM] Gave item to Xcrystalx. Name: Goku Head. Id: 13323, amount: 1	
[4/19/23 01:38PM] Gave item to Inherited. Name: Super Buu Helm. Id: 9478, amount: 1	
[4/19/23 01:38PM] Gave item to Inherited. Name: Warrior chestplate (mithril). Id: 20604, amount: 1	
[4/19/23 01:38PM] Received item from Inherited. Name: Tarn token. Id: 10835, amount: 3948671	
[4/19/23 01:38PM] Received item from Inherited. Name: $1 Scroll. Id: 10946, amount: 17	
[4/19/23 01:43PM] Gave item to Zshana. Name: Tarn token. Id: 10835, amount: 6277064	
[4/19/23 01:43PM] Received item from Zshana. Name: Fazula Book. Id: 4072, amount: 1	
[4/19/23 02:21PM] Gave item to Divine. Name: Malvek Katana. Id: 14018, amount: 1	
[4/19/23 02:21PM] Received item from Divine. Name: Tarn token. Id: 10835, amount: 10000000	
[4/19/23 02:34PM] Gave item to Mad. Name: Tarn token. Id: 10835, amount: 945000	
[4/19/23 02:34PM] Received item from Mad. Name: $1 Scroll. Id: 10946, amount: 21	
[4/19/23 02:35PM] Gave item to Arab. Name: Tarn token. Id: 10835, amount: 1250000	
[4/19/23 02:35PM] Received item from Arab. Name: $25 Bond. Id: 23058, amount: 1	
[4/19/23 02:36PM] Gave item to Icy. Name: Tarn token. Id: 10835, amount: 250000	
[4/19/23 02:36PM] Received item from Icy. Name: $1 Scroll. Id: 10946, amount: 5	
[4/19/23 02:38PM] Gave item to Professor. Name: Tarn token. Id: 10835, amount: 7150000	
[4/19/23 02:38PM] Received item from Professor. Name: $25 Bond. Id: 23058, amount: 5	
[4/19/23 02:38PM] Received item from Professor. Name: $1 Scroll. Id: 10946, amount: 8	
[4/19/23 02:38PM] Received item from Professor. Name: $10 Bond. Id: 23057, amount: 1	
[4/19/23 02:39PM] Gave item to Pr. Name: Tarn token. Id: 10835, amount: 750000	
[4/19/23 02:39PM] Received item from Pr. Name: $1 Scroll. Id: 10946, amount: 15	
[4/19/23 03:04PM] Gave item to Nobledefeat. Name: Super Buu Ward. Id: 15832, amount: 1	
[4/19/23 03:04PM] Received item from Nobledefeat. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 03:35PM] Gave item to Nobledefeat. Name: Dragon spear (p+). Id: 13774, amount: 1	
[4/19/23 03:35PM] Gave item to Nobledefeat. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 03:38PM] Gave item to Divine. Name: Demon Bow. Id: 22134, amount: 1	
[4/19/23 04:03PM] Gave item to Nobledefeat. Name: Shinigami Sword. Id: 13333, amount: 1	
[4/19/23 04:08PM] Gave item to Mana. Name: Tarn token. Id: 10835, amount: 1000000	
[4/19/23 04:08PM] Received item from Mana. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 04:33PM] Gave item to Xcrystalx. Name: Solar Hood. Id: 15645, amount: 1	
[4/19/23 04:33PM] Gave item to Xcrystalx. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 04:33PM] Gave item to Xcrystalx. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/19/23 04:33PM] Gave item to Xcrystalx. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 04:33PM] Gave item to Xcrystalx. Name: Varth Boots. Id: 22149, amount: 1	
[4/19/23 04:37PM] Gave item to Kinda Savage. Name: Rogue Body. Id: 17596, amount: 1	
[4/19/23 04:37PM] Received item from Kinda Savage. Name: Tarn token. Id: 10835, amount: 1000000	
[4/19/23 04:51PM] Gave item to Olliv1125. Name: Collector necklace II. Id: 19888, amount: 1	
[4/19/23 04:51PM] Gave item to Olliv1125. Name: Blood Boots. Id: 17283, amount: 1	
[4/19/23 05:03PM] Gave item to Winter. Name: Executive Helm. Id: 4684, amount: 1	
[4/19/23 05:03PM] Received item from Winter. Name: Tarn token. Id: 10835, amount: 1300000	
[4/19/23 05:03PM] Received item from Winter. Name: $1 Scroll. Id: 10946, amount: 20	
[4/19/23 05:09PM] Gave item to Eternal. Name: Demon Bow. Id: 22134, amount: 1	
[4/19/23 05:09PM] Received item from Eternal. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 05:09PM] Gave item to Ppoopoo. Name: Tarn token. Id: 10835, amount: 1000000	
[4/19/23 05:09PM] Received item from Ppoopoo. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/19/23 05:17PM] Gave item to Tera Wrist. Name: Demon Bow. Id: 22134, amount: 1	
[4/19/23 05:17PM] Gave item to Asquad. Name: Demon Bow. Id: 22134, amount: 1	
[4/19/23 05:45PM] Gave item to Happy. Name: Solar Staff. Id: 22135, amount: 1	
[4/19/23 05:45PM] Received item from Happy. Name: Tarn token. Id: 10835, amount: 8004466	
[4/19/23 06:27PM] Gave item to Nobledefeat. Name: Damp tinderbox. Id: 4073, amount: 1	
[4/19/23 06:28PM] Gave item to Xzarbraz. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/19/23 06:35PM] Gave item to Ascaris. Name: Lava bones. Id: 2023, amount: 8530	
[4/19/23 06:46PM] Gave item to Rayquaza. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 06:46PM] Gave item to Loonasee. Name: Collector necklace. Id: 19886, amount: 1	
[4/19/23 08:07PM] Gave item to Nobledefeat. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 08:07PM] Gave item to Nobledefeat. Name: Executive Cape. Id: 9939, amount: 1	
[4/19/23 08:07PM] Gave item to Nobledefeat. Name: Executive Gloves. Id: 8273, amount: 1	
[4/19/23 08:07PM] Gave item to Nobledefeat. Name: Executive Legs. Id: 4686, amount: 1	
[4/19/23 08:09PM] Gave item to Asquad. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 08:09PM] Gave item to Asquad. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 08:09PM] Gave item to Asquad. Name: Executive Cape. Id: 9939, amount: 1	
[4/19/23 08:09PM] Gave item to Asquad. Name: Executive Body. Id: 4685, amount: 1	
[4/19/23 08:09PM] Gave item to Mommy Nami. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 08:09PM] Gave item to Mommy Nami. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 08:09PM] Gave item to Mommy Nami. Name: Executive Legs. Id: 4686, amount: 1	
[4/19/23 08:09PM] Gave item to Mommy Nami. Name: Executive Cape. Id: 9939, amount: 1	
[4/19/23 08:09PM] Gave item to Kabal. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 08:09PM] Gave item to Kabal. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 08:09PM] Gave item to Kabal. Name: Executive Gloves. Id: 8273, amount: 1	
[4/19/23 08:09PM] Gave item to Kabal. Name: Executive Cape. Id: 9939, amount: 1	
[4/19/23 08:10PM] Gave item to Olliv1125. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 08:10PM] Gave item to Olliv1125. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 08:10PM] Gave item to Olliv1125. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 08:10PM] Gave item to Olliv1125. Name: Executive Gloves. Id: 8273, amount: 1	
[4/19/23 08:11PM] Gave item to Zshana. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 08:11PM] Gave item to Zshana. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 08:11PM] Gave item to Zshana. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/19/23 08:12PM] Gave item to Author. Name: Executive Bow. Id: 5012, amount: 1	
[4/19/23 08:12PM] Gave item to Author. Name: Executive Boots. Id: 8274, amount: 1	
[4/19/23 08:32PM] Gave item to Scary Terry. Name: Tarn token. Id: 10835, amount: 1400000	
[4/19/23 08:32PM] Gave item to Scary Terry. Name: Coin. Id: 995, amount: 565088709	
[4/19/23 08:32PM] Received item from Scary Terry. Name: $1 Scroll. Id: 10946, amount: 28	
[4/19/23 08:32PM] Received item from Scary Terry. Name: $10 Bond. Id: 23057, amount: 1	
[4/19/23 08:43PM] Gave item to Entropy. Name: Tarn token. Id: 10835, amount: 10500000	
[4/19/23 08:43PM] Received item from Entropy. Name: $25 Bond. Id: 23058, amount: 4	
[4/19/23 08:43PM] Received item from Entropy. Name: $10 Bond. Id: 23057, amount: 1	
[4/19/23 08:43PM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 45	
[4/19/23 09:26PM] Gave item to Tomzi. Name: Shinigami Body. Id: 13329, amount: 1	
[4/19/23 09:26PM] Gave item to Tomzi. Name: Elite Staff. Id: 8412, amount: 1	
[4/19/23 09:26PM] Gave item to Tomzi. Name: Goku Legs. Id: 13325, amount: 1	
[4/19/23 09:26PM] Gave item to Tomzi. Name: Dragon spear (p+). Id: 13774, amount: 1	
[4/19/23 09:26PM] Received item from Tomzi. Name: Owner Jewellery Goodiebag. Id: 13019, amount: 1	
[4/19/23 09:27PM] Gave item to Zshana. Name: $25 Bond. Id: 23058, amount: 1	
[4/19/23 09:27PM] Gave item to Zshana. Name: $1 Scroll. Id: 10946, amount: 10	
[4/19/23 09:27PM] Gave item to Zshana. Name: Coin. Id: 995, amount: 254382748	
[4/19/23 09:27PM] Gave item to Zshana. Name: Tarn token. Id: 10835, amount: 4092371	
[4/19/23 09:27PM] Received item from Zshana. Name: Fazula Staff. Id: 4071, amount: 1	
[4/19/23 09:27PM] Received item from Zshana. Name: Rune platebody (h5). Id: 19495, amount: 1	
[4/19/23 09:27PM] Gave item to Tomzi. Name: Rune platebody (h5). Id: 19495, amount: 1	
[4/19/23 09:29PM] Received item from Tomzi. Name: Rune platebody (h5). Id: 19495, amount: 1	
[4/20/23 04:26AM] Received item from Divine. Name: Tarn token. Id: 10835, amount: 4121120	
[4/20/23 04:26AM] Received item from Divine. Name: $1 Scroll. Id: 10946, amount: 20	
[4/20/23 04:29AM] Gave item to Nervus. Name: Executive Boots. Id: 8274, amount: 1	
[4/20/23 04:29AM] Gave item to Nervus. Name: Executive Gloves. Id: 8273, amount: 1	
[4/20/23 05:18AM] Gave item to Resi. Name: Tarn token. Id: 10835, amount: 2285484	
[4/20/23 05:18AM] Received item from Resi. Name: $1 Scroll. Id: 10946, amount: 47	
[4/20/23 05:26AM] Gave item to Amnesia. Name: Tarn token. Id: 10835, amount: 400339	
[4/20/23 05:26AM] Received item from Amnesia. Name: Double DR Scroll 30 Minutes. Id: 15358, amount: 1	
[4/20/23 05:26AM] Received item from Amnesia. Name: Double DR Scroll 30 Minutes. Id: 15358, amount: 1	
[4/20/23 05:28AM] Gave item to Arab. Name: Fazula Staff. Id: 4071, amount: 1	
[4/20/23 05:28AM] Received item from Arab. Name: Tarn token. Id: 10835, amount: 14880619	
[4/20/23 05:28AM] Received item from Arab. Name: $1 Scroll. Id: 10946, amount: 2	
[4/20/23 05:31AM] Received item from Arab. Name: Tarn token. Id: 10835, amount: 3367766	
[4/20/23 05:40AM] Gave item to Wr3ckedyou. Name: Shinigami Body. Id: 13329, amount: 1	
[4/20/23 06:02AM] Gave item to Fissker. Name: Tarn token. Id: 10835, amount: 512623	
[4/20/23 06:02AM] Received item from Fissker. Name: $1 Scroll. Id: 10946, amount: 10	
[4/20/23 06:02AM] Received item from Arab. Name: $1 Scroll. Id: 10946, amount: 26	
[4/20/23 06:03AM] Gave item to Tempest. Name: Tarn token. Id: 10835, amount: 1450000	
[4/20/23 06:03AM] Received item from Tempest. Name: $1 Scroll. Id: 10946, amount: 29	
[4/20/23 06:08AM] Gave item to Dank Magic. Name: Tarn token. Id: 10835, amount: 600000	
[4/20/23 06:08AM] Gave item to Dank Magic. Name: Executive Cape. Id: 9939, amount: 1	
[4/20/23 06:08AM] Gave item to Dank Magic. Name: Executive Legs. Id: 4686, amount: 1	
[4/20/23 06:08AM] Gave item to Dank Magic. Name: Executive Helm. Id: 4684, amount: 1	
[4/20/23 06:08AM] Gave item to Dank Magic. Name: Executive Boots. Id: 8274, amount: 1	
[4/20/23 06:08AM] Received item from Dank Magic. Name: $1 Scroll. Id: 10946, amount: 11	
[4/20/23 06:10AM] Gave item to Bobross. Name: Tarn token. Id: 10835, amount: 1195000	
[4/20/23 06:10AM] Received item from Bobross. Name: $1 Scroll. Id: 10946, amount: 21	
[4/20/23 06:12AM] Gave item to Just Kirbs. Name: Tarn token. Id: 10835, amount: 1200000	
[4/20/23 06:12AM] Received item from Just Kirbs. Name: $1 Scroll. Id: 10946, amount: 24	
[4/20/23 06:25AM] Gave item to Bright. Name: Tarn token. Id: 10835, amount: 100000	
[4/20/23 06:25AM] Received item from Bright. Name: $1 Scroll. Id: 10946, amount: 2	
[4/20/23 06:26AM] Gave item to Bright. Name: Executive Helm. Id: 4684, amount: 1	
[4/20/23 06:37AM] Gave item to Just Kirbs. Name: Coin. Id: 995, amount: 782994449	
[4/20/23 06:37AM] Received item from Just Kirbs. Name: $1 Scroll. Id: 10946, amount: 14	
[4/20/23 06:39AM] Gave item to Fissker. Name: Tarn token. Id: 10835, amount: 1750000	
[4/20/23 06:39AM] Gave item to Fissker. Name: Vote scroll. Id: 23020, amount: 5	
[4/20/23 06:39AM] Received item from Fissker. Name: $1 Scroll. Id: 10946, amount: 22	
[4/20/23 06:39AM] Received item from Fissker. Name: $10 Bond. Id: 23057, amount: 1	
[4/20/23 07:14AM] Received item from Oblivion. Name: Antique Bow. Id: 23144, amount: 1	
[4/20/23 07:16AM] Gave item to Oblivion. Name: Fazula Gloves. Id: 4070, amount: 1	
[4/20/23 07:16AM] Gave item to Oblivion. Name: Fazula Legs. Id: 4068, amount: 1	
[4/20/23 07:16AM] Gave item to Oblivion. Name: Fazula Staff. Id: 4071, amount: 1	
[4/20/23 07:16AM] Gave item to Oblivion. Name: Goku Head. Id: 13323, amount: 1	
[4/20/23 07:16AM] Gave item to Oblivion. Name: Yasuda Body. Id: 4077, amount: 1	
[4/20/23 07:16AM] Received item from Oblivion. Name: Owner's Body. Id: 22233, amount: 1	
[4/20/23 07:25AM] Gave item to Bobross. Name: Collector necklace. Id: 19886, amount: 1	
[4/20/23 07:25AM] Gave item to Bobross. Name: Tarn token. Id: 10835, amount: 776921	
[4/20/23 07:25AM] Received item from Bobross. Name: $1 Scroll. Id: 10946, amount: 15	
[4/20/23 07:26AM] Gave item to Mondo. Name: Tarn token. Id: 10835, amount: 1375000	
[4/20/23 07:26AM] Received item from Mondo. Name: $1 Scroll. Id: 10946, amount: 23	
[4/20/23 07:27AM] Gave item to Aaron. Name: Tarn token. Id: 10835, amount: 600000	
[4/20/23 07:27AM] Gave item to Aaron. Name: Coin. Id: 995, amount: 35674449	
[4/20/23 07:27AM] Received item from Aaron. Name: $1 Scroll. Id: 10946, amount: 11	
[4/20/23 07:37AM] Received item from Immortal. Name: Tarn token. Id: 10835, amount: 450000	
[4/20/23 07:55AM] Gave item to Dwightshrute. Name: Shinigami Sword. Id: 13333, amount: 1	
[4/20/23 07:55AM] Gave item to Dwightshrute. Name: Gorvek Pet. Id: 23081, amount: 1	
[4/20/23 07:55AM] Gave item to Dwightshrute. Name: Executive Helm. Id: 4684, amount: 1	
[4/20/23 07:55AM] Received item from Dwightshrute. Name: $25 Bond. Id: 23058, amount: 1	
[4/20/23 07:55AM] Received item from Dwightshrute. Name: Cursed Box. Id: 15003, amount: 1	
[4/20/23 08:17AM] Received item from Arab. Name: Tarn token. Id: 10835, amount: 5500000	
[4/20/23 08:23AM] Gave item to Bourgondier. Name: Fazula Legs. Id: 4068, amount: 1	
[4/20/23 08:23AM] Received item from Bourgondier. Name: Tarn token. Id: 10835, amount: 5135092	
