[4/17/23 05:31PM] Received item from Like My Peep. Name: Emerald Coif. Id: 11001, amount: 1	
[4/20/23 09:58PM] Gave item to Asquad. Name: Tarn token. Id: 10835, amount: 2086829	
[4/20/23 09:58PM] Received item from Asquad. Name: Soldier Lance. Id: 5730, amount: 1	
[4/20/23 10:01PM] Gave item to Asquad. Name: Tarn token. Id: 10835, amount: 3079199	
[4/20/23 10:07PM] Gave item to Okmante. Name: Elite Bow. Id: 8411, amount: 1	
[4/20/23 10:07PM] Received item from Okmante. Name: Agumon Bow. Id: 22155, amount: 1	
[4/20/23 10:07PM] Received item from Okmante. Name: Tarn token. Id: 10835, amount: 10000000	
[4/20/23 10:08PM] Received item from Redx12. Name: Aura (T6). Id: 23049, amount: 1	
[4/20/23 10:19PM] Gave item to Ruthie. Name: Elite Staff. Id: 8412, amount: 1	
[4/20/23 10:19PM] Received item from Ruthie. Name: Tarn token. Id: 10835, amount: 8000458	
[4/20/23 10:19PM] Received item from Ruthie. Name: Vote scroll. Id: 23020, amount: 15	
[4/20/23 10:19PM] Received item from Ruthie. Name: $1 Scroll. Id: 10946, amount: 2	
[4/20/23 11:38PM] Gave item to Pjk. Name: Demonlord Boots. Id: 14180, amount: 1	
[4/20/23 11:38PM] Gave item to Pjk. Name: Unknown Helm. Id: 21042, amount: 1	
[4/20/23 11:38PM] Gave item to Pjk. Name: Fighter Gloves. Id: 14315, amount: 1	
[4/20/23 11:38PM] Gave item to Pjk. Name: Maze Cape. Id: 17684, amount: 1	
[4/20/23 11:38PM] Gave item to Pjk. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 12:07AM] Received item from Kabal. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/21/23 12:26AM] Gave item to Entropy. Name: Fazula Gloves. Id: 4070, amount: 1	
[4/21/23 12:26AM] Received item from Entropy. Name: Fazula Head. Id: 4066, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Death Halo. Id: 14361, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Griffin's statuette. Id: 15588, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Yasuda Head. Id: 4075, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Aura (T6). Id: 23049, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Owner's Wings. Id: 22237, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Owner's Staff. Id: 22230, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Owner's Body. Id: 22233, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Owner's Aura. Id: 22238, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Owner's Legs. Id: 22234, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Owner's Shield. Id: 22240, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Owner's Gloves. Id: 22236, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Zircon (Wizard). Id: 23092, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/21/23 01:46AM] Gave item to Like My Peep. Name: Collector necklace II. Id: 19888, amount: 1	
[4/21/23 01:47AM] Received item from Like My Peep. Name: Death Halo. Id: 14361, amount: 1	
[4/21/23 02:16AM] Received item from Like My Peep. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/21/23 02:16AM] Received item from Like My Peep. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/21/23 02:17AM] Gave item to Kabal. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/21/23 02:21AM] Received item from Entropy. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 02:30AM] Gave item to Kabal. Name: Agumon Bow. Id: 22155, amount: 1	
[4/21/23 02:30AM] Gave item to Kabal. Name: Tarn token. Id: 10835, amount: 3851745	
[4/21/23 02:30AM] Received item from Kabal. Name: Elite Bow. Id: 8411, amount: 1	
[4/21/23 02:31AM] Gave item to Zain. Name: Groudon Boots. Id: 3107, amount: 1	
[4/21/23 02:31AM] Gave item to Gor3whor3. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 03:00AM] Received item from Like My Peep. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/21/23 04:28AM] Gave item to Kabal. Name: Tarn token. Id: 10835, amount: 1000042	
[4/21/23 04:28AM] Received item from Kabal. Name: Vote scroll. Id: 23020, amount: 30	
[4/21/23 04:34AM] Gave item to Resi. Name: Tarn token. Id: 10835, amount: 35634504	
[4/21/23 04:34AM] Received item from Resi. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:41AM] Gave item to Gekyume. Name: Tarn token. Id: 10835, amount: 2000000	
[4/21/23 04:41AM] Received item from Gekyume. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 04:41AM] Received item from Gekyume. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 05:52AM] Gave item to Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 05:52AM] Received item from Onlyfans. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/21/23 06:52AM] Gave item to Dark. Name: Tarn token. Id: 10835, amount: 1000611	
[4/21/23 06:52AM] Received item from Dark. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 08:16AM] Gave item to Onlyfans. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/21/23 08:16AM] Received item from Onlyfans. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/21/23 08:16AM] Received item from Onlyfans. Name: Tarn token. Id: 10835, amount: 3510303	
[4/21/23 08:24AM] Received item from Onlyfans. Name: Inferno's statuette. Id: 15584, amount: 1	
[4/21/23 08:25AM] Gave item to Xio. Name: Tarn token. Id: 10835, amount: 1000564	
[4/21/23 08:25AM] Received item from Xio. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 03:48PM] Received item from Entropy. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/21/23 03:55PM] Gave item to Dogdonny. Name: Anchor (Special). Id: 10887, amount: 1	
[4/21/23 03:55PM] Gave item to Dogdonny. Name: Fazula Head. Id: 4066, amount: 1	
[4/21/23 04:00PM] Received item from Asquad. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:00PM] Received item from Asquad. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:00PM] Received item from Asquad. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:00PM] Received item from Asquad. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:00PM] Received item from Asquad. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:08PM] Gave item to Aj. Name: Shinigami Wings. Id: 4369, amount: 1	
[4/21/23 04:30PM] Gave item to Tera Wrist. Name: Warrior chestplate (mithril). Id: 20604, amount: 1	
[4/21/23 04:42PM] Gave item to Bulba. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:44PM] Gave item to Army. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 04:50PM] Gave item to Bulba. Name: Dragon spear (p+). Id: 13774, amount: 1	
[4/21/23 04:50PM] Gave item to Bulba. Name: Shinigami Sword. Id: 13333, amount: 1	
[4/21/23 04:54PM] Gave item to Eco. Name: Solar Staff. Id: 22135, amount: 1	
[4/21/23 05:08PM] Gave item to Forest. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/21/23 05:21PM] Gave item to Like My Peep. Name: Yasuda Head. Id: 4075, amount: 1	
[4/21/23 05:21PM] Received item from Like My Peep. Name: Groudon Body. Id: 19918, amount: 1	
[4/21/23 07:17PM] Received item from Redx12. Name: Solar Hood. Id: 15645, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Owner's Body. Id: 22233, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Owner's Legs. Id: 22234, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Owner's Aura. Id: 22238, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Owner's Gloves. Id: 22236, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Owner's Staff. Id: 22230, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Yasuda Head. Id: 4075, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Owner's Wings. Id: 22237, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Aura (T6). Id: 23049, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Owner's Shield. Id: 22240, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Collector necklace II. Id: 19888, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Griffin's statuette. Id: 15588, amount: 1	
[4/21/23 08:05PM] Received item from Like My Peep. Name: Zircon (Wizard). Id: 23092, amount: 1	
[4/21/23 08:23PM] Gave item to Stanleysteam. Name: Tarn token. Id: 10835, amount: 1000988	
[4/21/23 08:23PM] Received item from Stanleysteam. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 10:27PM] Received item from Alex. Name: Astral token. Id: 20435, amount: 1	
[4/21/23 10:27PM] Received item from Alex. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 11:51PM] Gave item to Sad. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 01:49AM] Gave item to Raynes 911. Name: Tarn token. Id: 10835, amount: 655421	
[4/22/23 01:49AM] Received item from Raynes 911. Name: $1 Scroll. Id: 10946, amount: 10	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Yasuda Head. Id: 4075, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Griffin's statuette. Id: 15588, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Owner's Wings. Id: 22237, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Collector necklace II. Id: 19888, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Owner's Aura. Id: 22238, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Owner's Shield. Id: 22240, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Owner's Body. Id: 22233, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Aura (T6). Id: 23049, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Owner's Legs. Id: 22234, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Zircon (Wizard). Id: 23092, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Owner's Staff. Id: 22230, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/22/23 02:40AM] Gave item to Like My Peep. Name: Owner's Gloves. Id: 22236, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Supreme Gloves. Id: 18883, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Frieza Body. Id: 11764, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Groudon Aura. Id: 15448, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Scylla Helm. Id: 14369, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Warrior chestplate (iron). Id: 20602, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Frieza Legs. Id: 11765, amount: 1	
[4/22/23 12:18PM] Received item from Roe. Name: $1 Scroll. Id: 10946, amount: 72	
[4/22/23 12:18PM] Received item from Roe. Name: Vote scroll. Id: 23020, amount: 42	
[4/22/23 12:18PM] Received item from Roe. Name: $10 Bond. Id: 23057, amount: 1	
[4/22/23 12:18PM] Received item from Roe. Name: Slayer ticket. Id: 5023, amount: 3060	
[4/22/23 12:18PM] Received item from Roe. Name: Infinite prayer potion (T1). Id: 23121, amount: 1	
[4/22/23 12:18PM] Received item from Roe. Name: Tarn token. Id: 10835, amount: 448462	
[4/22/23 12:18PM] Gave item to Roe. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:18PM] Gave item to Roe. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:20PM] Gave item to Sad. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/22/23 01:27PM] Gave item to Wizzy. Name: Solar Staff. Id: 22135, amount: 1	
[4/22/23 01:29PM] Gave item to Wizzy. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 01:35PM] Gave item to Theonemark. Name: Solar Staff. Id: 22135, amount: 1	
[4/22/23 01:35PM] Gave item to Theonemark. Name: Saint Legs. Id: 21030, amount: 1	
[4/22/23 01:35PM] Gave item to Theonemark. Name: Executive Cape. Id: 9939, amount: 1	
[4/22/23 01:35PM] Gave item to Theonemark. Name: Executive Legs. Id: 4686, amount: 1	
[4/22/23 01:35PM] Gave item to Theonemark. Name: Executive Gloves. Id: 8273, amount: 1	
[4/22/23 02:02PM] Gave item to Theonemark. Name: Collector necklace II. Id: 19888, amount: 1	
[4/22/23 04:36PM] Received item from Wizzy. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 04:38PM] Received item from Like My Peep. Name: $1 Scroll. Id: 10946, amount: 22	
[4/22/23 04:50PM] Gave item to Theonemark. Name: Tarn token. Id: 10835, amount: 1000373	
[4/22/23 04:50PM] Received item from Theonemark. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/22/23 04:52PM] Gave item to Like My Peep. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/22/23 04:52PM] Received item from Like My Peep. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/22/23 05:05PM] Gave item to Theonemark. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 05:11PM] Received item from Wizzy. Name: Solar Staff. Id: 22135, amount: 1	
[4/22/23 05:21PM] Gave item to Kabal. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/22/23 05:21PM] Received item from Kabal. Name: Tarn token. Id: 10835, amount: 1000000	
[4/22/23 05:32PM] Received item from Like My Peep. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/22/23 05:46PM] Received item from Entropy. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/22/23 05:46PM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 8	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Owner's Staff. Id: 22230, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Collector necklace II. Id: 19888, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Owner's Shield. Id: 22240, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Owner's Legs. Id: 22234, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Owner's Body. Id: 22233, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Yasuda Head. Id: 4075, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Griffin's statuette. Id: 15588, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Aura (T6). Id: 23049, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Owner's Wings. Id: 22237, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Owner's Gloves. Id: 22236, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Owner's Aura. Id: 22238, amount: 1	
[4/22/23 05:48PM] Received item from Like My Peep. Name: Collector Ring III. Id: 18818, amount: 1	
[4/22/23 05:49PM] Received item from Entropy. Name: $25 Bond. Id: 23058, amount: 6	
[4/22/23 06:35PM] Gave item to Powers. Name: Collector ring. Id: 4446, amount: 1	
[4/22/23 08:05PM] Gave item to Powers. Name: Infinite healing potion (T3). Id: 23120, amount: 1	
[4/22/23 08:05PM] Gave item to Powers. Name: Infinite prayer potion (T3). Id: 23123, amount: 1	
[4/22/23 08:05PM] Gave item to Powers. Name: Infinite overload potion (T3). Id: 23126, amount: 1	
[4/22/23 08:37PM] Gave item to Cheech. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/22/23 08:37PM] Gave item to Cheech. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/22/23 08:37PM] Gave item to Cheech. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/22/23 08:37PM] Gave item to Cheech. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/22/23 08:37PM] Gave item to Cheech. Name: Gladiator Glaive. Id: 20552, amount: 1	
[4/22/23 08:37PM] Received item from Cheech. Name: Tarn token. Id: 10835, amount: 10000000	
[4/22/23 08:48PM] Gave item to Wizzy. Name: Solar Staff. Id: 22135, amount: 1	
[4/22/23 09:54PM] Gave item to Weed. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/22/23 09:55PM] Received item from Entropy. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/22/23 09:55PM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 66	
[4/22/23 10:06PM] Gave item to Eco. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 10:06PM] Gave item to Wizzy. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/22/23 10:36PM] Gave item to Entropy. Name: Lava bones. Id: 2023, amount: 410	
[4/22/23 10:36PM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 2	
[4/22/23 10:36PM] Received item from Entropy. Name: $25 Bond. Id: 23058, amount: 1	
[4/22/23 10:55PM] Received item from Wizzy. Name: Solar Staff. Id: 22135, amount: 1	
[4/22/23 11:10PM] Gave item to Entropy. Name: Vote scroll. Id: 23020, amount: 12	
[4/22/23 11:10PM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 20	
[4/22/23 11:10PM] Received item from Entropy. Name: Vote scroll. Id: 23020, amount: 20	
[4/22/23 11:41PM] Gave item to Slayer. Name: Tarn token. Id: 10835, amount: 10719271	
[4/22/23 11:41PM] Gave item to Slayer. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/22/23 11:41PM] Gave item to Slayer. Name: Shinigami Boots. Id: 13332, amount: 1	
[4/22/23 11:41PM] Received item from Slayer. Name: Saiyan God Hair. Id: 22132, amount: 1	
[4/22/23 11:44PM] Gave item to Entropy. Name: Collectors Aura I. Id: 15450, amount: 1	
[4/22/23 11:44PM] Received item from Entropy. Name: Tarn token. Id: 10835, amount: 12000000	
[4/23/23 12:02AM] Gave item to Nervus. Name: Tyrant Legs. Id: 14194, amount: 1	
[4/23/23 12:02AM] Received item from Nervus. Name: Tarn token. Id: 10835, amount: 227294	
[4/23/23 12:23AM] Gave item to Princespeach. Name: Miner gauntlets (adamant). Id: 20590, amount: 1	
[4/23/23 12:23AM] Received item from Princespeach. Name: Sanctum Golem Pet. Id: 19481, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Owner's Wings. Id: 22237, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Yasuda Head. Id: 4075, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Griffin's statuette. Id: 15588, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Collector necklace II. Id: 19888, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Aura (T6). Id: 23049, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Owner's Shield. Id: 22240, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Owner's Body. Id: 22233, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Owner's Legs. Id: 22234, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Gold Enhancement. Id: 17391, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Owner's Aura. Id: 22238, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Collector Ring III. Id: 18818, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Yasuda Boots. Id: 4083, amount: 1	
[4/23/23 12:38AM] Gave item to Like My Peep. Name: Owner's Gloves. Id: 22236, amount: 1	
[4/23/23 12:39AM] Gave item to Like My Peep. Name: Owner's Staff. Id: 22230, amount: 1	
[4/23/23 12:46AM] Gave item to Princespeach. Name: Shinigami Body. Id: 13329, amount: 1	
[4/23/23 12:46AM] Gave item to Princespeach. Name: Shinigami Boots. Id: 13332, amount: 1	
[4/23/23 12:46AM] Received item from Princespeach. Name: Tarn token. Id: 10835, amount: 1400000	
[4/23/23 12:46AM] Received item from Princespeach. Name: White Legs. Id: 22164, amount: 1	
[4/23/23 12:46AM] Received item from Princespeach. Name: Soldier Sword Off-Hand. Id: 23080, amount: 1	
[4/23/23 12:46AM] Received item from Princespeach. Name: Evil Helm. Id: 14325, amount: 1	
[4/23/23 12:46AM] Received item from Princespeach. Name: $1 Scroll. Id: 10946, amount: 2	
[4/23/23 12:46AM] Received item from Princespeach. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 12:46AM] Received item from Princespeach. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 12:52AM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 18	
[4/23/23 12:57AM] Gave item to Life. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 12:57AM] Received item from Life. Name: $1 Scroll. Id: 10946, amount: 5	
[4/23/23 01:45AM] Gave item to Oblivion. Name: Rune spear (p++). Id: 13775, amount: 1	
[4/23/23 01:45AM] Received item from Oblivion. Name: Tarn token. Id: 10835, amount: 3000000	
[4/23/23 01:59AM] Gave item to Wackypanda. Name: Tarn token. Id: 10835, amount: 333688	
[4/23/23 01:59AM] Received item from Wackypanda. Name: Vote scroll. Id: 23020, amount: 3	
[4/23/23 02:03AM] Gave item to Sad. Name: Tarn token. Id: 10835, amount: 11001500	
[4/23/23 02:03AM] Received item from Sad. Name: Drop rate scroll. Id: 23178, amount: 1	
[4/23/23 11:43AM] Gave item to Alakazam. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/23/23 11:43AM] Received item from Alakazam. Name: Tarn token. Id: 10835, amount: 800543	
[4/23/23 12:22PM] Gave item to Onlyfans. Name: Tarn token. Id: 10835, amount: 20741714	
[4/23/23 12:22PM] Received item from Onlyfans. Name: Black Goku Boots. Id: 14444, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Shinigami Boots. Id: 13332, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Shinigami Sword. Id: 13333, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Byakuya Pet. Id: 13775, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Agumon Aura. Id: 22160, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Elite Staff. Id: 8412, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Elite Staff. Id: 8412, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Solar Staff. Id: 22135, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Yasuda Head. Id: 4075, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Yasuda Wings. Id: 3470, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Yasuda Head. Id: 4075, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Aura (T6). Id: 23049, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Black Goku Body. Id: 14446, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Black Goku Boots. Id: 14444, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Death Halo. Id: 14361, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Evil Helm. Id: 14325, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Saiyan God Hair. Id: 22132, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Inferno's statuette. Id: 15584, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Collector Amulet III. Id: 18888, amount: 1	
[4/26/23 09:53PM] Gave item to Entropy. Name: Soldier Sword Off-Hand. Id: 23080, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Yasuda Scythe. Id: 3472, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Yasuda Gloves. Id: 4085, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Shinigami Boots. Id: 13332, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Shinigami Body. Id: 13329, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Shinigami Body. Id: 13329, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Fazula Book. Id: 4072, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Solar Staff. Id: 22135, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Solar Staff. Id: 22135, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Shinigami Boots. Id: 13332, amount: 1	
[4/26/23 09:54PM] Gave item to Entropy. Name: Shinigami Boots. Id: 13332, amount: 1	
[4/26/23 09:58PM] Gave item to Entropy. Name: Tarn token. Id: 10835, amount: 53762172	
