[4/16/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:00AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Resi	
[4/16/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:02AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 09:09AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Resi	
[4/16/23 09:09AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Resi	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Resi	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Resi	
[4/16/23 09:10AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Resi	
[4/16/23 09:10AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 09:35AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 09:38AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 09:38AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Resi	
[4/16/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Resi	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Resi	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Resi	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Resi	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Resi	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Resi	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Resi	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Resi	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1253403, owner: Resi	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 1404818, owner: Resi	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Resi	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Resi	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Resi	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Resi	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Resi	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Resi	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Resi	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Resi	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Resi	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Resi	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Resi	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Resi	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Resi	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Resi	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Resi	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Resi	
[4/16/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1300225, owner: Resi	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Resi	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 10:30AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Resi	
[4/16/23 10:30AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Resi	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Resi	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Resi	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Resi	
[4/16/23 10:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:37AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Resi	
[4/16/23 10:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 10:38AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Resi	
[4/16/23 10:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 10:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Resi	
[4/16/23 10:52AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Resi	
[4/16/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Resi	
[4/16/23 10:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 10:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 10:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 10:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 10:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 10:57AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Resi	
[4/16/23 10:58AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Resi	
[4/16/23 10:58AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Resi	
[4/16/23 10:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 11:03AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Resi	
[4/16/23 11:03AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Resi	
[4/16/23 11:03AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Resi	
[4/16/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 20, owner: Resi	
[4/16/23 11:04AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Resi	
[4/16/23 11:04AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Resi	
[4/16/23 11:04AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Resi	
[4/16/23 11:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 11:11AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Resi	
[4/16/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/19/23 12:26PM] Player picked up item: Vial, id: 229, amount: 1, owner: Resi	
[4/22/23 12:23PM] Player picked up item: Black platebody (h4), id: 19490, amount: 1, owner: Saint Vains	
