[4/20/23 02:49PM] Player picked up item: Coin, id: 995, amount: 100, owner: Nerd	
[4/20/23 03:43PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:44PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Coin, id: 995, amount: 700, owner: Nerd	
[4/20/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:47PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Nerd	
[4/20/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 03:47PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Nerd	
[4/20/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 03:47PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nerd	
[4/20/23 03:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nerd	
[4/20/23 03:49PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 03:50PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:51PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:51PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:51PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Nerd	
[4/20/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 03:52PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nerd	
[4/20/23 03:52PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Nerd	
[4/20/23 03:52PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nerd	
[4/20/23 03:52PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Nerd	
[4/20/23 03:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:53PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Nerd	
[4/20/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 03:53PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Nerd	
[4/20/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Nerd	
[4/20/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 03:55PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 03:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Nerd	
[4/20/23 03:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:55PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 03:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:57PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 03:58PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 03:58PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Nerd	
[4/20/23 03:58PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 03:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:58PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 03:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 03:58PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 03:59PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Nerd	
[4/20/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 03:59PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Nerd	
[4/20/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:00PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nerd	
[4/20/23 04:01PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Nerd	
[4/20/23 04:01PM] Player picked up item: Coin, id: 995, amount: 6300, owner: Nerd	
[4/20/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nerd	
[4/20/23 04:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:02PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:03PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nerd	
[4/20/23 04:03PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Nerd	
[4/20/23 04:03PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 04:03PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Nerd	
[4/20/23 04:03PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Nerd	
[4/20/23 04:03PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:03PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:05PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Nerd	
[4/20/23 04:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:05PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Nerd	
[4/20/23 04:05PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:06PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:06PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Nerd	
[4/20/23 04:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Nerd	
[4/20/23 04:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:16PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:19PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:21PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:21PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:21PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:22PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nerd	
[4/20/23 04:22PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:23PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:26PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:28PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Nerd	
[4/20/23 04:28PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nerd	
[4/20/23 04:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:28PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nerd	
[4/20/23 04:28PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Nerd	
[4/20/23 04:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:29PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:29PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Nerd	
[4/20/23 04:29PM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Nerd	
[4/20/23 04:29PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:29PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nerd	
[4/20/23 04:30PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:30PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nerd	
[4/20/23 04:30PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nerd	
[4/20/23 04:30PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:30PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nerd	
[4/20/23 04:31PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nerd	
[4/20/23 04:32PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:33PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nerd	
[4/20/23 04:33PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Nerd	
[4/20/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 04:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:33PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:34PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nerd	
[4/20/23 04:34PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:34PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nerd	
[4/20/23 04:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 04:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:36PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nerd	
[4/20/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:37PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nerd	
[4/20/23 04:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:44PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Nerd	
[4/20/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nerd	
[4/20/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nerd	
[4/20/23 04:44PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:48PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Nerd	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nerd	
[4/20/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:54PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Nerd	
[4/20/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nerd	
[4/20/23 04:54PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Nerd	
[4/20/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nerd	
[4/20/23 04:57PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:58PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nerd	
[4/20/23 04:58PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nerd	
[4/20/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nerd	
[4/20/23 04:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
[4/20/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nerd	
[4/20/23 04:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nerd	
