[4/20/23 12:31PM] Player picked up item: Coin, id: 995, amount: 100, owner: Magnet	
[4/21/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 12:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:00AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:08AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 01:08AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:34AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:34AM] Player picked up item: Coin, id: 995, amount: 700, owner: Magnet	
[4/21/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Coin, id: 995, amount: 800, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
