[4/20/23 07:31AM] Player picked up item: Coin, id: 995, amount: 100, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 09:07AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Blind Shit	
[4/20/23 09:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Blind Shit	
[4/20/23 09:27AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Blind Shit	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Blind Shit	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:54AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Blind Shit	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:57AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Blind Shit	
[4/20/23 09:57AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Blind Shit	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Blind Shit	
[4/20/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:57AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Blind Shit	
[4/20/23 09:58AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Blind Shit	
[4/20/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Blind Shit	
[4/20/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Blind Shit	
[4/20/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Blind Shit	
[4/20/23 09:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Blind Shit	
[4/20/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 10:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Blind Shit	
[4/20/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Blind Shit	
[4/20/23 10:04AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 10:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 10:13AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Blind Shit	
[4/20/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Blind Shit	
[4/20/23 10:14AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Blind Shit	
[4/20/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Blind Shit	
[4/20/23 10:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 10:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 10:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 10:18AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Blind Shit	
[4/20/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 10:20AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Blind Shit	
[4/20/23 10:20AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Blind Shit	
[4/20/23 10:21AM] Player picked up item: Coin, id: 995, amount: 2436817, owner: Blind Shit	
[4/20/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Blind Shit	
[4/20/23 10:23AM] Player picked up item: Coin, id: 995, amount: 4321222, owner: Blind Shit	
[4/20/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Blind Shit	
[4/20/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1849721, owner: Blind Shit	
[4/20/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Blind Shit	
[4/20/23 10:27AM] Player picked up item: Coin, id: 995, amount: 4130383, owner: Blind Shit	
[4/20/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Blind Shit	
[4/20/23 10:27AM] Player picked up item: Coin, id: 995, amount: 2191836, owner: Blind Shit	
[4/20/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Blind Shit	
[4/20/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Blind Shit	
[4/20/23 10:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Blind Shit	
[4/20/23 10:30AM] Player picked up item: Owner cape goodiebag, id: 3578, amount: 1, owner: Blind Shit	
[4/20/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Blind Shit	
[4/20/23 10:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Blind Shit	
[4/20/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Blind Shit	
[4/20/23 10:31AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Blind Shit	
[4/20/23 10:32AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Blind Shit	
[4/20/23 10:36AM] Player picked up item: Coin, id: 995, amount: 1217082, owner: Blind Shit	
[4/20/23 10:36AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Blind Shit	
[4/20/23 10:38AM] Player picked up item: Coin, id: 995, amount: 1907118, owner: Blind Shit	
[4/20/23 10:38AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Blind Shit	
[4/20/23 10:40AM] Player picked up item: Coin, id: 995, amount: 3010667, owner: Blind Shit	
[4/20/23 10:40AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Blind Shit	
[4/20/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Blind Shit	
[4/20/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Blind Shit	
[4/20/23 10:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Blind Shit	
[4/20/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Blind Shit	
[4/20/23 10:45AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Blind Shit	
[4/20/23 10:49AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Blind Shit	
[4/20/23 10:49AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Blind Shit	
[4/20/23 10:51AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Blind Shit	
[4/20/23 10:55AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Blind Shit	
[4/20/23 10:55AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Blind Shit	
[4/20/23 10:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 10:58AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 10:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 10:59AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 10:59AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 10:59AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 11:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 11:03AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Blind Shit	
[4/20/23 11:03AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Blind Shit	
[4/20/23 11:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 11:04AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Blind Shit	
[4/20/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Blind Shit	
[4/20/23 11:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:05AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Blind Shit	
[4/20/23 11:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 11:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 11:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 11:11AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Blind Shit	
[4/20/23 11:11AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Blind Shit	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Blind Shit	
[4/20/23 11:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:13AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Blind Shit	
[4/20/23 11:13AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Blind Shit	
[4/20/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 11:13AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Blind Shit	
[4/20/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 11:13AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Blind Shit	
[4/20/23 11:13AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Blind Shit	
[4/20/23 11:14AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Blind Shit	
[4/20/23 11:14AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Blind Shit	
[4/20/23 11:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:16AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Blind Shit	
[4/20/23 11:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:16AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Blind Shit	
[4/20/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 11:18AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Blind Shit	
[4/20/23 11:19AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Blind Shit	
[4/20/23 11:21AM] Player picked up item: Coin, id: 995, amount: 1006904, owner: Blind Shit	
[4/20/23 11:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Blind Shit	
[4/20/23 11:22AM] Player picked up item: Coin, id: 995, amount: 4148801, owner: Blind Shit	
[4/20/23 11:22AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Blind Shit	
[4/20/23 11:23AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Blind Shit	
[4/20/23 11:23AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Blind Shit	
[4/20/23 11:24PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Blind Shit	
[4/20/23 11:25PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Blind Shit	
[4/20/23 11:25PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Blind Shit	
[4/20/23 11:25PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Blind Shit	
[4/20/23 11:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:25PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 11:26PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Blind Shit	
[4/20/23 11:26PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Blind Shit	
[4/20/23 11:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 11:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 11:27PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:27PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Blind Shit	
[4/20/23 11:27PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Blind Shit	
[4/20/23 11:27PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Blind Shit	
[4/20/23 11:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Blind Shit	
[4/20/23 11:34PM] Player picked up item: Coin, id: 995, amount: 1493856, owner: Blind Shit	
[4/20/23 11:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Blind Shit	
[4/20/23 11:35PM] Player picked up item: Coin, id: 995, amount: 3975439, owner: Blind Shit	
[4/20/23 11:35PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Blind Shit	
[4/20/23 11:37PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Blind Shit	
[4/20/23 11:37PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Blind Shit	
[4/20/23 11:39PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Blind Shit	
[4/20/23 11:40PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Blind Shit	
[4/20/23 11:41PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Blind Shit	
[4/20/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 11:42PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Blind Shit	
[4/20/23 11:42PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Blind Shit	
[4/21/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 280, owner: Zshana	
