[4/19/23 05:37AM] Player picked up item: Coin, id: 995, amount: 100, owner: Cheech	
[4/19/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheech	
[4/19/23 07:21AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Cheech	
[4/19/23 07:25AM] Player picked up item: Coin, id: 995, amount: 1923558, owner: Cheech	
[4/19/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheech	
[4/19/23 07:27AM] Player picked up item: Coin, id: 995, amount: 3045149, owner: Cheech	
[4/19/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheech	
[4/19/23 07:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cheech	
[4/19/23 07:36AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 07:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cheech	
[4/19/23 07:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 07:38AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cheech	
[4/19/23 07:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 07:49AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 07:49AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 07:51AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 07:54AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 07:54AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Cheech	
[4/19/23 07:55AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 07:55AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 07:55AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Cheech	
[4/19/23 07:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 07:56AM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Cheech	
[4/19/23 07:56AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheech	
[4/19/23 08:03AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 08:03AM] Player picked up item: Coin, id: 995, amount: 14000, owner: Cheech	
[4/19/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:03AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 08:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:03AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 08:04AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheech	
[4/19/23 08:05AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 08:05AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 08:05AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 08:06AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Cheech	
[4/19/23 08:06AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 08:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:06AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 08:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheech	
[4/19/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheech	
[4/19/23 08:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:09AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 08:09AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cheech	
[4/19/23 08:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:09AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 08:10AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 08:10AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 08:11AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 08:12AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 08:12AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 08:13AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 08:13AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheech	
[4/19/23 08:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:13AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 08:14AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 08:14AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 08:14AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cheech	
[4/19/23 08:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheech	
[4/19/23 08:15AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 08:15AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 08:15AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 08:17AM] Player picked up item: Coin, id: 995, amount: 1030331, owner: Cheech	
[4/19/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheech	
[4/19/23 08:19AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Cheech	
[4/19/23 08:21AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 08:21AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 08:21AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 08:25AM] Player picked up item: Aberrant Boots, id: 8334, amount: 1, owner: Cheech	
[4/19/23 08:26AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Cheech	
[4/19/23 08:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 08:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 08:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 08:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 08:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 08:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cheech	
[4/19/23 08:32AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Cheech	
[4/19/23 08:32AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 08:32AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 02:08PM] Player picked up item: Coin, id: 995, amount: 21000, owner: Cheech	
[4/19/23 02:09PM] Player picked up item: Aberrant Legs, id: 20594, amount: 1, owner: Cheech	
[4/19/23 02:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 02:15PM] Player picked up item: Coin, id: 995, amount: 2260038, owner: Cheech	
[4/19/23 02:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheech	
[4/19/23 02:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Cheech	
[4/19/23 02:29PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Cheech	
[4/19/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheech	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 02:33PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Cheech	
[4/19/23 02:34PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Cheech	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 02:36PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Cheech	
[4/19/23 02:36PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 02:37PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 02:37PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cheech	
[4/19/23 02:39PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheech	
[4/19/23 02:40PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 02:40PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 02:41PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 02:41PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 02:43PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 02:45PM] Player picked up item: Coin, id: 995, amount: 1903616, owner: Cheech	
[4/19/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheech	
[4/19/23 05:59PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 05:59PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Cheech	
[4/19/23 06:00PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 06:00PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 06:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 06:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 06:01PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 06:01PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 06:04PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheech	
[4/19/23 06:05PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 06:05PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 06:06PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 06:07PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Cheech	
[4/19/23 06:13PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Cheech	
[4/19/23 06:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheech	
[4/19/23 06:15PM] Player picked up item: Coin, id: 995, amount: 1064658, owner: Cheech	
[4/19/23 06:15PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Cheech	
[4/19/23 06:16PM] Player picked up item: Coin, id: 995, amount: 3705848, owner: Cheech	
[4/19/23 06:16PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheech	
[4/19/23 06:17PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Cheech	
[4/19/23 06:17PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Cheech	
[4/19/23 06:23PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheech	
[4/19/23 06:25PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheech	
[4/19/23 06:30PM] Player picked up item: Nagi Helm, id: 21062, amount: 1, owner: Cheech	
[4/19/23 06:30PM] Player picked up item: Nagi Helm, id: 21062, amount: 1, owner: Cheech	
[4/19/23 06:31PM] Player picked up item: Coin, id: 995, amount: 25000, owner: Cheech	
[4/19/23 06:31PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 06:32PM] Player picked up item: Executive Legs, id: 4686, amount: 1, owner: Onlyfans	
[4/19/23 06:32PM] Player picked up item: Executive Helm, id: 4684, amount: 1, owner: Onlyfans	
[4/19/23 06:32PM] Player picked up item: Executive Legs, id: 4686, amount: 1, owner: Onlyfans	
[4/19/23 06:32PM] Player picked up item: Executive Helm, id: 4684, amount: 1, owner: Onlyfans	
[4/19/23 06:35PM] Player picked up item: Coin, id: 995, amount: 35000, owner: Cheech	
[4/19/23 06:36PM] Player picked up item: Coin, id: 995, amount: 45000, owner: Cheech	
[4/19/23 06:37PM] Player picked up item: Coin, id: 995, amount: 40000, owner: Cheech	
[4/19/23 06:37PM] Player picked up item: Coin, id: 995, amount: 45000, owner: Cheech	
[4/19/23 06:38PM] Player picked up item: Coin, id: 995, amount: 40000, owner: Cheech	
[4/19/23 06:38PM] Player picked up item: Coin, id: 995, amount: 35000, owner: Cheech	
[4/19/23 06:39PM] Player picked up item: Coin, id: 995, amount: 40000, owner: Cheech	
[4/19/23 06:39PM] Player picked up item: Coin, id: 995, amount: 30000, owner: Cheech	
[4/19/23 06:40PM] Player picked up item: Coin, id: 995, amount: 50000, owner: Cheech	
[4/19/23 06:40PM] Player picked up item: Coin, id: 995, amount: 55000, owner: Cheech	
[4/19/23 06:41PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Cheech	
[4/19/23 06:41PM] Player picked up item: Coin, id: 995, amount: 50000, owner: Cheech	
[4/19/23 06:41PM] Player picked up item: Coin, id: 995, amount: 25000, owner: Cheech	
[4/19/23 06:43PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Cheech	
[4/19/23 06:43PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Cheech	
[4/19/23 06:45PM] Player picked up item: Coin, id: 995, amount: 1467727, owner: Cheech	
[4/19/23 06:46PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Cheech	
[4/19/23 06:46PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Cheech	
[4/19/23 06:49PM] Player picked up item: Coin, id: 995, amount: 50000, owner: Cheech	
[4/19/23 06:50PM] Player picked up item: Coin, id: 995, amount: 25000, owner: Cheech	
[4/19/23 06:51PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Cheech	
[4/19/23 06:52PM] Player picked up item: Coin, id: 995, amount: 30000, owner: Cheech	
[4/19/23 06:53PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Cheech	
[4/19/23 06:54PM] Player picked up item: Nagi Boots, id: 21067, amount: 1, owner: Cheech	
[4/19/23 07:01PM] Player picked up item: Coin, id: 995, amount: 50000, owner: Cheech	
[4/19/23 07:01PM] Player picked up item: Coin, id: 995, amount: 50000, owner: Cheech	
[4/19/23 07:14PM] Player picked up item: Coin, id: 995, amount: 1600024, owner: Cheech	
[4/19/23 07:15PM] Player picked up item: Coin, id: 995, amount: 2709980, owner: Cheech	
[4/19/23 07:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Cheech	
[4/19/23 07:16PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Cheech	
[4/19/23 07:23PM] Player picked up item: Tormented Gloves, id: 21040, amount: 1, owner: Cheech	
[4/19/23 07:26PM] Player picked up item: Tormented Gloves, id: 21040, amount: 1, owner: Cheech	
[4/19/23 07:44PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Cheech	
[4/19/23 07:55PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/19/23 07:56PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/19/23 08:05PM] Player picked up item: Sacred Boots, id: 23138, amount: 1, owner: Cheech	
[4/19/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheech	
[4/19/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheech	
[4/19/23 08:31PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Cheech	
[4/19/23 08:31PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Cheech	
[4/19/23 08:33PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Cheech	
[4/19/23 08:48PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Cheech	
[4/19/23 10:25PM] Player picked up item: Virtuos Relic, id: 14307, amount: 1, owner: Dozard	
[4/20/23 06:36AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dank Magic	
[4/20/23 04:59PM] Player picked up item: Coin, id: 995, amount: 64000, owner: Cheech	
[4/20/23 04:59PM] Player picked up item: Coin, id: 995, amount: 32000, owner: Cheech	
[4/21/23 02:13AM] Player picked up item: Miner chestplate (adamant), id: 20585, amount: 1, owner: Entropy	
