[4/16/23 01:44PM] Player picked up item: Coin, id: 995, amount: 100, owner: Multi	
[4/17/23 03:53AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Multi	
[4/17/23 03:54AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 03:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:09AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Multi	
[4/17/23 04:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:11AM] Player picked up item: Coin, id: 995, amount: 1252532, owner: Multi	
[4/17/23 04:11AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Multi	
[4/17/23 04:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:18AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 04:32AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Multi	
[4/17/23 04:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:34AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Multi	
[4/17/23 04:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:50AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 04:52AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:52AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 04:54AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:56AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Multi	
[4/17/23 04:56AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Multi	
[4/17/23 04:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 04:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 05:11AM] Player picked up item: Coin, id: 995, amount: 2416888, owner: Multi	
[4/17/23 05:11AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Multi	
[4/17/23 05:20AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Multi	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:21AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Multi	
[4/17/23 05:23AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 05:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 05:36AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 05:36AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:37AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Multi	
[4/17/23 05:42AM] Player picked up item: Coin, id: 995, amount: 2799540, owner: Multi	
[4/17/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Multi	
[4/17/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Multi	
[4/17/23 05:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Multi	
[4/17/23 05:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 05:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Multi	
[4/17/23 05:46AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Multi	
[4/17/23 11:55AM] Player picked up item: Coin, id: 995, amount: 1838096, owner: Multi	
[4/17/23 11:55AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Multi	
[4/17/23 11:56AM] Player picked up item: Coin, id: 995, amount: 1582013, owner: Multi	
[4/17/23 11:56AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Multi	
[4/17/23 11:57AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Multi	
[4/17/23 11:57AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Multi	
[4/17/23 11:58AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Multi	
[4/17/23 11:58AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Multi	
[4/17/23 12:03PM] Player picked up item: Coin, id: 995, amount: 1886665, owner: Multi	
[4/17/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Multi	
[4/17/23 12:09PM] Player picked up item: Coin, id: 995, amount: 1977354, owner: Multi	
[4/17/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Multi	
[4/17/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Multi	
[4/17/23 12:10PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Multi	
[4/17/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Multi	
[4/17/23 12:10PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Multi	
[4/17/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Multi	
[4/17/23 12:11PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Multi	
[4/17/23 12:12PM] Player picked up item: Coin, id: 995, amount: 4495669, owner: Multi	
[4/17/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Multi	
[4/17/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Multi	
[4/17/23 12:13PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Multi	
[4/17/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Multi	
[4/17/23 12:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Multi	
[4/17/23 12:15PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Multi	
[4/17/23 12:15PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Multi	
[4/17/23 12:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Multi	
[4/17/23 12:16PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Multi	
[4/17/23 12:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Multi	
[4/17/23 12:16PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Multi	
[4/17/23 12:18PM] Player picked up item: Coin, id: 995, amount: 2405587, owner: Multi	
[4/17/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Multi	
[4/17/23 12:40PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Multi	
[4/17/23 12:40PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Multi	
[4/17/23 12:45PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Multi	
[4/17/23 12:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 01:12PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Multi	
[4/17/23 01:15PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Multi	
[4/17/23 01:18PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Multi	
[4/17/23 01:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Multi	
[4/17/23 01:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Multi	
[4/17/23 01:33PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Multi	
