[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 100, owner: Deepfried	
[4/19/23 03:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:43PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:44PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:44PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Deepfried	
[4/19/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Deepfried	
[4/19/23 03:44PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:46PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:47PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:49PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Deepfried	
[4/19/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:49PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:49PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:52PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Deepfried	
[4/19/23 03:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:56PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Deepfried	
[4/19/23 03:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:56PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Deepfried	
[4/19/23 03:57PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:57PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:58PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 03:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:59PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 03:59PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 03:59PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 03:59PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:00PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:03PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:03PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:03PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Deepfried	
[4/19/23 04:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:07PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:09PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Deepfried	
[4/19/23 04:09PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Deepfried	
[4/19/23 04:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:10PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:12PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Deepfried	
[4/19/23 04:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:13PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Deepfried	
[4/19/23 04:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:13PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Deepfried	
[4/19/23 04:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:14PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Deepfried	
[4/19/23 04:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:17PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 04:17PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/19/23 04:17PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/19/23 04:17PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/19/23 04:18PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/19/23 04:18PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/19/23 04:18PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Deepfried	
[4/20/23 04:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
