[4/16/23 12:15AM] Player picked up item: Coin, id: 995, amount: 100, owner: Vetarn	
[4/16/23 08:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 08:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 09:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Vetarn	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Vial, id: 229, amount: 1, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Vetarn	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:27AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:30AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:31AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Vetarn	
[4/16/23 10:34AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Vetarn	
