[4/17/23 12:27PM] Player picked up item: Coin, id: 995, amount: 200, owner: Proxy	
[4/17/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:01PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:03PM] Player picked up item: Coin, id: 995, amount: 2107684, owner: Proxy	
[4/17/23 01:03PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Proxy	
[4/17/23 01:03PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:03PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Proxy	
[4/17/23 01:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:10PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:10PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:10PM] Player picked up item: Coin, id: 995, amount: 700, owner: Proxy	
[4/17/23 01:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:21PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:23PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:23PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:27PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:29PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:30PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:32PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:32PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Proxy	
[4/17/23 01:32PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:32PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Proxy	
[4/17/23 01:34PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Proxy	
[4/17/23 01:34PM] Player picked up item: $10 Bond, id: 23057, amount: 1, owner: Proxy	
[4/17/23 01:34PM] Player picked up item: Coin, id: 995, amount: 2506382, owner: Proxy	
[4/17/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Proxy	
[4/17/23 01:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:38PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:40PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Proxy	
[4/17/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Proxy	
