[4/16/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 03:40PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 03:40PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Bryce	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 19, owner: Bryce	
[4/16/23 03:40PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Bryce	
[4/16/23 03:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:41PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Bryce	
[4/16/23 03:41PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Bryce	
[4/16/23 03:41PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Bryce	
[4/16/23 03:41PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bryce	
[4/16/23 03:41PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Bryce	
[4/16/23 03:42PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:42PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 03:42PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 03:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:49PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Bryce	
[4/16/23 03:49PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Bryce	
[4/16/23 03:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Bryce	
[4/16/23 03:49PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bryce	
[4/16/23 03:49PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Bryce	
[4/16/23 03:50PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bryce	
[4/16/23 03:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Bryce	
[4/16/23 03:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Bryce	
[4/16/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 03:57PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:57PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:57PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 03:57PM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 21, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 03:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 04:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 04:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/16/23 04:00PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bryce	
[4/16/23 04:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 04:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 04:00PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 04:00PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Bryce	
[4/16/23 04:01PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Bryce	
[4/16/23 04:02PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 04:03PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 04:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 04:06PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 04:06PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Bryce	
[4/16/23 04:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/16/23 04:06PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Bryce	
[4/16/23 04:07PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Bryce	
[4/16/23 04:07PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Bryce	
[4/16/23 04:07PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Bryce	
[4/16/23 04:07PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/16/23 04:07PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Bryce	
[4/16/23 04:07PM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Bryce	
[4/16/23 04:07PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Bryce	
[4/17/23 11:26AM] Player picked up item: Forsaken Boots, id: 14914, amount: 1, owner: Bryce	
[4/19/23 10:15AM] Player picked up item: Coin, id: 995, amount: 1661612, owner: Bryce	
[4/19/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Bryce	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:18AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:21AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:23AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Coin, id: 995, amount: 27000, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:25AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:25AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Sinful Hat, id: 14733, amount: 1, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Sinful Hat, id: 14733, amount: 1, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:27AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Bryce	
[4/19/23 10:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:34AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/19/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 10:34AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/19/23 10:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Bryce	
[4/19/23 10:35AM] Player picked up item: Coin, id: 995, amount: 50000, owner: Bryce	
[4/19/23 10:35AM] Player picked up item: Coin, id: 995, amount: 30000, owner: Bryce	
[4/19/23 10:35AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Bryce	
[4/19/23 10:35AM] Player picked up item: Coin, id: 995, amount: 30000, owner: Bryce	
[4/19/23 10:35AM] Player picked up item: Coin, id: 995, amount: 30000, owner: Bryce	
[4/19/23 10:37AM] Player picked up item: Coin, id: 995, amount: 60000, owner: Bryce	
[4/19/23 10:38AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Bryce	
[4/19/23 10:38AM] Player picked up item: Coin, id: 995, amount: 50000, owner: Bryce	
[4/19/23 10:38AM] Player picked up item: Coin, id: 995, amount: 60000, owner: Bryce	
[4/19/23 10:38AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Bryce	
[4/19/23 10:39AM] Player picked up item: Antique Gloves, id: 8819, amount: 1, owner: Bryce	
[4/19/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Bryce	
[4/19/23 05:39PM] Player picked up item: Unknown Legs, id: 21044, amount: 1, owner: Bryce	
