[4/19/23 03:38PM] Player picked up item: Coin, id: 995, amount: 100, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:32PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Muradin	
[4/19/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:32PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 10:32PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:38PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Muradin	
[4/19/23 10:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:40PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Muradin	
[4/19/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Muradin	
[4/19/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:41PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Muradin	
[4/19/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:42PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Muradin	
[4/19/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:44PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Muradin	
[4/19/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:45PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Muradin	
[4/19/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:47PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Muradin	
[4/19/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Muradin	
[4/19/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:52PM] Player picked up item: Coin, id: 995, amount: 2089059, owner: Muradin	
[4/19/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:58PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:42PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Muradin	
[4/19/23 11:43PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Muradin	
[4/19/23 11:44PM] Player picked up item: Coin, id: 995, amount: 900, owner: Muradin	
