[4/16/23 12:55AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hc Don	
[4/17/23 02:20AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Hc Don	
[4/17/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/17/23 02:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 02:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/17/23 02:25AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Hc Don	
[4/17/23 02:25AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Hc Don	
[4/17/23 02:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 02:27AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hc Don	
[4/17/23 02:31AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Hc Don	
[4/17/23 02:31AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Hc Don	
[4/17/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hc Don	
[4/17/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Hc Don	
[4/17/23 02:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 02:47AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Hc Don	
[4/17/23 02:47AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Hc Don	
[4/17/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/17/23 02:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 02:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 02:54AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hc Don	
[4/17/23 02:54AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Hc Don	
[4/17/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/17/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/17/23 02:56AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Hc Don	
[4/17/23 02:56AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Hc Don	
[4/17/23 02:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/17/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hc Don	
[4/17/23 02:59AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Hc Don	
[4/17/23 02:59AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Hc Don	
[4/17/23 03:00AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Hc Don	
[4/17/23 03:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hc Don	
[4/17/23 03:03AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 03:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hc Don	
[4/17/23 03:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Hc Don	
[4/17/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hc Don	
[4/21/23 11:01PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Xcrystalx	
[4/22/23 11:07AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Elven	
