[4/15/23 09:44AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Goalz	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Goalz	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Goalz	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 02:34AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:34AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:37AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:37AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Goalz	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Goalz	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Goalz	
[4/16/23 02:39AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:40AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:43AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:43AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:43AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:44AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:44AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Goalz	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Goalz	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:49AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:49AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:51AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:51AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Goalz	
[4/16/23 02:51AM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Goalz	
[4/16/23 02:51AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Goalz	
[4/16/23 02:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:52AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:52AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:53AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:54AM] Player picked up item: Patience body, id: 23035, amount: 1, owner: Goalz	
[4/16/23 02:55AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Goalz	
[4/16/23 02:55AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:55AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:57AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Goalz	
[4/16/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 02:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Goalz	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Goalz	
[4/16/23 03:00AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Goalz	
[4/16/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 03:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Goalz	
[4/16/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Goalz	
[4/16/23 03:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Goalz	
