[4/15/23 03:45AM] Player picked up item: Coin, id: 995, amount: 100, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Grim	
[4/15/23 04:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:21AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Coin, id: 995, amount: 600, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Coin, id: 995, amount: 700, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Coin, id: 995, amount: 700, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Coin, id: 995, amount: 700, owner: Grim	
[4/15/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 04:23AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Grim	
[4/15/23 04:23AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Grim	
[4/15/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Grim	
[4/15/23 04:59AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Grim	
[4/15/23 05:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Grim	
[4/15/23 05:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Grim	
[4/15/23 06:22AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Grim	
[4/15/23 06:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Grim	
[4/15/23 06:27AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Grim	
[4/15/23 06:32AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Grim	
[4/15/23 06:41AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Grim	
[4/15/23 06:43AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Grim	
[4/15/23 06:43AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Grim	
[4/15/23 06:45AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Grim	
[4/15/23 06:46AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Grim	
[4/15/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Grim	
[4/15/23 06:54AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Grim	
[4/15/23 07:02AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Grim	
[4/15/23 07:02AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Grim	
[4/15/23 07:04AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Grim	
[4/15/23 07:46AM] Player picked up item: Coin, id: 995, amount: 1530019, owner: Asoich	
[4/15/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Nervus	
[4/15/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Asoich	
[4/15/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 180, owner: Toxic	
[4/15/23 04:14PM] Player picked up item: Aberrant Cape, id: 4367, amount: 1, owner: Grim	
