[4/15/23 01:31AM] Player picked up item: Coin, id: 995, amount: 100, owner: Rks	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer	
[4/15/23 03:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:30AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:31AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:32AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Slayer	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 03:32AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:33AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:36AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:37AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 03:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:38AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:38AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Slayer	
[4/15/23 03:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 03:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer	
[4/15/23 03:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer	
[4/15/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Slayer	
[4/15/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer	
[4/15/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer	
[4/15/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:45AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Slayer	
[4/15/23 03:47AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:47AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:47AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 03:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:51AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 03:52AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:52AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 03:53AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 03:53AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 03:56AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Slayer	
[4/15/23 03:56AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Slayer	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Slayer	
[4/15/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 03:57AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Slayer	
[4/15/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 04:22AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 04:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 04:23AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 04:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 04:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer	
[4/15/23 04:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer	
[4/15/23 04:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 04:27AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 04:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 04:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 04:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer	
[4/15/23 04:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Slayer	
[4/15/23 04:59AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Slayer	
[4/15/23 05:01AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer	
[4/15/23 05:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayer	
[4/15/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 08:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 08:34AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 08:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Don Chapo	
[4/15/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Don Chapo	
[4/15/23 08:35AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 08:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:07AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:10AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 09:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 09:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:13AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer	
[4/15/23 09:13AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayer	
[4/15/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:17AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Slayer	
[4/15/23 09:17AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Slayer	
[4/15/23 09:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:20AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Slayer	
[4/15/23 09:20AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Slayer	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 09:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:25AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 09:25AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:27AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 09:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 09:43AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer	
[4/15/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 10:06AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayer	
[4/15/23 10:06AM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Slayer	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Slayer	
[4/15/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Slayer	
[4/15/23 10:09AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Slayer	
[4/15/23 10:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer	
[4/15/23 10:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 10:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer	
[4/15/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer	
[4/15/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
[4/15/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer	
[4/15/23 02:31PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Slayer	
[4/15/23 02:31PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Slayer	
[4/15/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Slayer	
[4/15/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer	
[4/15/23 02:32PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer	
[4/15/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer	
[4/15/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer	
[4/15/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer	
