[4/16/23 08:37AM] Player picked up item: Coin, id: 995, amount: 100, owner: Origin	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:23AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 09:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 09:24AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:25AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:25AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:28AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 09:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:31AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:31AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Origin	
[4/16/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:31AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Origin	
[4/16/23 09:31AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Origin	
[4/16/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 6300, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 6300, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Origin	
[4/16/23 09:35AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 09:37AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 09:38AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 09:38AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 09:38AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 09:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Origin	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Origin	
[4/16/23 09:40AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Origin	
[4/16/23 09:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Origin	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Origin	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Origin	
[4/16/23 09:41AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Origin	
[4/16/23 09:41AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Origin	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 1729436, owner: Origin	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 09:42AM] Player picked up item: Coin, id: 995, amount: 2123632, owner: Origin	
[4/16/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 2403617, owner: Origin	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Origin	
[4/16/23 09:43AM] Player picked up item: Coin, id: 995, amount: 2095072, owner: Origin	
[4/16/23 09:43AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 09:44AM] Player picked up item: Coin, id: 995, amount: 3283703, owner: Origin	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Origin	
[4/16/23 09:44AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Origin	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Origin	
[4/16/23 09:45AM] Player picked up item: Coin, id: 995, amount: 3801748, owner: Origin	
[4/16/23 09:45AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Origin	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Origin	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Origin	
[4/16/23 09:46AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Origin	
[4/16/23 09:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Origin	
[4/16/23 09:47AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Origin	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Origin	
[4/16/23 09:47AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Origin	
[4/16/23 09:47AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Origin	
[4/16/23 09:48AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Origin	
[4/16/23 09:48AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Origin	
[4/16/23 09:49AM] Player picked up item: Coin, id: 995, amount: 3778286, owner: Origin	
[4/16/23 09:49AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Origin	
[4/16/23 09:50AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Origin	
[4/16/23 09:50AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Origin	
[4/16/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1979600, owner: Origin	
[4/16/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Origin	
[4/16/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 5400, owner: Origin	
[4/16/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Origin	
[4/16/23 09:55AM] Player picked up item: Coin, id: 995, amount: 6300, owner: Origin	
[4/16/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Origin	
[4/16/23 09:56AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Origin	
[4/16/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 09:56AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Origin	
[4/16/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 09:58AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:00AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 10:01AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:01AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 10:01AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 10:02AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 10:02AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 10:03AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Origin	
[4/16/23 10:03AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 10:03AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:04AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 10:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 10:07AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 10:07AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 10:07AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:08AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 10:15AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:15AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Origin	
[4/16/23 10:15AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Origin	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Origin	
[4/16/23 10:17AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1228049, owner: Origin	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Origin	
[4/16/23 10:28AM] Player picked up item: Coin, id: 995, amount: 3520763, owner: Origin	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Origin	
[4/16/23 11:31AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:32AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:33AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:34AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:35AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:35AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:37AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 11:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:39AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Origin	
[4/16/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:40AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:40AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 11:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:41AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:41AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Origin	
[4/16/23 11:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:41AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:42AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:42AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:42AM] Player picked up item: Coin, id: 995, amount: 15000, owner: Origin	
[4/16/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:44AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 11:44AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Origin	
[4/16/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:45AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Origin	
[4/16/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Origin	
[4/16/23 11:46AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Origin	
[4/16/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Origin	
[4/16/23 11:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Origin	
