[4/20/23 07:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:14AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:19AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:19AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:21AM] Player picked up item: Coin, id: 995, amount: 2191644, owner: Jdrope	
[4/20/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Jdrope	
[4/20/23 08:22AM] Player picked up item: Coin, id: 995, amount: 3312769, owner: Jdrope	
[4/20/23 08:22AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:36AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:36AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:36AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:38AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:38AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Jdrope	
[4/20/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:41AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:42AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:43AM] Player picked up item: Coin, id: 995, amount: 600, owner: Jdrope	
[4/20/23 08:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:48AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:49AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:51AM] Player picked up item: Coin, id: 995, amount: 2476992, owner: Jdrope	
[4/20/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Jdrope	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:01AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 09:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:01AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Jdrope	
[4/20/23 09:01AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Jdrope	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Jdrope	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:07AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:07AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:07AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:08AM] Player picked up item: Coin, id: 995, amount: 900, owner: Jdrope	
[4/20/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
[4/20/23 09:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Jdrope	
[4/20/23 09:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Jdrope	
[4/20/23 09:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Jdrope	
