[4/19/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 02:38PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Asylum	
[4/19/23 02:39PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Asylum	
[4/19/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:39PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Asylum	
[4/19/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:39PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 02:43PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Asylum	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asylum	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Asylum	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 02:49PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 02:49PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 02:53PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asylum	
[4/19/23 02:53PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 02:53PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asylum	
[4/19/23 02:53PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asylum	
[4/19/23 02:54PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Asylum	
[4/19/23 02:54PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:55PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Asylum	
[4/19/23 02:55PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Asylum	
[4/19/23 02:55PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:58PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Asylum	
[4/19/23 02:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 03:02PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 03:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asylum	
[4/19/23 03:05PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asylum	
[4/19/23 03:05PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asylum	
[4/19/23 03:05PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asylum	
[4/19/23 03:05PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asylum	
[4/19/23 03:15PM] Player picked up item: Coin, id: 995, amount: 2325411, owner: Asylum	
[4/19/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Asylum	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Asylum	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Asylum	
[4/19/23 03:17PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Asylum	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Asylum	
[4/19/23 03:18PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Asylum	
[4/19/23 03:45PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Asylum	
[4/19/23 03:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 03:51PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asylum	
[4/19/23 03:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 04:15PM] Player picked up item: Coin, id: 995, amount: 1555654, owner: Asylum	
[4/19/23 04:15PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Asylum	
[4/19/23 04:16PM] Player picked up item: Coin, id: 995, amount: 3106870, owner: Asylum	
[4/19/23 04:16PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Asylum	
[4/19/23 04:19PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Asylum	
[4/19/23 04:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asylum	
[4/19/23 04:20PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Asylum	
[4/19/23 04:20PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asylum	
[4/19/23 04:20PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 04:21PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 04:21PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Asylum	
[4/19/23 04:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Asylum	
[4/19/23 04:23PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Asylum	
[4/19/23 04:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 04:23PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Asylum	
[4/19/23 04:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Asylum	
[4/19/23 04:24PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Asylum	
[4/19/23 04:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asylum	
[4/19/23 04:31PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/19/23 05:04PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asylum	
[4/20/23 01:42PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Rayquaza	
[4/20/23 01:42PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Rayquaza	
[4/22/23 11:07AM] Player picked up item: Gorvek Pet, id: 23081, amount: 1, owner: Beef Supreme	
[4/22/23 11:07AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Beef Supreme	
