[4/20/23 04:34PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Slayer Uim	
[4/21/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/21/23 08:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:26PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer Uim	
[4/21/23 08:27PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer Uim	
[4/21/23 08:27PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:27PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer Uim	
[4/21/23 08:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer Uim	
[4/21/23 08:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayer Uim	
[4/21/23 08:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer Uim	
[4/21/23 08:30PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayer Uim	
[4/21/23 08:33PM] Player picked up item: Coin, id: 995, amount: 1676527, owner: Slayer Uim	
[4/21/23 08:34PM] Player picked up item: Coin, id: 995, amount: 2867636, owner: Slayer Uim	
[4/21/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Slayer Uim	
[4/21/23 08:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Slayer Uim	
[4/21/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Slayer Uim	
[4/21/23 08:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Slayer Uim	
[4/21/23 08:37PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slayer Uim	
[4/21/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Slayer Uim	
[4/21/23 08:37PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Slayer Uim	
[4/21/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Coin, id: 995, amount: 600, owner: Slayer Uim	
[4/21/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:39PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slayer Uim	
[4/21/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:40PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Slayer Uim	
[4/21/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer Uim	
[4/21/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Slayer Uim	
[4/21/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:52PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 08:52PM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Slayer Uim	
[4/21/23 08:54PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Slayer Uim	
[4/21/23 08:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 08:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 08:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 08:57PM] Player picked up item: Coin, id: 995, amount: 700, owner: Slayer Uim	
[4/21/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Slayer Uim	
[4/21/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 09:04PM] Player picked up item: Coin, id: 995, amount: 1860253, owner: Slayer Uim	
[4/21/23 09:04PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Slayer Uim	
[4/21/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/21/23 09:08PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 09:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 09:43PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 09:44PM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: Slayer Uim	
[4/21/23 09:49PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 09:51PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 09:52PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 09:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 09:55PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 09:59PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer Uim	
[4/21/23 09:59PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayer Uim	
[4/21/23 10:01PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer Uim	
[4/21/23 10:04PM] Player picked up item: Coin, id: 995, amount: 1726878, owner: Slayer Uim	
[4/21/23 10:09PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 10:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 10:10PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 10:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 10:19PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 10:21PM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Slayer Uim	
[4/21/23 10:21PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Slayer Uim	
[4/21/23 10:22PM] Player picked up item: Nightmare boots, id: 23032, amount: 1, owner: Slayer Uim	
[4/21/23 10:22PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Slayer Uim	
[4/21/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 10:25PM] Player picked up item: Nightmare boots, id: 23032, amount: 1, owner: Slayer Uim	
[4/21/23 10:26PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 10:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Slayer Uim	
[4/21/23 10:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/21/23 10:33PM] Player picked up item: Coin, id: 995, amount: 2396164, owner: Slayer Uim	
[4/21/23 10:34PM] Player picked up item: Coin, id: 995, amount: 3493906, owner: Slayer Uim	
[4/21/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Slayer Uim	
[4/21/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Slayer Uim	
[4/21/23 10:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Slayer Uim	
[4/21/23 10:43PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Slayer Uim	
[4/21/23 10:54PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer Uim	
[4/21/23 10:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer Uim	
[4/21/23 11:04PM] Player picked up item: Coin, id: 995, amount: 1090867, owner: Slayer Uim	
[4/21/23 11:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/21/23 11:07PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Slayer Uim	
[4/21/23 11:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/21/23 11:11PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer Uim	
[4/21/23 11:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/21/23 11:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/21/23 11:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer Uim	
[4/21/23 11:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/21/23 11:29PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Slayer Uim	
[4/21/23 11:33PM] Player picked up item: Coin, id: 995, amount: 2051956, owner: Slayer Uim	
[4/21/23 11:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/21/23 11:35PM] Player picked up item: Coin, id: 995, amount: 4097810, owner: Slayer Uim	
[4/21/23 11:35PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Slayer Uim	
[4/21/23 11:36PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Slayer Uim	
[4/21/23 11:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Slayer Uim	
[4/21/23 11:40PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Slayer Uim	
[4/21/23 11:40PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Slayer Uim	
[4/22/23 02:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/22/23 02:34AM] Player picked up item: Coin, id: 995, amount: 2364360, owner: Slayer Uim	
[4/22/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Slayer Uim	
[4/22/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Slayer Uim	
[4/22/23 02:37AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Slayer Uim	
[4/22/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Slayer Uim	
[4/22/23 02:41AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/22/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/22/23 02:42AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Slayer Uim	
[4/22/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/22/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Slayer Uim	
[4/22/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Slayer Uim	
[4/22/23 02:43AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Slayer Uim	
[4/22/23 02:43AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Slayer Uim	
[4/22/23 02:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/22/23 02:44AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer Uim	
[4/22/23 02:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/22/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/22/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/22/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/22/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/22/23 02:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer Uim	
[4/22/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Slayer Uim	
[4/22/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Slayer Uim	
[4/22/23 02:47AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Slayer Uim	
[4/22/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Slayer Uim	
[4/22/23 02:47AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Slayer Uim	
[4/22/23 02:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/22/23 02:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Slayer Uim	
[4/22/23 02:52AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Slayer Uim	
