[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 100, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:44AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:48AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:55AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:58AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Tao	
[4/17/23 06:58AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Tao	
[4/17/23 06:58AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 06:58AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 06:59AM] Player picked up item: Coin, id: 995, amount: 800, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:01AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:02AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Tao	
[4/17/23 07:03AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Tao	
[4/17/23 07:03AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:03AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Tao	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:05AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tao	
[4/17/23 07:05AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Tao	
[4/17/23 07:06AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Tao	
[4/17/23 07:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:06AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Tao	
[4/17/23 07:07AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:07AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tao	
[4/17/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:10AM] Player picked up item: Coin, id: 995, amount: 1340085, owner: Tao	
[4/17/23 07:10AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tao	
[4/17/23 07:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Tao	
[4/17/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Tao	
[4/17/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tao	
