[4/16/23 01:32AM] Player picked up item: Coin, id: 995, amount: 100, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Mug	
[4/16/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:05AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Mug	
[4/16/23 02:05AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:05AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Mug	
[4/16/23 02:05AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:05AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Mug	
[4/16/23 02:05AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:05AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Coin, id: 995, amount: 700, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Mug	
[4/16/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mug	
[4/16/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Mug	
[4/16/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:10AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:11AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mug	
[4/16/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 4800, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:12AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Mug	
[4/16/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:16AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 6300, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Mug	
[4/16/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 5400, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 7200, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:25AM] Player picked up item: Coin, id: 995, amount: 2499166, owner: Mug	
[4/16/23 02:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mug	
[4/16/23 02:26AM] Player picked up item: Coin, id: 995, amount: 4379793, owner: Mug	
[4/16/23 02:26AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Mug	
[4/16/23 02:27AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Mug	
[4/16/23 02:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Mug	
[4/16/23 02:31AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Mug	
[4/16/23 02:31AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:31AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:31AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Mug	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mug	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:33AM] Player picked up item: Coin, id: 995, amount: 900, owner: Mug	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:34AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:37AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:37AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:37AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:37AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:39AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:39AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mug	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:39AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mug	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:40AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:40AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:41AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:41AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Mug	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mug	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:43AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Mug	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:43AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Mug	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mug	
[4/16/23 02:44AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:44AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:44AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:45AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:45AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:47AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:47AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:47AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mug	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:48AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mug	
[4/16/23 02:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mug	
[4/16/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mug	
[4/16/23 02:49AM] Player picked up item: Revenant Wings, id: 18005, amount: 1, owner: Mug	
[4/16/23 02:50AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Mug	
[4/16/23 02:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 02:50AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mug	
[4/16/23 02:54AM] Player picked up item: Coin, id: 995, amount: 2322045, owner: Mug	
[4/16/23 02:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mug	
[4/16/23 03:14AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:14AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:14AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 03:14AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mug	
[4/16/23 03:15AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mug	
[4/16/23 03:16AM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Mug	
[4/16/23 03:16AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mug	
