[4/15/23 12:03AM] Player picked up item: Coin, id: 995, amount: 100, owner: Nick	
[4/15/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:51AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:53AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 01:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:53AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:54AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 01:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 01:54AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:55AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:56AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 01:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 02:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Nick	
[4/15/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:05AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nick	
[4/15/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:07AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:07AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Nick	
[4/15/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:09AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 02:10AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 02:14AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Nick	
[4/15/23 02:14AM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Nick	
[4/15/23 02:14AM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Nick	
[4/15/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nick	
[4/15/23 02:15AM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Nick	
[4/15/23 02:16AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/15/23 02:17AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/15/23 02:23AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 02:27AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:27AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:27AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nick	
[4/15/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:33AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Nick	
[4/15/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:33AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Nick	
[4/15/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:34AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:35AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Nick	
[4/15/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:36AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/15/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/15/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:46AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Nick	
[4/15/23 02:46AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Nick	
[4/15/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:48AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 02:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:51AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:51AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Nick	
[4/15/23 02:51AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Nick	
[4/15/23 02:52AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/15/23 02:52AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:52AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/15/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 02:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 02:58AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 03:03AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 03:04AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Nick	
[4/15/23 03:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 03:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/15/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 03:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 03:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/15/23 03:08AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 03:09AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 03:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:12AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/15/23 03:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/15/23 03:15AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/15/23 03:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/15/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/15/23 03:17AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/15/23 03:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/15/23 03:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/19/23 08:13AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Nick	
[4/19/23 08:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/19/23 08:14AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/19/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/19/23 08:15AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/19/23 08:16AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Nick	
[4/19/23 08:16AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Nick	
[4/19/23 08:16AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Nick	
[4/19/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Nick	
[4/19/23 08:18AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Nick	
[4/19/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/19/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nick	
[4/19/23 08:19AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Nick	
[4/19/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/19/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/19/23 08:20AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Nick	
[4/19/23 08:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nick	
[4/19/23 08:20AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Nick	
[4/19/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Nick	
[4/19/23 08:23AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Nick	
[4/19/23 08:23AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Nick	
[4/19/23 08:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/19/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nick	
[4/19/23 08:24AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Nick	
[4/19/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/19/23 08:24AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nick	
[4/19/23 08:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:26AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/19/23 08:27AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:28AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Nick	
[4/19/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Nick	
[4/19/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/19/23 08:29AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Nick	
[4/19/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/19/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/19/23 08:31AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Nick	
[4/19/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Nick	
[4/19/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Nick	
[4/19/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/19/23 08:35AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Nick	
[4/19/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Nick	
[4/19/23 08:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/19/23 08:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:42AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Nick	
[4/19/23 08:43AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Nick	
[4/19/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:43AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Nick	
[4/19/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Nick	
[4/19/23 08:44AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Nick	
[4/19/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Nick	
[4/19/23 08:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:44AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/19/23 08:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Nick	
[4/19/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Nick	
[4/19/23 08:47AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Nick	
[4/19/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Nick	
[4/19/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/19/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Nick	
[4/19/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Zshana	
