[4/21/23 12:34PM] Player picked up item: Coin, id: 995, amount: 100, owner: Hellotittie	
[4/21/23 02:18PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/21/23 02:18PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hellotittie	
[4/21/23 02:19PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/21/23 02:19PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hellotittie	
[4/21/23 02:20PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/21/23 02:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/21/23 02:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/21/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/21/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/21/23 02:23PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/21/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hellotittie	
[4/21/23 02:25PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/21/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/21/23 02:26PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/21/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/21/23 02:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/21/23 02:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/21/23 02:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/21/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/21/23 02:28PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/21/23 02:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/21/23 02:29PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/21/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/21/23 02:33PM] Player picked up item: Coin, id: 995, amount: 1393957, owner: Hellotittie	
[4/21/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/21/23 02:34PM] Player picked up item: Coin, id: 995, amount: 3433799, owner: Hellotittie	
[4/21/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hellotittie	
[4/21/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hellotittie	
[4/21/23 02:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hellotittie	
[4/22/23 02:50AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hellotittie	
[4/22/23 02:50AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 02:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 02:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 02:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 02:51AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 02:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 02:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/22/23 02:53AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 02:54AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 02:54AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 02:55AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 02:55AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Hellotittie	
[4/22/23 02:57AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 02:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Hellotittie	
[4/22/23 02:58AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Hellotittie	
[4/22/23 02:58AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Hellotittie	
[4/22/23 02:58AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 02:58AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 03:00AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 03:00AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Hellotittie	
[4/22/23 03:00AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 03:01AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:01AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Hellotittie	
[4/22/23 03:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:05AM] Player picked up item: Coin, id: 995, amount: 1016890, owner: Hellotittie	
[4/22/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 03:10AM] Player picked up item: Coin, id: 995, amount: 8400, owner: Hellotittie	
[4/22/23 03:10AM] Player picked up item: Lava bones, id: 2023, amount: 14, owner: Hellotittie	
[4/22/23 03:11AM] Player picked up item: Coin, id: 995, amount: 6600, owner: Hellotittie	
[4/22/23 03:11AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Hellotittie	
[4/22/23 03:13AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 03:13AM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Hellotittie	
[4/22/23 03:15AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Hellotittie	
[4/22/23 03:15AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Hellotittie	
[4/22/23 03:16AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Hellotittie	
[4/22/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Hellotittie	
[4/22/23 03:16AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Hellotittie	
[4/22/23 03:16AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Hellotittie	
[4/22/23 03:17AM] Player picked up item: Coin, id: 995, amount: 4900, owner: Hellotittie	
[4/22/23 03:17AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Hellotittie	
[4/22/23 03:17AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Hellotittie	
[4/22/23 03:17AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Hellotittie	
[4/22/23 03:18AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Hellotittie	
[4/22/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Hellotittie	
[4/22/23 03:18AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Hellotittie	
[4/22/23 03:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Hellotittie	
[4/22/23 03:22AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:24AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Hellotittie	
[4/22/23 03:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/22/23 03:25AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:27AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 03:35AM] Player picked up item: Coin, id: 995, amount: 3327518, owner: Hellotittie	
[4/22/23 03:36AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hellotittie	
[4/22/23 03:42AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Hellotittie	
[4/22/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:42AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Hellotittie	
[4/22/23 03:42AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Hellotittie	
[4/22/23 03:42AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:43AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Hellotittie	
[4/22/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/22/23 03:44AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Hellotittie	
[4/22/23 03:44AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Coin, id: 995, amount: 48000, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Hellotittie	
[4/22/23 03:45AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Hellotittie	
[4/22/23 03:46AM] Player picked up item: Coin, id: 995, amount: 32000, owner: Hellotittie	
[4/22/23 03:47AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:49AM] Player picked up item: Coin, id: 995, amount: 120000, owner: Hellotittie	
[4/22/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Hellotittie	
[4/22/23 03:49AM] Player picked up item: Coin, id: 995, amount: 60000, owner: Hellotittie	
[4/22/23 03:49AM] Player picked up item: Coin, id: 995, amount: 60000, owner: Hellotittie	
[4/22/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Hellotittie	
[4/22/23 03:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Hellotittie	
[4/22/23 03:51AM] Player picked up item: Coin, id: 995, amount: 160000, owner: Hellotittie	
[4/22/23 03:51AM] Player picked up item: Coin, id: 995, amount: 180000, owner: Hellotittie	
[4/22/23 03:52AM] Player picked up item: Coin, id: 995, amount: 100000, owner: Hellotittie	
[4/22/23 03:52AM] Player picked up item: Coin, id: 995, amount: 120000, owner: Hellotittie	
[4/22/23 03:53AM] Player picked up item: Coin, id: 995, amount: 140000, owner: Hellotittie	
[4/22/23 03:53AM] Player picked up item: Coin, id: 995, amount: 40000, owner: Hellotittie	
[4/22/23 03:53AM] Player picked up item: Coin, id: 995, amount: 120000, owner: Hellotittie	
[4/22/23 03:55AM] Player picked up item: Coin, id: 995, amount: 160000, owner: Hellotittie	
[4/22/23 03:55AM] Player picked up item: Coin, id: 995, amount: 160000, owner: Hellotittie	
[4/22/23 03:56AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Hellotittie	
[4/22/23 03:56AM] Player picked up item: Coin, id: 995, amount: 20000, owner: Hellotittie	
[4/22/23 03:56AM] Player picked up item: Coin, id: 995, amount: 60000, owner: Hellotittie	
[4/22/23 03:58AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Hellotittie	
[4/22/23 03:58AM] Player picked up item: Coin, id: 995, amount: 162000, owner: Hellotittie	
[4/22/23 03:58AM] Player picked up item: Coin, id: 995, amount: 108000, owner: Hellotittie	
[4/22/23 03:58AM] Player picked up item: Coin, id: 995, amount: 54000, owner: Hellotittie	
[4/22/23 03:58AM] Player picked up item: Coin, id: 995, amount: 54000, owner: Hellotittie	
[4/22/23 03:59AM] Player picked up item: Coin, id: 995, amount: 108000, owner: Hellotittie	
[4/22/23 03:59AM] Player picked up item: Coin, id: 995, amount: 126000, owner: Hellotittie	
[4/22/23 03:59AM] Player picked up item: Coin, id: 995, amount: 54000, owner: Hellotittie	
[4/22/23 04:01AM] Player picked up item: Coin, id: 995, amount: 144000, owner: Hellotittie	
[4/22/23 04:01AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Hellotittie	
[4/22/23 04:01AM] Player picked up item: Coin, id: 995, amount: 126000, owner: Hellotittie	
[4/22/23 04:01AM] Player picked up item: Coin, id: 995, amount: 36000, owner: Hellotittie	
[4/22/23 04:01AM] Player picked up item: Coin, id: 995, amount: 36000, owner: Hellotittie	
[4/22/23 04:04AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Hellotittie	
[4/22/23 04:14AM] Player picked up item: Coin, id: 995, amount: 162000, owner: Hellotittie	
[4/22/23 04:14AM] Player picked up item: Coin, id: 995, amount: 162000, owner: Hellotittie	
[4/22/23 04:14AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Hellotittie	
[4/22/23 04:17AM] Player picked up item: Coin, id: 995, amount: 29000, owner: Hellotittie	
[4/22/23 04:17AM] Player picked up item: Coin, id: 995, amount: 29000, owner: Hellotittie	
[4/22/23 04:28AM] Player picked up item: Coin, id: 995, amount: 29000, owner: Hellotittie	
[4/22/23 04:28AM] Player picked up item: Coin, id: 995, amount: 58000, owner: Hellotittie	
[4/22/23 04:29AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 04:29AM] Player picked up item: Coin, id: 995, amount: 116000, owner: Hellotittie	
[4/22/23 04:30AM] Player picked up item: Coin, id: 995, amount: 58000, owner: Hellotittie	
[4/22/23 04:30AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 04:32AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 04:32AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 04:32AM] Player picked up item: Coin, id: 995, amount: 29000, owner: Hellotittie	
[4/22/23 04:32AM] Player picked up item: Coin, id: 995, amount: 29000, owner: Hellotittie	
[4/22/23 04:32AM] Player picked up item: Coin, id: 995, amount: 29000, owner: Hellotittie	
[4/22/23 04:34AM] Player picked up item: Coin, id: 995, amount: 1652270, owner: Hellotittie	
[4/22/23 04:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 04:35AM] Player picked up item: Coin, id: 995, amount: 3982979, owner: Hellotittie	
[4/22/23 04:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hellotittie	
[4/22/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hellotittie	
[4/22/23 04:36AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hellotittie	
[4/22/23 04:38AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 04:38AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 04:39AM] Player picked up item: Coin, id: 995, amount: 29000, owner: Hellotittie	
[4/22/23 04:39AM] Player picked up item: Coin, id: 995, amount: 116000, owner: Hellotittie	
[4/22/23 04:40AM] Player picked up item: Coin, id: 995, amount: 58000, owner: Hellotittie	
[4/22/23 04:40AM] Player picked up item: Coin, id: 995, amount: 58000, owner: Hellotittie	
[4/22/23 04:41AM] Player picked up item: Coin, id: 995, amount: 116000, owner: Hellotittie	
[4/22/23 04:42AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 04:43AM] Player picked up item: Coin, id: 995, amount: 116000, owner: Hellotittie	
[4/22/23 04:43AM] Player picked up item: Coin, id: 995, amount: 145000, owner: Hellotittie	
[4/22/23 04:44AM] Player picked up item: Coin, id: 995, amount: 58000, owner: Hellotittie	
[4/22/23 04:44AM] Player picked up item: Coin, id: 995, amount: 87000, owner: Hellotittie	
[4/22/23 05:51AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 05:51AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 05:52AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hellotittie	
[4/22/23 05:52AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hellotittie	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 112000, owner: Hellotittie	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 112000, owner: Hellotittie	
[4/22/23 05:56AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 05:57AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 05:58AM] Player picked up item: Coin, id: 995, amount: 112000, owner: Hellotittie	
[4/22/23 05:58AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 05:58AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 05:58AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 05:58AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 05:59AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 05:59AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 06:00AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 06:00AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 06:00AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 06:01AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 06:01AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 06:01AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 06:01AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 06:04AM] Player picked up item: Coin, id: 995, amount: 1952059, owner: Hellotittie	
[4/22/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 08:05AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 08:05AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 08:09AM] Player picked up item: Coin, id: 995, amount: 168000, owner: Hellotittie	
[4/22/23 08:09AM] Player picked up item: Coin, id: 995, amount: 140000, owner: Hellotittie	
[4/22/23 08:11AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 08:11AM] Player picked up item: Coin, id: 995, amount: 112000, owner: Hellotittie	
[4/22/23 08:11AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 08:11AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 08:11AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 08:12AM] Player picked up item: Coin, id: 995, amount: 84000, owner: Hellotittie	
[4/22/23 08:12AM] Player picked up item: Coin, id: 995, amount: 56000, owner: Hellotittie	
[4/22/23 08:12AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 08:12AM] Player picked up item: Coin, id: 995, amount: 28000, owner: Hellotittie	
[4/22/23 08:14AM] Player picked up item: Coin, id: 995, amount: 140000, owner: Hellotittie	
[4/22/23 08:14AM] Player picked up item: Coin, id: 995, amount: 168000, owner: Hellotittie	
[4/22/23 08:16AM] Player picked up item: Coin, id: 995, amount: 52000, owner: Hellotittie	
[4/22/23 08:16AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:16AM] Player picked up item: Coin, id: 995, amount: 52000, owner: Hellotittie	
[4/22/23 08:17AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:19AM] Player picked up item: Coin, id: 995, amount: 52000, owner: Hellotittie	
[4/22/23 08:19AM] Player picked up item: Coin, id: 995, amount: 52000, owner: Hellotittie	
[4/22/23 08:20AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:20AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:20AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:20AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:22AM] Player picked up item: Coin, id: 995, amount: 130000, owner: Hellotittie	
[4/22/23 08:22AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:23AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:23AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:23AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:24AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:24AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:25AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:25AM] Player picked up item: Coin, id: 995, amount: 52000, owner: Hellotittie	
[4/22/23 08:25AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:26AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:26AM] Player picked up item: Coin, id: 995, amount: 78000, owner: Hellotittie	
[4/22/23 08:26AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:27AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:27AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:27AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Hellotittie	
[4/22/23 08:27AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Zaryte	
[4/22/23 08:27AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Zaryte	
[4/22/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Hellotittie	
[4/22/23 08:34AM] Player picked up item: Coin, id: 995, amount: 2762371, owner: Hellotittie	
[4/22/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Hellotittie	
[4/22/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Hellotittie	
[4/22/23 08:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Hellotittie	
[4/22/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Hellotittie	
[4/22/23 08:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Hellotittie	
[4/22/23 08:36AM] Player picked up item: Vial, id: 229, amount: 1, owner: Dezero	
[4/22/23 08:36AM] Player picked up item: Vial, id: 229, amount: 1, owner: Divine	
[4/22/23 08:38AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Hellotittie	
[4/22/23 08:38AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hellotittie	
[4/22/23 08:41AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:41AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
[4/22/23 08:41AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:42AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Hellotittie	
[4/22/23 08:42AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:42AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:42AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Hellotittie	
[4/22/23 08:43AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Hellotittie	
[4/22/23 08:43AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 08:43AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Hellotittie	
[4/22/23 08:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:44AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Hellotittie	
[4/22/23 08:44AM] Player picked up item: Coin, id: 995, amount: 13500, owner: Hellotittie	
