[4/22/23 06:51PM] Player picked up item: Coin, id: 995, amount: 100, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:44PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/22/23 08:44PM] Player picked up item: Coin, id: 995, amount: 2500, owner: Roger	
[4/22/23 08:44PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Roger	
[4/22/23 08:44PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 08:44PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Roger	
[4/22/23 08:44PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:45PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Roger	
[4/22/23 08:46PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 08:46PM] Player picked up item: Coin, id: 995, amount: 500, owner: Roger	
[4/22/23 08:46PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 09:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 09:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:17PM] Player picked up item: Vial, id: 229, amount: 1, owner: Seittit Gib	
[4/22/23 09:17PM] Player picked up item: Starter Ring, id: 23091, amount: 1, owner: Seittit Gib	
[4/22/23 09:17PM] Player picked up item: Starter Defender, id: 19914, amount: 1, owner: Seittit Gib	
[4/22/23 09:17PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Seittit Gib	
[4/22/23 09:17PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Seittit Gib	
[4/22/23 09:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Roger	
[4/22/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 09:18PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Roger	
[4/22/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 09:18PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Roger	
[4/22/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/22/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:22PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Roger	
[4/22/23 09:22PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Roger	
[4/22/23 09:23PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Roger	
[4/22/23 09:23PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Roger	
[4/22/23 09:27PM] Player picked up item: Coin, id: 995, amount: 800, owner: Roger	
[4/22/23 09:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 09:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 09:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 09:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Roger	
[4/22/23 09:35PM] Player picked up item: Coin, id: 995, amount: 3954558, owner: Roger	
[4/22/23 09:35PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Roger	
[4/22/23 09:38PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Roger	
[4/22/23 09:38PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Roger	
[4/22/23 09:39PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Roger	
[4/22/23 09:50PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Roger	
[4/22/23 09:50PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Roger	
[4/22/23 09:53PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Roger	
[4/22/23 09:53PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Roger	
[4/22/23 09:54PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: O T T E R	
[4/22/23 09:55PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: O T T E R	
[4/22/23 09:58PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Roger	
[4/22/23 09:58PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Roger	
[4/22/23 10:00PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Roger	
[4/22/23 10:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:06PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/22/23 10:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:08PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Roger	
[4/22/23 10:08PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Roger	
[4/22/23 10:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 10:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:11PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Roger	
[4/22/23 10:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/22/23 10:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Roger	
[4/22/23 10:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 10:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Roger	
[4/22/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 10:20PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Roger	
[4/22/23 10:20PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Roger	
[4/22/23 10:22PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Roger	
[4/22/23 10:22PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Roger	
[4/22/23 10:27PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 10:28PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/22/23 10:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Roger	
[4/22/23 10:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 10:28PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Roger	
[4/22/23 10:28PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 10:28PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Roger	
[4/22/23 10:28PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Roger	
[4/22/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 10:30PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Roger	
[4/22/23 10:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Roger	
[4/22/23 10:36PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Roger	
[4/22/23 10:36PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Roger	
[4/22/23 10:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 10:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 10:38PM] Player picked up item: Coin, id: 995, amount: 30000, owner: Roger	
[4/22/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Roger	
[4/22/23 10:38PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Roger	
[4/22/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Roger	
[4/22/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 10:38PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Roger	
[4/22/23 10:38PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/22/23 10:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Roger	
[4/22/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 10:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Roger	
[4/22/23 10:39PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/22/23 11:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 11:54PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:54PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:55PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 11:56PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:57PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:58PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:58PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/22/23 11:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/22/23 11:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/22/23 11:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 12:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:01AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Roger	
[4/23/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:20AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:20AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:21AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:21AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:21AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:23AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Roger	
[4/23/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:25AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Roger	
[4/23/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Roger	
[4/23/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:26AM] Player picked up item: Coin, id: 995, amount: 27000, owner: Roger	
[4/23/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Roger	
[4/23/23 12:26AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:26AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/23/23 12:27AM] Player picked up item: Coin, id: 995, amount: 18000, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 12:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 12:29AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Roger	
[4/23/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:29AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Roger	
[4/23/23 12:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 12:32AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 12:32AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Roger	
[4/23/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Roger	
[4/23/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Roger	
[4/23/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:01AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:01AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
[4/23/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Roger	
[4/23/23 01:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Roger	
[4/23/23 01:02AM] Player picked up item: Coin, id: 995, amount: 11000, owner: Roger	
