[4/19/23 04:23PM] Player picked up item: Coin, id: 995, amount: 100, owner: Habit	
[4/19/23 05:17PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:24PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:28PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:28PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:29PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:30PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:30PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:32PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:34PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:35PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 05:36PM] Player picked up item: Coin, id: 995, amount: 600, owner: Habit	
[4/19/23 05:41PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Habit	
[4/19/23 05:41PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Habit	
[4/19/23 05:42PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Habit	
[4/19/23 05:43PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Habit	
[4/19/23 05:43PM] Player picked up item: Coin, id: 995, amount: 700, owner: Habit	
[4/19/23 05:45PM] Player picked up item: Coin, id: 995, amount: 1068674, owner: Habit	
[4/19/23 05:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Habit	
[4/19/23 05:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Habit	
[4/19/23 05:46PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Habit	
[4/19/23 05:49PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Habit	
[4/19/23 05:52PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Habit	
[4/19/23 05:59PM] Player picked up item: Coin, id: 995, amount: 900, owner: Habit	
[4/19/23 05:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 06:00PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Habit	
[4/19/23 06:00PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Habit	
[4/19/23 06:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Habit	
[4/19/23 06:06PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Habit	
[4/19/23 06:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:13PM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Habit	
[4/19/23 06:15PM] Player picked up item: Coin, id: 995, amount: 1469775, owner: Habit	
[4/19/23 06:15PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Habit	
[4/19/23 06:16PM] Player picked up item: Coin, id: 995, amount: 2127953, owner: Habit	
[4/19/23 06:16PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Habit	
[4/19/23 06:17PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Habit	
[4/19/23 06:17PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Habit	
[4/19/23 06:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 06:19PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Habit	
[4/19/23 06:19PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:19PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:21PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Habit	
[4/19/23 06:21PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:21PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:23PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Habit	
[4/19/23 06:24PM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Habit	
[4/19/23 06:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 06:27PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Habit	
[4/19/23 06:28PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Habit	
[4/19/23 06:28PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Habit	
[4/19/23 06:29PM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Habit	
[4/19/23 06:29PM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Habit	
[4/19/23 06:29PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Habit	
[4/19/23 06:29PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Habit	
[4/19/23 06:30PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:30PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:30PM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Habit	
[4/19/23 06:31PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:32PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:34PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:38PM] Player picked up item: Nightmare helm, id: 23028, amount: 1, owner: Habit	
[4/19/23 06:39PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Habit	
[4/19/23 06:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Habit	
[4/19/23 06:43PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Habit	
[4/19/23 06:43PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Habit	
[4/19/23 06:45PM] Player picked up item: Coin, id: 995, amount: 1756492, owner: Habit	
[4/19/23 06:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Habit	
[4/19/23 06:46PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Habit	
[4/19/23 06:46PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Habit	
[4/19/23 07:53PM] Player picked up item: Imperial Staff, id: 18629, amount: 1, owner: Beef Supreme	
[4/19/23 07:53PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Beef Supreme	
[4/19/23 08:21PM] Player picked up item: Onyx Body, id: 20260, amount: 1, owner: Entropy	
[4/19/23 08:29PM] Player picked up item: Aberrant Legs, id: 20594, amount: 1, owner: Tellur	
[4/19/23 08:29PM] Player picked up item: Aberrant Ring, id: 8335, amount: 1, owner: Tellur	
[4/19/23 08:29PM] Player picked up item: Aberrant Ring, id: 8335, amount: 1, owner: Tellur	
[4/19/23 08:29PM] Player picked up item: Aberrant Legs, id: 20594, amount: 1, owner: Tellur	
[4/19/23 08:36PM] Player picked up item: Aberrant Cape, id: 4367, amount: 1, owner: Habit	
[4/19/23 08:50PM] Player picked up item: Aberrant Gloves, id: 11140, amount: 1, owner: Habit	
