[4/15/23 09:56PM] Player picked up item: Coin, id: 995, amount: 100, owner: Shrazdek	
[4/16/23 05:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:46AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Shrazdek	
[4/16/23 05:46AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 05:49AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Shrazdek	
[4/16/23 05:49AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Shrazdek	
[4/16/23 05:49AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Shrazdek	
[4/16/23 05:49AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:50AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Shrazdek	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shrazdek	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Shrazdek	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Shrazdek	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Shrazdek	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Shrazdek	
[4/16/23 05:54AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 05:55AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:55AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/16/23 05:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 05:55AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shrazdek	
[4/16/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Shrazdek	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Shrazdek	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shrazdek	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Shrazdek	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 06:01AM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Shrazdek	
[4/16/23 06:02AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Shrazdek	
[4/16/23 06:02AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Shrazdek	
[4/16/23 06:03AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:03AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Shrazdek	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Shrazdek	
[4/16/23 06:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shrazdek	
[4/16/23 06:04AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 06:05AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Shrazdek	
[4/16/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 06:05AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:06AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Shrazdek	
[4/16/23 06:06AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Shrazdek	
[4/16/23 06:07AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:08AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/16/23 06:08AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/16/23 06:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 06:09AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Shrazdek	
[4/16/23 06:10AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:10AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Shrazdek	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shrazdek	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 06:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 06:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Shrazdek	
[4/16/23 06:12AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/16/23 06:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 06:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shrazdek	
[4/16/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shrazdek	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Shrazdek	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Shrazdek	
[4/16/23 06:20AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Shrazdek	
[4/16/23 06:20AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Shrazdek	
[4/16/23 06:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Shrazdek	
[4/16/23 10:07AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:07AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shrazdek	
[4/16/23 10:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:08AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:09AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:12AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:13AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:13AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:14AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Shrazdek	
[4/16/23 10:14AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/16/23 10:15AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Shrazdek	
[4/16/23 10:15AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:16AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Shrazdek	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Shrazdek	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:16AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:19AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Shrazdek	
[4/16/23 10:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/16/23 10:21AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Shrazdek	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Shrazdek	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:25AM] Player picked up item: Coin, id: 995, amount: 1795250, owner: Shrazdek	
[4/16/23 10:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shrazdek	
[4/16/23 10:26AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/16/23 10:26AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:26AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/16/23 10:26AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:28AM] Player picked up item: Coin, id: 995, amount: 4094398, owner: Shrazdek	
[4/16/23 10:28AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Shrazdek	
[4/16/23 10:29AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Shrazdek	
[4/16/23 10:30AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:30AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/16/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:31AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:31AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shrazdek	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Shrazdek	
[4/16/23 10:33AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Shrazdek	
[4/16/23 10:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:34AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Shrazdek	
[4/16/23 10:34AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Shrazdek	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:36AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:38AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Shrazdek	
[4/16/23 10:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:38AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Shrazdek	
[4/16/23 10:41AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:42AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:43AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:46AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shrazdek	
[4/16/23 10:46AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shrazdek	
[4/16/23 10:47AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Shrazdek	
[4/16/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/16/23 10:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/16/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/16/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/16/23 10:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/16/23 10:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Shrazdek	
[4/16/23 10:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/16/23 10:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:51AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Shrazdek	
[4/16/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:52AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 10:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:53AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/16/23 10:54AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Shrazdek	
[4/16/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/16/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shrazdek	
[4/16/23 10:56AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shrazdek	
[4/16/23 10:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shrazdek	
[4/16/23 10:56AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Shrazdek	
[4/16/23 10:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shrazdek	
[4/16/23 12:47PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Shrazdek	
[4/16/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shrazdek	
[4/21/23 08:53PM] Player picked up item: Antique Body, id: 8817, amount: 1, owner: Shrazdek	
[4/21/23 09:46PM] Player picked up item: Emerald Crossbow, id: 8088, amount: 1, owner: Shrazdek	
[4/22/23 11:38AM] Player picked up item: Nightmare boots, id: 23032, amount: 1, owner: Shrazdek	
