[4/15/23 09:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 11:52AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mqklori	
[4/15/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:54AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:55AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mqklori	
[4/15/23 11:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:57AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 11:59AM] Player picked up item: Coin, id: 995, amount: 1187271, owner: Mqklori	
[4/15/23 12:00PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:00PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:00PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:00PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:00PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:00PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:01PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:01PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 12:01PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:02PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 12:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:03PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:03PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:04PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:04PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:06PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mqklori	
[4/15/23 12:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:07PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:08PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mqklori	
[4/15/23 12:08PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:08PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Mqklori	
[4/15/23 12:08PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Mqklori	
[4/15/23 12:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mqklori	
[4/15/23 12:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 12:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 12:13PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:17PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:18PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:19PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:20PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:21PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:21PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Mqklori	
[4/15/23 12:21PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:21PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:21PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:22PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:24PM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Mqklori	
[4/15/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mqklori	
[4/15/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mqklori	
[4/15/23 12:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:26PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 12:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:26PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:27PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:27PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:27PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 12:28PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:28PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:28PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:28PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mqklori	
[4/15/23 12:29PM] Player picked up item: Coin, id: 995, amount: 2453322, owner: Mqklori	
[4/15/23 12:30PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:31PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mqklori	
[4/15/23 12:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:31PM] Player picked up item: Coin, id: 995, amount: 600, owner: Mqklori	
[4/15/23 12:33PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:33PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:34PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:35PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:35PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:36PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:37PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:37PM] Player picked up item: Tormented Body, id: 21037, amount: 1, owner: Mqklori	
[4/15/23 12:37PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:38PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:40PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:40PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:41PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:41PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:42PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:42PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:44PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:44PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:46PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mqklori	
[4/15/23 12:46PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mqklori	
[4/15/23 12:49PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:51PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:52PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:53PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:53PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:54PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:55PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:56PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:56PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:57PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 12:59PM] Player picked up item: Coin, id: 995, amount: 1329069, owner: Mqklori	
[4/15/23 01:00PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:01PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:01PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:02PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:04PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:04PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:05PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:05PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:06PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:07PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:07PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:08PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:09PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:09PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:11PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:11PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:12PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:14PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:14PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:15PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:16PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:16PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:17PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:17PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:19PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:19PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:20PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:20PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:21PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:21PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:22PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:23PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mqklori	
[4/15/23 01:25PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Mqklori	
[4/15/23 01:29PM] Player picked up item: Coin, id: 995, amount: 1507710, owner: Mqklori	
[4/15/23 01:29PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mqklori	
[4/15/23 01:30PM] Player picked up item: Coin, id: 995, amount: 700, owner: Mqklori	
[4/15/23 01:32PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 01:33PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 01:33PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 01:33PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 01:33PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 01:33PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 01:34PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 01:34PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 01:35PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 01:35PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Mqklori	
[4/15/23 01:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 01:35PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Mqklori	
[4/15/23 01:39PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mqklori	
[4/15/23 01:43PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Mqklori	
[4/15/23 01:57PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Mqklori	
[4/15/23 01:59PM] Player picked up item: Coin, id: 995, amount: 1892178, owner: Mqklori	
[4/15/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mqklori	
[4/15/23 02:02PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Mqklori	
[4/15/23 02:02PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Mqklori	
[4/15/23 02:06PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Mqklori	
[4/15/23 02:10PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Mqklori	
[4/15/23 02:14PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Mqklori	
[4/15/23 02:14PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Mqklori	
[4/15/23 02:22PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Mqklori	
[4/15/23 02:25PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Mqklori	
[4/16/23 12:40AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Mqklori	
[4/23/23 01:29AM] Player picked up item: Varth Bow, id: 22148, amount: 1, owner: Like My Peep	
[4/23/23 01:29AM] Player picked up item: Varth Boots, id: 22149, amount: 1, owner: Like My Peep	
