[4/15/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:01AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Tarnow	
[4/15/23 08:01AM] Player picked up item: Coin, id: 995, amount: 2361965, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:02AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:03AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Tarnow	
[4/15/23 08:03AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Tarnow	
[4/15/23 08:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:04AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:05AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:09AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:15AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:15AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:16AM] Player picked up item: Coin, id: 995, amount: 600, owner: Tarnow	
[4/15/23 08:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Tarnow	
[4/15/23 08:30AM] Player picked up item: Coin, id: 995, amount: 2761661, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:35AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:38AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:39AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:41AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Tarnow	
[4/15/23 08:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:42AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:45AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Tarnow	
[4/15/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:45AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:46AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:47AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:48AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:50AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:52AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Coin, id: 995, amount: 700, owner: Tarnow	
[4/15/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:54AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Tarnow	
[4/15/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Tarnow	
