[4/20/23 07:35PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Iron Uokm8	
[4/21/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 11:13AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Iron Uokm8	
[4/21/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 11:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Iron Uokm8	
[4/21/23 11:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 11:13AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Iron Uokm8	
[4/21/23 11:14AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Iron Uokm8	
[4/21/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Iron Uokm8	
[4/21/23 11:15AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 11:18AM] Player picked up item: Coin, id: 995, amount: 4200, owner: Iron Uokm8	
[4/21/23 11:19AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Iron Uokm8	
[4/21/23 11:19AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Iron Uokm8	
[4/21/23 11:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 11:19AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Iron Uokm8	
[4/21/23 11:19AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Iron Uokm8	
[4/21/23 11:22AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Iron Uokm8	
[4/21/23 11:23AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Iron Uokm8	
[4/21/23 11:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Iron Uokm8	
[4/21/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 11:25AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Iron Uokm8	
[4/21/23 11:27AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Iron Uokm8	
[4/21/23 11:27AM] Player picked up item: Coin, id: 995, amount: 800, owner: Iron Uokm8	
[4/21/23 11:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 11:28AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Iron Uokm8	
[4/21/23 11:30AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Iron Uokm8	
[4/21/23 11:31AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Iron Uokm8	
[4/21/23 11:31AM] Player picked up item: Coin, id: 995, amount: 900, owner: Iron Uokm8	
[4/21/23 11:33AM] Player picked up item: Coin, id: 995, amount: 1122197, owner: Iron Uokm8	
[4/21/23 11:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Iron Uokm8	
[4/21/23 11:41AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Iron Uokm8	
[4/21/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 11:42AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Iron Uokm8	
[4/21/23 11:43AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Iron Uokm8	
[4/21/23 11:50AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Iron Uokm8	
[4/21/23 11:58AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Iron Uokm8	
[4/21/23 11:58AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Iron Uokm8	
[4/21/23 11:58AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Iron Uokm8	
[4/21/23 12:04PM] Player picked up item: Coin, id: 995, amount: 1919380, owner: Iron Uokm8	
[4/21/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Iron Uokm8	
[4/21/23 12:13PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Iron Uokm8	
[4/21/23 12:17PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 12:18PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 12:18PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:19PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:20PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Iron Uokm8	
[4/21/23 12:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 12:23PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Iron Uokm8	
[4/21/23 12:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 12:34PM] Player picked up item: Coin, id: 995, amount: 1818955, owner: Iron Uokm8	
[4/21/23 12:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Iron Uokm8	
[4/21/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:37PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:37PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:38PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:38PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:39PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:41PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Iron Uokm8	
[4/21/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 12:42PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Iron Uokm8	
[4/21/23 12:43PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:44PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:44PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:46PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Iron Uokm8	
[4/21/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 12:47PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 12:59PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 12:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:00PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 01:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:01PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 01:01PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 01:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:02PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 01:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 01:02PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Iron Uokm8	
[4/21/23 01:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:04PM] Player picked up item: Coin, id: 995, amount: 1424475, owner: Iron Uokm8	
[4/21/23 01:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Iron Uokm8	
[4/21/23 01:12PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Iron Uokm8	
[4/21/23 01:12PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Iron Uokm8	
[4/21/23 01:14PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Iron Uokm8	
[4/21/23 01:14PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Iron Uokm8	
[4/21/23 01:19PM] Player picked up item: Coin, id: 995, amount: 13000, owner: Iron Uokm8	
[4/21/23 01:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:20PM] Player picked up item: Coin, id: 995, amount: 900, owner: Iron Uokm8	
[4/21/23 01:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:21PM] Player picked up item: Coin, id: 995, amount: 900, owner: Iron Uokm8	
[4/21/23 01:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 01:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Iron Uokm8	
[4/21/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 01:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Iron Uokm8	
[4/21/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 01:27PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 01:27PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Iron Uokm8	
[4/21/23 01:27PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 01:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 01:29PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 01:34PM] Player picked up item: Coin, id: 995, amount: 1580541, owner: Iron Uokm8	
[4/21/23 01:34PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Iron Uokm8	
[4/21/23 01:42PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 01:43PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 01:44PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Iron Uokm8	
[4/21/23 01:44PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 01:45PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 01:48PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 01:49PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 01:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:12PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 02:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:14PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:14PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:16PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Iron Uokm8	
[4/21/23 02:16PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:17PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Iron Uokm8	
[4/21/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 02:17PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:17PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:18PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Iron Uokm8	
[4/21/23 02:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 02:21PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:22PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:23PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:25PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:32PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Iron Uokm8	
[4/21/23 02:32PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 02:32PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Iron Uokm8	
[4/21/23 02:32PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 02:33PM] Player picked up item: Coin, id: 995, amount: 1578240, owner: Iron Uokm8	
[4/21/23 02:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Iron Uokm8	
[4/21/23 02:34PM] Player picked up item: Coin, id: 995, amount: 4341752, owner: Iron Uokm8	
[4/21/23 02:34PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Iron Uokm8	
[4/21/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Iron Uokm8	
[4/21/23 02:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Iron Uokm8	
[4/21/23 02:35PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Iron Uokm8	
[4/21/23 02:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Iron Uokm8	
[4/21/23 02:36PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Iron Uokm8	
[4/21/23 02:37PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Iron Uokm8	
[4/21/23 02:37PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 02:40PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Iron Uokm8	
[4/21/23 02:40PM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Iron Uokm8	
[4/21/23 02:40PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Iron Uokm8	
[4/21/23 02:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:44PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Iron Uokm8	
[4/21/23 02:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:47PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 02:49PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Iron Uokm8	
[4/21/23 02:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 02:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 02:51PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Iron Uokm8	
[4/21/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Iron Uokm8	
[4/21/23 02:52PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Iron Uokm8	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:55PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Iron Uokm8	
[4/21/23 02:55PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Iron Uokm8	
[4/21/23 02:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Iron Uokm8	
[4/21/23 02:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
[4/21/23 02:56PM] Player picked up item: Starter Defender, id: 19914, amount: 1, owner: Iron Uokm8	
[4/21/23 02:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Iron Uokm8	
[4/21/23 02:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Iron Uokm8	
