[4/15/23 09:47AM] Player picked up item: Coin, id: 995, amount: 100, owner: 5thonovember	
[4/16/23 05:39PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: 5thonovember	
[4/16/23 05:39PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: 5thonovember	
[4/16/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: 5thonovember	
[4/16/23 05:41PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: 5thonovember	
[4/16/23 05:48PM] Player picked up item: Coin, id: 995, amount: 4000, owner: 5thonovember	
[4/16/23 05:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/16/23 05:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 05:49PM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/16/23 05:49PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: 5thonovember	
[4/16/23 05:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/16/23 05:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 05:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: 5thonovember	
[4/16/23 05:54PM] Player picked up item: Coin, id: 995, amount: 1766299, owner: 5thonovember	
[4/16/23 05:54PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: 5thonovember	
[4/19/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/19/23 10:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/19/23 10:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/19/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: 5thonovember	
[4/19/23 10:42AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: 5thonovember	
[4/19/23 10:43AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: 5thonovember	
[4/19/23 10:43AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: 5thonovember	
[4/19/23 10:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/19/23 10:45AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: 5thonovember	
[4/19/23 10:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/19/23 10:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: 5thonovember	
[4/19/23 02:16PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: 5thonovember	
