[4/18/23 11:55PM] Player picked up item: Coin, id: 995, amount: 100, owner: Gjuki	
[4/23/23 08:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
[4/23/23 08:44PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gjuki	
[4/23/23 08:44PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:44PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:44PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:46PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:46PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 08:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Gjuki	
[4/23/23 08:48PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 08:50PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:51PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Gjuki	
[4/23/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 08:55PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 08:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:55PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 08:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 08:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gjuki	
[4/23/23 08:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Gjuki	
[4/23/23 09:00PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:00PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Gjuki	
[4/23/23 09:00PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:01PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:01PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:03PM] Player picked up item: Coin, id: 995, amount: 3768431, owner: Gjuki	
[4/23/23 09:03PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Gjuki	
[4/23/23 09:03PM] Player picked up item: Aura (T6), id: 23049, amount: 1, owner: Gjuki	
[4/23/23 09:03PM] Player picked up item: Aura (T6), id: 23049, amount: 1, owner: Gjuki	
[4/23/23 09:05PM] Player picked up item: Coin, id: 995, amount: 1537701, owner: Gjuki	
[4/23/23 09:05PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Gjuki	
[4/23/23 09:06PM] Player picked up item: Coin, id: 995, amount: 1303042, owner: Gjuki	
[4/23/23 09:06PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Gjuki	
[4/23/23 09:08PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Gjuki	
[4/23/23 09:08PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:08PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 09:08PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:09PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:10PM] Player picked up item: Coin, id: 995, amount: 900, owner: Gjuki	
[4/23/23 09:10PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gjuki	
[4/23/23 09:11PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gjuki	
[4/23/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:11PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:11PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Gjuki	
[4/23/23 09:17PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Gjuki	
[4/23/23 09:17PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:24PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Gjuki	
[4/23/23 09:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:24PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:24PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:33PM] Player picked up item: Coin, id: 995, amount: 1020960, owner: Gjuki	
[4/23/23 09:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Gjuki	
[4/23/23 09:34PM] Player picked up item: Coin, id: 995, amount: 3489898, owner: Gjuki	
[4/23/23 09:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Gjuki	
[4/23/23 09:37PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:38PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:39PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:40PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:42PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:43PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:45PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:46PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 09:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:50PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:51PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:52PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:52PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:52PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:53PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:54PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:54PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:54PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:54PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 09:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:55PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:57PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Gjuki	
[4/23/23 09:57PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 09:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gjuki	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Gjuki	
[4/23/23 10:00PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Gjuki	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Gjuki	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:03PM] Player picked up item: Coin, id: 995, amount: 2145513, owner: Gjuki	
[4/23/23 10:03PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Gjuki	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Gjuki	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 21000, owner: Gjuki	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Gjuki	
[4/23/23 10:09PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Gjuki	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 10:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 30000, owner: Gjuki	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Gjuki	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:11PM] Player picked up item: Coin, id: 995, amount: 15000, owner: Gjuki	
[4/23/23 10:12PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:13PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:14PM] Player picked up item: Coin, id: 995, amount: 48000, owner: Gjuki	
[4/23/23 10:15PM] Player picked up item: Coin, id: 995, amount: 54000, owner: Gjuki	
[4/23/23 10:15PM] Player picked up item: Aberrant minigun, id: 19135, amount: 1, owner: Gjuki	
[4/23/23 10:15PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gjuki	
[4/23/23 10:15PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Gjuki	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Gjuki	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Gjuki	
[4/23/23 10:17PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:19PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Gjuki	
[4/23/23 10:20PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 10:20PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Gjuki	
[4/23/23 10:22PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Gjuki	
[4/23/23 10:22PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Gjuki	
[4/23/23 10:22PM] Player picked up item: Coin, id: 995, amount: 16000, owner: Gjuki	
[4/23/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gjuki	
[4/23/23 10:23PM] Player picked up item: Coin, id: 995, amount: 20000, owner: Gjuki	
