[4/22/23 01:25PM] Player picked up item: Coin, id: 995, amount: 100, owner: Shinigami	
[4/22/23 04:38PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Shinigami	
[4/22/23 04:38PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Shinigami	
[4/22/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:40PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 04:41PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:41PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Shinigami	
[4/22/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 04:43PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:44PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 04:45PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shinigami	
[4/22/23 04:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:47PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shinigami	
[4/22/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:48PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:49PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:51PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Shinigami	
[4/22/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shinigami	
[4/22/23 04:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:52PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shinigami	
[4/22/23 04:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 04:53PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 04:54PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 04:56PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Shinigami	
[4/22/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shinigami	
[4/22/23 04:58PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:02PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shinigami	
[4/22/23 05:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:08PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Shinigami	
[4/22/23 05:08PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shinigami	
[4/22/23 05:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 05:10PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shinigami	
[4/22/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 05:10PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shinigami	
[4/22/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shinigami	
[4/22/23 05:11PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Shinigami	
[4/22/23 05:11PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:11PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Shinigami	
[4/22/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shinigami	
[4/22/23 05:11PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Coin, id: 995, amount: 700, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:13PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Shinigami	
[4/22/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Shinigami	
[4/22/23 05:13PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Shinigami	
[4/22/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:16PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shinigami	
[4/22/23 05:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:18PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Shinigami	
[4/22/23 05:18PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Shinigami	
[4/22/23 05:19PM] Player picked up item: Coin, id: 995, amount: 800, owner: Shinigami	
[4/22/23 05:20PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Shinigami	
[4/22/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 05:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Shinigami	
[4/22/23 05:25PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Shinigami	
[4/22/23 05:26PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Shinigami	
[4/22/23 05:26PM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Shinigami	
[4/22/23 05:30PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Shinigami	
[4/22/23 05:30PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Shinigami	
[4/22/23 05:33PM] Player picked up item: Coin, id: 995, amount: 2108639, owner: Shinigami	
[4/22/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shinigami	
[4/22/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Shinigami	
[4/22/23 05:36PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Shinigami	
[4/22/23 05:36PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Shinigami	
[4/22/23 05:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 05:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 05:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 06:05PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shinigami	
[4/22/23 06:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 06:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 06:34PM] Player picked up item: Coin, id: 995, amount: 1860730, owner: Shinigami	
[4/22/23 06:34PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Shinigami	
[4/22/23 06:35PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 06:35PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Shinigami	
[4/22/23 06:35PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Shinigami	
[4/22/23 06:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Shinigami	
[4/22/23 06:44PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 06:54PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Shinigami	
[4/22/23 06:54PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Shinigami	
[4/22/23 06:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 06:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 06:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 06:58PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Shinigami	
[4/22/23 07:04PM] Player picked up item: Coin, id: 995, amount: 1111676, owner: Shinigami	
[4/22/23 07:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Shinigami	
[4/22/23 07:07PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 07:12PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Shinigami	
[4/22/23 07:12PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Shinigami	
[4/22/23 07:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Shinigami	
[4/22/23 07:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 07:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Shinigami	
[4/22/23 07:30PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Shinigami	
[4/22/23 07:35PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Shinigami	
