[4/16/23 01:55AM] Player picked up item: Coin, id: 995, amount: 100, owner: Kriipz	
[4/16/23 05:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 3500, owner: Kriipz	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:07AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:07AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kriipz	
[4/16/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:08AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kriipz	
[4/16/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:10AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kriipz	
[4/16/23 06:10AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Kriipz	
[4/16/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 700, owner: Kriipz	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:17AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Kriipz	
[4/16/23 06:17AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 18, owner: Kriipz	
[4/16/23 06:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kriipz	
[4/16/23 06:18AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Kriipz	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:21AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Coin, id: 995, amount: 5400, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Kriipz	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:28AM] Player picked up item: Coin, id: 995, amount: 1411370, owner: Kriipz	
[4/16/23 06:28AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Kriipz	
[4/16/23 06:29AM] Player picked up item: Coin, id: 995, amount: 3754631, owner: Kriipz	
[4/16/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Kriipz	
[4/16/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Kriipz	
[4/16/23 06:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Kriipz	
[4/16/23 06:32AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:34AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Kriipz	
[4/16/23 06:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Kriipz	
[4/16/23 06:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:36AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:36AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:39AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 06:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 06:40AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 06:41AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 06:41AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:46AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Kriipz	
[4/16/23 06:46AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Kriipz	
[4/16/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:47AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:48AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:49AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:49AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:50AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kriipz	
[4/16/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:50AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 06:50AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Kriipz	
[4/16/23 06:51AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kriipz	
[4/16/23 06:51AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Kriipz	
[4/16/23 06:51AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Kriipz	
[4/16/23 06:52AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Kriipz	
[4/16/23 06:54AM] Player picked up item: Coin, id: 995, amount: 2341728, owner: Kriipz	
[4/16/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:17AM] Player picked up item: Coin, id: 995, amount: 7000, owner: Kriipz	
[4/16/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 07:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:19AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:19AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:20AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 07:21AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:21AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:21AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 07:22AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:22AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:22AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Coin, id: 995, amount: 1491142, owner: Kriipz	
[4/16/23 07:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kriipz	
[4/16/23 07:24AM] Player picked up item: Coin, id: 995, amount: 3910871, owner: Kriipz	
[4/16/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Kriipz	
[4/16/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Kriipz	
[4/16/23 07:25AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Kriipz	
[4/16/23 07:26AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Kriipz	
[4/16/23 07:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Kriipz	
[4/16/23 07:30AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Kriipz	
[4/16/23 07:33AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Kriipz	
[4/16/23 07:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 07:33AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Kriipz	
[4/16/23 07:33AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Kriipz	
[4/16/23 07:35AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 07:35AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 07:36AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:37AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:38AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:38AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 07:39AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:39AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:40AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Kriipz	
[4/16/23 07:41AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kriipz	
[4/16/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 07:41AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 07:42AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kriipz	
[4/16/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:42AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 07:44AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kriipz	
[4/16/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Kriipz	
[4/16/23 07:44AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Kriipz	
[4/16/23 07:44AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 07:45AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:45AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kriipz	
[4/16/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Kriipz	
[4/16/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Kriipz	
[4/16/23 07:48AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Kriipz	
[4/16/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Kriipz	
[4/16/23 07:48AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Kriipz	
[4/16/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Kriipz	
[4/16/23 07:53AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Kriipz	
[4/16/23 07:53AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Kriipz	
[4/16/23 07:53AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:53AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Kriipz	
[4/16/23 07:56AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
[4/16/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:56AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Kriipz	
[4/16/23 07:56AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:58AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Kriipz	
[4/16/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:58AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 07:58AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:58AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Kriipz	
[4/16/23 07:59AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Kriipz	
[4/16/23 07:59AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:59AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Kriipz	
[4/16/23 07:59AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Kriipz	
[4/16/23 07:59AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Kriipz	
