[4/15/23 05:00AM] Player picked up item: Coin, id: 995, amount: 200, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:01PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 07:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Melti	
[4/15/23 07:02PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Melti	
[4/15/23 07:02PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 07:02PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Melti	
[4/15/23 07:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 07:02PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 7500, owner: Melti	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Melti	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Melti	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:03PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:04PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:04PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Melti	
[4/15/23 07:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:06PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:06PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:06PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Melti	
[4/15/23 07:07PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 07:07PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:08PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 07:09PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Melti	
[4/15/23 07:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Melti	
[4/15/23 07:11PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:12PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:12PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:12PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:13PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:13PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:13PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:16PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:16PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Melti	
[4/15/23 07:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:16PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:18PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:20PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:25PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:25PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:25PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:27PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:27PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:28PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Melti	
[4/15/23 07:28PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:28PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:28PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:30PM] Player picked up item: Coin, id: 995, amount: 1210726, owner: Melti	
[4/15/23 07:30PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Melti	
[4/15/23 07:30PM] Player picked up item: Infinite overload potion (T3), id: 23126, amount: 1, owner: Melti	
[4/15/23 07:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:31PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:32PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:32PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:32PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:34PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 07:34PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:36PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:36PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:36PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:37PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:37PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:37PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:38PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:38PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:39PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:41PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:41PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:41PM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Melti	
[4/15/23 07:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:43PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:43PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 07:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:43PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:45PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 07:46PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 07:46PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:46PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 07:49PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Melti	
[4/15/23 07:49PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Melti	
[4/15/23 07:49PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:49PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Melti	
[4/15/23 07:49PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Melti	
[4/15/23 07:51PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Melti	
[4/15/23 07:51PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Melti	
[4/15/23 07:53PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Melti	
[4/15/23 07:53PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Melti	
[4/15/23 07:57PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:57PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:58PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 07:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 08:00PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 08:00PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 08:01PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 08:01PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 08:03PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 08:03PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 08:03PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Melti	
[4/15/23 08:03PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 08:05PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Melti	
[4/15/23 08:05PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Melti	
[4/15/23 08:05PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Melti	
[4/15/23 08:05PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 08:06PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Melti	
[4/15/23 08:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 08:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 08:06PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 08:06PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Melti	
[4/15/23 08:08PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Melti	
[4/15/23 08:10PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Melti	
[4/15/23 08:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
[4/15/23 08:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Melti	
