[4/17/23 05:57AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Keef	
[4/17/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/17/23 07:04PM] Player picked up item: Coin, id: 995, amount: 1488764, owner: Keef	
[4/17/23 07:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Keef	
[4/17/23 11:42PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Keef	
[4/18/23 11:19PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Keef	
[4/18/23 11:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/18/23 11:27PM] Player picked up item: Inferno tokhaar-kal, id: 18683, amount: 1, owner: Keef	
[4/18/23 11:27PM] Player picked up item: Inferno tokhaar-kal, id: 18683, amount: 1, owner: Keef	
[4/18/23 11:27PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Keef	
[4/18/23 11:27PM] Player picked up item: Inferno Blade, id: 20542, amount: 1, owner: Keef	
[4/18/23 11:28PM] Player picked up item: Inferno Helm, id: 13300, amount: 1, owner: Keef	
[4/18/23 11:28PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/18/23 11:38PM] Player picked up item: Coin, id: 995, amount: 1858836, owner: Keef	
[4/18/23 11:38PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Keef	
[4/18/23 11:41PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Keef	
[4/18/23 11:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/18/23 11:59PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Keef	
[4/18/23 11:59PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Keef	
[4/18/23 11:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/19/23 12:09AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Keef	
[4/23/23 01:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Keef	
[4/23/23 09:11AM] Player picked up item: Nagi Ring, id: 21069, amount: 1, owner: Keef	
[4/23/23 09:11AM] Player picked up item: Nagi Boots, id: 21067, amount: 1, owner: Keef	
[4/26/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/26/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Nagi Body, id: 21063, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/26/23 03:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Keef	
[4/26/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 03:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Keef	
[4/26/23 04:07AM] Player picked up item: Coin, id: 995, amount: 3803588, owner: Keef	
[4/26/23 04:07AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Keef	
[4/26/23 04:10AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Keef	
[4/26/23 04:10AM] Player picked up item: Coin, id: 995, amount: 3512941, owner: Keef	
