[4/15/23 07:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:53PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:54PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:54PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Cidx	
[4/15/23 04:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:55PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:57PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:57PM] Player picked up item: Coin, id: 995, amount: 600, owner: Cidx	
[4/15/23 04:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 04:58PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 04:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cidx	
[4/15/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:03PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:04PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:05PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:08PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:09PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:10PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:10PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:10PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:11PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:11PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:13PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:14PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Cidx	
[4/15/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:14PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:15PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:16PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 05:17PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Cidx	
[4/15/23 05:17PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:17PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:17PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:18PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Cidx	
[4/15/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/15/23 05:19PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Cidx	
[4/15/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/15/23 05:20PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Cidx	
[4/15/23 05:20PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Cidx	
[4/15/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Cidx	
[4/15/23 05:22PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/15/23 05:23PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Cidx	
[4/15/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/15/23 05:23PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cidx	
[4/15/23 05:23PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/15/23 05:24PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Cidx	
[4/15/23 05:25PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/15/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 05:29PM] Player picked up item: Coin, id: 995, amount: 2369295, owner: Cidx	
[4/15/23 05:29PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cidx	
[4/15/23 05:30PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Cidx	
[4/15/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:33PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:33PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 07:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:34PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 07:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:34PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 07:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/15/23 07:36PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cameron	
[4/15/23 07:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cameron	
[4/15/23 07:37PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/15/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:37PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:38PM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/15/23 07:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:39PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Cidx	
[4/15/23 07:39PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Cidx	
[4/15/23 07:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/15/23 07:40PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Cidx	
[4/15/23 07:40PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Cidx	
[4/17/23 05:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cidx	
[4/17/23 05:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 05:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 05:43AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 05:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 05:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 05:45AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:46AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:47AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:47AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 05:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 05:48AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Cidx	
[4/17/23 05:48AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Cidx	
[4/17/23 05:49AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Cidx	
[4/17/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 05:50AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Cidx	
[4/17/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 06:00AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Cidx	
[4/17/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Cidx	
[4/17/23 06:01AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 06:01AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:01AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:02AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:02AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:03AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Cidx	
[4/17/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:05AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Cidx	
[4/17/23 06:05AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Cidx	
[4/17/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:07AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cidx	
[4/17/23 06:11AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:12AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:12AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Cidx	
[4/17/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:13AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:14AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:15AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:16AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cidx	
[4/17/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Cidx	
[4/17/23 06:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:17AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:18AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Cidx	
[4/17/23 06:18AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Cidx	
[4/17/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 06:19AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Cidx	
[4/17/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Cidx	
[4/17/23 06:20AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Cidx	
[4/17/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Cidx	
[4/17/23 06:22AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Cidx	
[4/17/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Cidx	
[4/17/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:23AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Cidx	
[4/17/23 06:24AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 06:26AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:28AM] Player picked up item: Coin, id: 995, amount: 5400, owner: Cidx	
[4/17/23 06:28AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Cidx	
[4/17/23 06:28AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Cidx	
[4/17/23 06:28AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Cidx	
[4/17/23 06:29AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Cidx	
[4/17/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 06:30AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Cidx	
[4/17/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Cidx	
[4/17/23 06:32AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Cidx	
[4/17/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Cidx	
[4/17/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:34AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 06:35AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 06:35AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:36AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:36AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:37AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 06:37AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:38AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Cidx	
[4/17/23 06:38AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Cidx	
[4/17/23 06:38AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Cidx	
[4/17/23 06:38AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Cidx	
[4/17/23 06:39AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cidx	
[4/17/23 06:39AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Cidx	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:39AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cidx	
[4/17/23 06:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cidx	
[4/17/23 06:41AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cidx	
[4/17/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:43AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Cidx	
[4/17/23 06:44AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cidx	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cidx	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Cidx	
[4/17/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
[4/17/23 06:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cidx	
[4/17/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cidx	
