[4/20/23 09:00PM] Player picked up item: Coin, id: 995, amount: 100, owner: Afk Soup4	
[4/20/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:41PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:41PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:42PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:42PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:45PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:47PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:47PM] Player picked up item: Coin, id: 995, amount: 800, owner: Pro Jad	
[4/20/23 10:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:50PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:50PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Pro Jad	
[4/20/23 10:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 10:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:56PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:57PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:57PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 10:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Coin, id: 995, amount: 600, owner: Pro Jad	
[4/20/23 11:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:05PM] Player picked up item: Coin, id: 995, amount: 1962569, owner: Pro Jad	
[4/20/23 11:05PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Pro Jad	
[4/20/23 11:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:09PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:10PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:11PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:12PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:15PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:16PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:17PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:19PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Coin, id: 995, amount: 700, owner: Pro Jad	
[4/20/23 11:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Pro Jad	
