[4/16/23 10:03PM] Player picked up item: Coin, id: 995, amount: 100, owner: Zatrax	
[4/16/23 11:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/16/23 11:39PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Zatrax	
[4/16/23 11:46PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Zatrax	
[4/16/23 11:49PM] Player picked up item: Coin, id: 995, amount: 2996864, owner: Zatrax	
[4/16/23 11:49PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Zatrax	
[4/16/23 11:53PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Zatrax	
[4/16/23 11:53PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Zatrax	
[4/17/23 12:06AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Zatrax	
[4/17/23 12:06AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/17/23 12:18AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Zatrax	
[4/17/23 12:18AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Zatrax	
[4/17/23 12:19AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Zatrax	
[4/17/23 12:19AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Zatrax	
[4/17/23 12:20AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Zatrax	
[4/17/23 12:20AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Zatrax	
[4/17/23 12:30AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Zatrax	
[4/17/23 12:33AM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Zatrax	
[4/17/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/17/23 12:34AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Zatrax	
[4/17/23 12:34AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Zatrax	
[4/17/23 12:35AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Zatrax	
[4/17/23 12:38AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Zatrax	
[4/17/23 12:47AM] Player picked up item: Coin, id: 995, amount: 3714356, owner: Zatrax	
[4/17/23 12:47AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Zatrax	
[4/17/23 12:54AM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Zatrax	
[4/17/23 12:55AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Zatrax	
[4/17/23 01:00AM] Player picked up item: Coin, id: 995, amount: 2217613, owner: Zatrax	
[4/17/23 01:00AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Zatrax	
[4/17/23 01:17AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Zatrax	
[4/17/23 01:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/17/23 01:19AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Zatrax	
[4/17/23 01:22AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Zatrax	
[4/17/23 01:31AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Zatrax	
[4/17/23 01:31AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Zatrax	
[4/17/23 01:32AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Zatrax	
[4/17/23 01:35AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Zatrax	
[4/17/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/17/23 01:40AM] Player picked up item: Coin, id: 995, amount: 1374634, owner: Zatrax	
[4/17/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Zatrax	
[4/17/23 01:41AM] Player picked up item: Coin, id: 995, amount: 3758954, owner: Zatrax	
[4/17/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Zatrax	
[4/17/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 200, owner: Zatrax	
[4/17/23 01:42AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Zatrax	
[4/17/23 01:50AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Zatrax	
[4/17/23 02:10AM] Player picked up item: Coin, id: 995, amount: 2337043, owner: Zatrax	
[4/17/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Zatrax	
[4/17/23 02:16AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Zatrax	
[4/17/23 02:16AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Zatrax	
[4/17/23 02:22AM] Player picked up item: Lava bones, id: 2023, amount: 13, owner: Zatrax	
[4/17/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Zatrax	
[4/17/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Zatrax	
[4/17/23 02:42AM] Player picked up item: Coin, id: 995, amount: 3830281, owner: Zatrax	
[4/17/23 02:53AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/17/23 02:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/17/23 02:56AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Zatrax	
[4/17/23 02:58AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Zatrax	
[4/17/23 02:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/17/23 04:34AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Zatrax	
[4/17/23 04:34AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Zatrax	
[4/17/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Zatrax	
[4/17/23 04:41AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Zatrax	
[4/17/23 05:11AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Zatrax	
[4/17/23 05:20AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Zatrax	
[4/17/23 05:24AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Zatrax	
[4/17/23 05:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Zatrax	
[4/17/23 05:28AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Zatrax	
[4/17/23 07:17AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Zatrax	
[4/17/23 08:33AM] Player picked up item: Emerald Coif, id: 11001, amount: 1, owner: Like My Peep	
[4/17/23 08:34AM] Player picked up item: Emerald Chaps, id: 11003, amount: 1, owner: Like My Peep	
[4/17/23 08:34AM] Player picked up item: Emerald Crossbow, id: 8088, amount: 1, owner: Like My Peep	
[4/17/23 08:34AM] Player picked up item: Emerald Crossbow, id: 8088, amount: 1, owner: Like My Peep	
[4/17/23 08:34AM] Player picked up item: Emerald Body, id: 11002, amount: 1, owner: Like My Peep	
[4/17/23 08:39AM] Player picked up item: Emerald Crossbow, id: 8088, amount: 1, owner: Coke	
[4/17/23 08:43AM] Player picked up item: Infinite overload potion (T3), id: 23126, amount: 1, owner: Killua	
[4/17/23 08:43AM] Player picked up item: Infinite overload potion (T1), id: 23124, amount: 1, owner: Killua	
