[4/22/23 11:28PM] Player picked up item: Coin, id: 995, amount: 100, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:28AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:30AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:30AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:31AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:31AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:31AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Neonrook	
[4/23/23 01:31AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:31AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:31AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:32AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:33AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Neonrook	
[4/23/23 01:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:35AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:35AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Coin, id: 995, amount: 700, owner: Neonrook	
[4/23/23 01:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:40AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:40AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:41AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:41AM] Player picked up item: Coin, id: 995, amount: 5600, owner: Neonrook	
[4/23/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Neonrook	
[4/23/23 01:41AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:41AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 01:42AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:43AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:43AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:43AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:43AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:43AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:43AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Neonrook	
[4/23/23 01:44AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:45AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:45AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:45AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:46AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:47AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Neonrook	
[4/23/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:47AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:47AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:47AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Neonrook	
[4/23/23 01:48AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:48AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:48AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:49AM] Player picked up item: Coin, id: 995, amount: 3200, owner: Neonrook	
[4/23/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 01:50AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:50AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:50AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:50AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:51AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:51AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Neonrook	
[4/23/23 01:51AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 01:51AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:51AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 01:52AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Neonrook	
[4/23/23 01:52AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 01:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:52AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:52AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Neonrook	
[4/23/23 01:53AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 01:53AM] Player picked up item: Coin, id: 995, amount: 800, owner: Neonrook	
[4/23/23 01:53AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Neonrook	
[4/23/23 01:53AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Neonrook	
[4/23/23 01:53AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 01:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:56AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Neonrook	
[4/23/23 01:56AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 01:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 01:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 01:59AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Neonrook	
[4/23/23 01:59AM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Neonrook	
[4/23/23 01:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 01:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:00AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Neonrook	
[4/23/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 02:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:01AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Neonrook	
[4/23/23 02:01AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:01AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 02:04AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:04AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:05AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:05AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:05AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:05AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:07AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:07AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Neonrook	
[4/23/23 02:07AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Neonrook	
[4/23/23 02:07AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 02:09AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:09AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 02:09AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 02:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:10AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:10AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:11AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 02:11AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Neonrook	
[4/23/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Neonrook	
[4/23/23 02:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:12AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:12AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 02:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:13AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:13AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Neonrook	
[4/23/23 02:13AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:14AM] Player picked up item: Coin, id: 995, amount: 2700, owner: Neonrook	
[4/23/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:14AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Neonrook	
[4/23/23 02:14AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 02:14AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:15AM] Player picked up item: Coin, id: 995, amount: 900, owner: Neonrook	
[4/23/23 02:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 02:17AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:17AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Neonrook	
[4/23/23 02:18AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 02:19AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Neonrook	
[4/23/23 02:19AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Neonrook	
[4/23/23 02:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Neonrook	
[4/23/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Neonrook	
[4/23/23 02:20AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Neonrook	
[4/23/23 02:20AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Neonrook	
[4/23/23 02:21AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Neonrook	
[4/23/23 02:21AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Neonrook	
[4/23/23 02:21AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Neonrook	
