[4/15/23 08:55AM] Player picked up item: Coin, id: 995, amount: 100, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gpello	
[4/15/23 09:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Gpello	
[4/15/23 09:57AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Gpello	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Gpello	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 600, owner: Gpello	
[4/15/23 09:58AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Gpello	
[4/15/23 09:59AM] Player picked up item: Crystal, id: 2382, amount: 1, owner: Gpello	
[4/15/23 09:59AM] Player picked up item: DR Potion (Godly), id: 3086, amount: 1, owner: Gpello	
[4/15/23 09:59AM] Player picked up item: Crystal, id: 2381, amount: 1, owner: Gpello	
[4/15/23 09:59AM] Player picked up item: Double DR Scroll 30 Minutes, id: 15358, amount: 1, owner: Gpello	
[4/15/23 09:59AM] Player picked up item: Double Damage Scroll 30 Minutes, id: 15359, amount: 1, owner: Gpello	
[4/15/23 09:59AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Gpello	
[4/15/23 09:59AM] Player picked up item: Double Damage Scroll 30 Minutes, id: 15359, amount: 1, owner: Gpello	
[4/15/23 10:16AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Gpello	
[4/15/23 10:16AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Gpello	
[4/15/23 10:16AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Gpello	
[4/15/23 10:28AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Gpello	
