[4/20/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:41AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Asaitokj	
[4/20/23 06:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:47AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:49AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:52AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asaitokj	
[4/20/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 06:52AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:54AM] Player picked up item: Coin, id: 995, amount: 600, owner: Asaitokj	
[4/20/23 06:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:55AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:56AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:57AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:58AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 06:59AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Asaitokj	
[4/20/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:02AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Asaitokj	
[4/20/23 07:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:02AM] Player picked up item: Coin, id: 995, amount: 900, owner: Asaitokj	
[4/20/23 07:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:05AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:09AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:10AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:12AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:13AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Asaitokj	
[4/20/23 07:14AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:14AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:14AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:14AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:14AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:15AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:15AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 07:15AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:15AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Asaitokj	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:16AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:18AM] Player picked up item: Coin, id: 995, amount: 700, owner: Asaitokj	
[4/20/23 07:23AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:23AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:24AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:25AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:26AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:27AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:27AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Asaitokj	
[4/20/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:27AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:34AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:34AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
[4/20/23 07:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Asaitokj	
