[4/19/23 07:06AM] Player picked up item: Coin, id: 995, amount: 100, owner: Richardpnt	
[4/20/23 09:35PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:36PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Richardpnt	
[4/20/23 09:37PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:37PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:37PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:38PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:38PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:38PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/20/23 09:44PM] Player picked up item: Coin, id: 995, amount: 700, owner: Richardpnt	
[4/20/23 09:44PM] Player picked up item: Coin, id: 995, amount: 700, owner: Richardpnt	
[4/20/23 09:45PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Richardpnt	
[4/20/23 09:45PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Richardpnt	
[4/20/23 09:45PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Richardpnt	
[4/20/23 09:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Richardpnt	
[4/20/23 09:45PM] Player picked up item: Coin, id: 995, amount: 700, owner: Richardpnt	
[4/20/23 09:46PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Richardpnt	
[4/20/23 09:46PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Richardpnt	
[4/20/23 09:46PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Richardpnt	
[4/20/23 09:46PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:47PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:47PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:47PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Richardpnt	
[4/20/23 09:48PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:48PM] Player picked up item: Coin, id: 995, amount: 3500, owner: Richardpnt	
[4/20/23 09:48PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:49PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:49PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Richardpnt	
[4/20/23 09:49PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Richardpnt	
[4/20/23 09:49PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Richardpnt	
[4/20/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Richardpnt	
[4/20/23 09:50PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Richardpnt	
[4/20/23 09:51PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Richardpnt	
[4/20/23 09:53PM] Player picked up item: Coin, id: 995, amount: 700, owner: Richardpnt	
[4/20/23 09:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/20/23 09:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/20/23 09:54PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/20/23 09:54PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/20/23 09:55PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:55PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/20/23 09:55PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/20/23 09:55PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/20/23 09:56PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/20/23 09:56PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/20/23 09:56PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:57PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/20/23 09:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/20/23 09:57PM] Player picked up item: Coin, id: 995, amount: 800, owner: Richardpnt	
[4/20/23 09:58PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Richardpnt	
[4/20/23 09:58PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:58PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Richardpnt	
[4/20/23 09:59PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Richardpnt	
[4/20/23 09:59PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/20/23 10:00PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 10:00PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/20/23 10:00PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Richardpnt	
[4/20/23 10:01PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 10:01PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Richardpnt	
[4/20/23 10:01PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 10:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/20/23 10:03PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/20/23 10:03PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 10:03PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Richardpnt	
[4/20/23 10:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:04PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:05PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/20/23 10:06PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:36PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:37PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:38PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:38PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Richardpnt	
[4/21/23 10:38PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:38PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:39PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:39PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:39PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:39PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:40PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:40PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:40PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:41PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:41PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Richardpnt	
[4/21/23 10:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/21/23 10:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:41PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:43PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:43PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:43PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Richardpnt	
[4/21/23 10:43PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Richardpnt	
[4/21/23 10:46PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:46PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Richardpnt	
[4/21/23 10:47PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:47PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:47PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:47PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:48PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:48PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:48PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:48PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:48PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:49PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:49PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:49PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Richardpnt	
[4/21/23 10:50PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:50PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Richardpnt	
[4/21/23 10:50PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:50PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:50PM] Player picked up item: Coin, id: 995, amount: 900, owner: Richardpnt	
[4/21/23 10:51PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Richardpnt	
[4/21/23 10:52PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Richardpnt	
[4/21/23 10:52PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Richardpnt	
[4/21/23 10:52PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Richardpnt	
[4/21/23 10:52PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:15AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 05:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/22/23 05:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/22/23 05:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/22/23 05:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:17AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/22/23 05:17AM] Player picked up item: Coin, id: 995, amount: 500, owner: Richardpnt	
[4/22/23 05:44AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:44AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:44AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:45AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:45AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:46AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 05:46AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 05:46AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:47AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:47AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:47AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/22/23 05:48AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:48AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:48AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:49AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:49AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:50AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:51AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 05:51AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Richardpnt	
[4/22/23 05:52AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 05:52AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 05:52AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:52AM] Player picked up item: Coin, id: 995, amount: 5000, owner: Richardpnt	
[4/22/23 05:54AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 05:54AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 05:54AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 05:54AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 05:56AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 05:57AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:00AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/22/23 06:00AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:00AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/22/23 06:01AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:01AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:02AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:02AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:02AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 06:02AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 06:03AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Richardpnt	
[4/22/23 06:03AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Richardpnt	
[4/22/23 06:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:04AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:05AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:05AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:06AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:06AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:06AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:07AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:07AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Richardpnt	
[4/22/23 06:08AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:09AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:09AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/22/23 06:10AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:10AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:10AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:10AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:11AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 06:11AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Richardpnt	
[4/22/23 06:11AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:13AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Richardpnt	
[4/22/23 06:13AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Richardpnt	
[4/22/23 06:13AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:14AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:14AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:14AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/22/23 06:14AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:16AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:16AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/22/23 06:17AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:17AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:18AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:18AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 06:18AM] Player picked up item: Coin, id: 995, amount: 10500, owner: Richardpnt	
[4/22/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Richardpnt	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 06:21AM] Player picked up item: Nightmare hammers, id: 23033, amount: 1, owner: Richardpnt	
[4/22/23 06:24AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:24AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:24AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:25AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:25AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/22/23 06:25AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:25AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:25AM] Player picked up item: Coin, id: 995, amount: 9000, owner: Richardpnt	
[4/22/23 06:27AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:27AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Richardpnt	
[4/22/23 06:27AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/22/23 06:27AM] Player picked up item: Coin, id: 995, amount: 7500, owner: Richardpnt	
[4/22/23 06:28AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:28AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:28AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Richardpnt	
[4/22/23 06:28AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Richardpnt	
[4/22/23 06:29AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:29AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:29AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:30AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:31AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:31AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:32AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:32AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:32AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:32AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:32AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:32AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:33AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:33AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:34AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:35AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:35AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:35AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:35AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:36AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:37AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:38AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:38AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:39AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Richardpnt	
[4/22/23 06:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:39AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Richardpnt	
